COUNTY_ID,COUNTY,TOWN_ID,TOWN,LINF01_T,LINF02_T,LINF03_T,LINF04_T,LINF05_T,LINF06_T,LINF07_T,LINF08_T,INFO_TIME
10004,新竹縣,10004070,芎林鄉,27,1200.47,5230000,93808,3,186.26,5500000,102139,105Y2S
10004,新竹縣,10004080,橫山鄉,6,345.37,5900000,93255,,,,,105Y2S
10004,新竹縣,10004090,北埔鄉,3,180.64,2800000,98905,,,,,105Y2S
10004,新竹縣,10004100,寶山鄉,18,1123.33,7200000,133213,6,235.22,3090000,76776,105Y2S
10004,新竹縣,10004110,峨眉鄉,2,96.16,9165000,170746,,,,,105Y2S
10004,新竹縣,10004120,尖石鄉,1,157.58,1312273,8328,,,,,105Y2S
10004,新竹縣,10004130,五峰鄉,,,,,,,,,105Y2S
10005,苗栗縣,10005010,苗栗市,187,10164.1,3680000,107160,38,1483.33,5385000,131844,105Y2S
10005,苗栗縣,10005020,苑裡鎮,47,2167.16,5000000,112221,5,108.41,1086667,87560,105Y2S
10005,苗栗縣,10005030,通霄鎮,15,542.95,2558010,89105,,,,,105Y2S
10005,苗栗縣,10005040,竹南鎮,158,10440.63,8635000,149869,90,3693.35,5857000,138467,105Y2S
10005,苗栗縣,10005050,頭份市,178,7900.46,4850000,136542,49,1470.12,3650000,142020,105Y2S
10005,苗栗縣,10005060,後龍鎮,25,1433.99,4800000,135786,,,,,105Y2S
10005,苗栗縣,10005070,卓蘭鎮,8,429.9,4575000,82018,,,,,105Y2S
10005,苗栗縣,10005080,大湖鄉,10,526.48,4575000,100138,,,,,105Y2S
10005,苗栗縣,10005090,公館鄉,27,1421.45,6500000,110000,,,,,105Y2S
10005,苗栗縣,10005100,銅鑼鄉,11,611.35,6600000,121091,,,,,105Y2S
10005,苗栗縣,10005110,南庄鄉,,,,,,,,,105Y2S
10005,苗栗縣,10005120,頭屋鄉,10,600.24,6210000,108133,,,,,105Y2S
10005,苗栗縣,10005130,三義鄉,20,1803.83,5200000,92070,,,,,105Y2S
10005,苗栗縣,10005140,西湖鄉,1,32.93,500000,15184,,,,,105Y2S
10005,苗栗縣,10005150,造橋鄉,15,253.14,500000,51352,,,,,105Y2S
10005,苗栗縣,10005160,三灣鄉,3,220.4,6300000,145011,,,,,105Y2S
10005,苗栗縣,10005170,獅潭鄉,,,,,,,,,105Y2S
10005,苗栗縣,10005180,泰安鄉,,,,,,,,,105Y2S
10007,彰化縣,10007010,彰化市,325,16209.12,6000000,146333,59,2690.12,4800000,109873,105Y2S
10007,彰化縣,10007020,鹿港鎮,79,5184.43,5850000,120002,9,440.61,3400000,74914,105Y2S
10007,彰化縣,10007030,和美鎮,89,4487.86,7160000,144058,6,211.21,3725000,86447,105Y2S
10007,彰化縣,10007040,線西鄉,34,4906.79,5990000,102394,,,,,105Y2S
10007,彰化縣,10007050,伸港鄉,68,3603.96,6650000,125002,,,,,105Y2S
10007,彰化縣,10007060,福興鄉,28,1503.16,3500000,94564,1,25.12,2700000,107486,105Y2S
10007,彰化縣,10007070,秀水鄉,22,911.6,5715000,130132,,,,,105Y2S
10007,彰化縣,10007080,花壇鄉,46,2188.96,5410000,123637,,,,,105Y2S
10007,彰化縣,10007090,芬園鄉,11,530.57,6300000,120554,,,,,105Y2S
10007,彰化縣,10007100,員林市,156,8753.07,7300000,155212,10,458.2,5212980,117779,105Y2S
10007,彰化縣,10007110,溪湖鎮,52,2811.65,6740000,128801,,,,,105Y2S
10007,彰化縣,10007120,田中鎮,33,1639.3,6500000,135172,1,49.08,3500000,71316,105Y2S
10007,彰化縣,10007130,大村鄉,25,1259.04,5500000,118130,5,205.19,4200000,113752,105Y2S
10007,彰化縣,10007140,埔鹽鄉,12,579.2,3526000,82213,,,,,105Y2S
10007,彰化縣,10007150,埔心鄉,36,1766.31,7200000,138890,,,,,105Y2S
10007,彰化縣,10007160,永靖鄉,15,733.12,7800000,136665,,,,,105Y2S
10007,彰化縣,10007170,社頭鄉,30,2323.4,7600000,134724,,,,,105Y2S
10007,彰化縣,10007180,二水鄉,2,99.87,5025000,101865,,,,,105Y2S
10007,彰化縣,10007190,北斗鎮,57,3254.52,7100000,128392,,,,,105Y2S
10007,彰化縣,10007200,二林鎮,57,2872.87,4830000,90088,,,,,105Y2S
10007,彰化縣,10007210,田尾鄉,11,654.23,5000000,105274,,,,,105Y2S
10007,彰化縣,10007220,埤頭鄉,25,1423.92,5800000,105414,,,,,105Y2S
10007,彰化縣,10007230,芳苑鄉,11,698.06,3000000,55399,,,,,105Y2S
10007,彰化縣,10007240,大城鄉,2,198.6,3150000,40747,,,,,105Y2S
10007,彰化縣,10007250,竹塘鄉,12,461.94,1870000,49386,,,,,105Y2S
10007,彰化縣,10007260,溪州鄉,15,823.52,6360000,114546,,,,,105Y2S
10008,南投縣,10008010,南投市,137,7096.26,6650000,149364,3,101.48,2600000,82548,105Y2S
10008,南投縣,10008020,埔里鎮,98,4902.7,4800000,120021,11,555.94,3390200,70000,105Y2S
10008,南投縣,10008030,草屯鎮,117,6038.03,6600000,126722,10,464.03,3450000,93620,105Y2S
10008,南投縣,10008040,竹山鎮,60,2815.82,3180000,68475,,,,,105Y2S
10008,南投縣,10008050,集集鎮,10,584.13,4100000,80258,,,,,105Y2S
10008,南投縣,10008060,名間鄉,54,3260.38,7000000,130595,,,,,105Y2S
10008,南投縣,10008070,鹿谷鄉,4,183.17,3747500,109983,,,,,105Y2S
10008,南投縣,10008080,中寮鄉,7,189.84,932294,46813,,,,,105Y2S
10008,南投縣,10008090,魚池鄉,11,284.7,525000,88706,,,,,105Y2S
10008,南投縣,10008100,國姓鄉,12,481.81,1850000,44523,,,,,105Y2S
10008,南投縣,10008110,水里鄉,10,383.89,2150000,74371,,,,,105Y2S
10008,南投縣,10008120,信義鄉,1,81.31,4200000,51653,,,,,105Y2S
10008,南投縣,10008130,仁愛鄉,,,,,,,,,105Y2S
10009,雲林縣,10009010,斗六市,238,10826.26,3825000,98401,18,930.65,3415000,81428,105Y2S
10009,雲林縣,10009020,斗南鎮,39,1976.76,3800000,84023,4,177.95,2675000,61671,105Y2S
10009,雲林縣,10009030,虎尾鎮,160,7994.18,5600000,115785,5,197.31,3160000,84000,105Y2S
10009,雲林縣,10009040,西螺鎮,57,3450.28,6590000,104727,1,24.62,1250000,50777,105Y2S
10009,雲林縣,10009050,土庫鎮,22,1241.37,5000000,83963,,,,,105Y2S
10009,雲林縣,10009060,北港鎮,36,1695.74,3425000,96523,3,148.89,3050000,63689,105Y2S
10009,雲林縣,10009070,古坑鄉,11,586.1,3600000,74380,,,,,105Y2S
10009,雲林縣,10009080,大埤鄉,12,604.98,2775000,59832,,,,,105Y2S
10009,雲林縣,10009090,莿桐鄉,27,1408.48,4200000,92706,,,,,105Y2S
10009,雲林縣,10009100,林內鄉,20,896.27,3261111,79424,,,,,105Y2S
10009,雲林縣,10009110,二崙鄉,9,568.08,2700000,62382,,,,,105Y2S
10009,雲林縣,10009120,崙背鄉,12,1028.32,1765000,40869,,,,,105Y2S
10009,雲林縣,10009130,麥寮鄉,24,1101.64,5250000,90110,2,76.34,2490000,66724,105Y2S
10009,雲林縣,10009140,東勢鄉,5,605.13,2500000,55477,,,,,105Y2S
10009,雲林縣,10009150,褒忠鄉,2,106.04,4050000,74806,,,,,105Y2S
10009,雲林縣,10009160,臺西鄉,1,31.86,1200000,37669,,,,,105Y2S
10009,雲林縣,10009170,元長鄉,8,348.23,1725000,46040,,,,,105Y2S
10009,雲林縣,10009180,四湖鄉,14,992.24,3450000,53551,,,,,105Y2S
10009,雲林縣,10009190,口湖鄉,5,227.06,2500000,36684,,,,,105Y2S
10009,雲林縣,10009200,水林鄉,1,74.6,2959536,39674,,,,,105Y2S
10010,嘉義縣,10010010,太保市,59,2305.1,3900000,93170,2,80.21,3600000,81256,105Y2S
10010,嘉義縣,10010020,朴子市,62,2024.48,2725000,89327,1,43.29,2550000,58900,105Y2S
10010,嘉義縣,10010030,布袋鎮,15,657.09,2800000,60664,,,,,105Y2S
10010,嘉義縣,10010040,大林鎮,41,1755.38,2750000,80495,,,,,105Y2S
10010,嘉義縣,10010050,民雄鄉,98,4304.37,3180000,83719,5,167.57,2350000,74099,105Y2S
10010,嘉義縣,10010060,溪口鄉,4,115.4,2520663,65440,,,,,105Y2S
10010,嘉義縣,10010070,新港鄉,11,469.59,3050000,87788,,,,,105Y2S
10010,嘉義縣,10010080,六腳鄉,8,372.12,2225000,41327,,,,,105Y2S
10010,嘉義縣,10010090,東石鄉,7,255.33,1800000,46531,,,,,105Y2S
10010,嘉義縣,10010100,義竹鄉,8,827.12,8487500,71752,,,,,105Y2S
10010,嘉義縣,10010110,鹿草鄉,2,84.06,3700000,75297,,,,,105Y2S
10010,嘉義縣,10010120,水上鄉,93,6388.09,3600000,96005,2,69.51,1675000,48220,105Y2S
10010,嘉義縣,10010130,中埔鄉,25,935.68,2900000,83744,,,,,105Y2S
10010,嘉義縣,10010140,竹崎鄉,11,324.9,2200000,76731,,,,,105Y2S
10010,嘉義縣,10010150,梅山鄉,9,429.3,2700000,93068,,,,,105Y2S
10010,嘉義縣,10010160,番路鄉,10,560.16,3875000,72355,,,,,105Y2S
10010,嘉義縣,10010170,大埔鄉,,,,,,,,,105Y2S
10010,嘉義縣,10010180,阿里山鄉,,,,,,,,,105Y2S
10013,屏東縣,10013010,屏東市,452,19400.03,3680000,103190,47,2262.1,3700000,82136,105Y2S
10013,屏東縣,10013020,潮州鎮,124,8284.39,5100000,107705,4,165.62,2530000,62403,105Y2S
10013,屏東縣,10013030,東港鎮,67,3580.05,6300000,110374,4,290.19,15940000,189466,105Y2S
10013,屏東縣,10013040,恆春鎮,49,1762.27,2200000,128250,,,,,105Y2S
10013,屏東縣,10013050,萬丹鄉,43,9803.72,3350000,73620,,,,,105Y2S
10013,屏東縣,10013060,長治鄉,32,2003.67,5175000,105233,2,85.3,2630000,61787,105Y2S
10013,屏東縣,10013070,麟洛鄉,8,442.04,5800000,101126,,,,,105Y2S
10013,屏東縣,10013080,九如鄉,42,3122.29,8250000,125471,,,,,105Y2S
10013,屏東縣,10013090,里港鄉,16,946.79,3275000,68089,,,,,105Y2S
10013,屏東縣,10013100,鹽埔鄉,20,1545.12,5725000,86437,1,44.27,1000000,22588,105Y2S
10013,屏東縣,10013110,高樹鄉,8,450.71,1640000,35136,,,,,105Y2S
10013,屏東縣,10013120,萬巒鄉,6,340.64,1790000,32781,,,,,105Y2S
10013,屏東縣,10013130,內埔鄉,61,2819.24,3000000,79032,2,59.15,1575000,53299,105Y2S
10013,屏東縣,10013140,竹田鄉,3,117.23,1750000,36743,,,,,105Y2S
10013,屏東縣,10013150,新埤鄉,10,332.93,1500000,38662,,,,,105Y2S
10013,屏東縣,10013160,枋寮鄉,18,752.63,2400000,58156,,,,,105Y2S
10013,屏東縣,10013170,新園鄉,17,806.37,5800000,130694,,,,,105Y2S
10013,屏東縣,10013180,崁頂鄉,6,287.02,2360000,48382,,,,,105Y2S
10013,屏東縣,10013190,林邊鄉,4,148.56,1725000,55736,,,,,105Y2S
10013,屏東縣,10013200,南州鄉,4,196.8,2390000,72099,,,,,105Y2S
10013,屏東縣,10013210,佳冬鄉,11,597.99,3000000,56854,,,,,105Y2S
10013,屏東縣,10013220,琉球鄉,7,349.01,8300000,106713,,,,,105Y2S
10013,屏東縣,10013230,車城鄉,8,212.96,1550000,63691,,,,,105Y2S
10013,屏東縣,10013240,滿州鄉,1,15.4,3800000,246797,,,,,105Y2S
10013,屏東縣,10013250,枋山鄉,,,,,,,,,105Y2S
10013,屏東縣,10013260,三地門鄉,3,123.94,1093000,26030,,,,,105Y2S
10013,屏東縣,10013270,霧臺鄉,,,,,,,,,105Y2S
10013,屏東縣,10013280,瑪家鄉,,,,,,,,,105Y2S
10013,屏東縣,10013290,泰武鄉,1,34.9,300000,8596,,,,,105Y2S
10013,屏東縣,10013300,來義鄉,,,,,,,,,105Y2S
10013,屏東縣,10013310,春日鄉,,,,,,,,,105Y2S
10013,屏東縣,10013320,獅子鄉,2,69.14,965000,28163,,,,,105Y2S
10013,屏東縣,10013330,牡丹鄉,1,27.27,50000,1833,,,,,105Y2S
10014,臺東縣,10014010,臺東市,168,7657.97,4349000,118595,,,,,105Y2S
10014,臺東縣,10014020,成功鎮,9,496.82,3000000,49701,,,,,105Y2S
10014,臺東縣,10014030,關山鎮,7,337.28,5000000,103341,,,,,105Y2S
10014,臺東縣,10014040,卑南鄉,12,426.34,2250000,68405,,,,,105Y2S
10014,臺東縣,10014050,鹿野鄉,1,10.89,2250000,206612,,,,,105Y2S
10014,臺東縣,10014060,池上鄉,7,258.24,7500000,194258,,,,,105Y2S
10014,臺東縣,10014070,東河鄉,3,90.89,1500000,52054,,,,,105Y2S
10014,臺東縣,10014080,長濱鄉,2,140.93,2500000,38148,,,,,105Y2S
10014,臺東縣,10014090,太麻里鄉,3,99.45,1750000,54305,,,,,105Y2S
10014,臺東縣,10014100,大武鄉,2,82.43,1900000,43355,,,,,105Y2S
10014,臺東縣,10014110,綠島鄉,,,,,,,,,105Y2S
10014,臺東縣,10014120,海端鄉,,,,,,,,,105Y2S
10014,臺東縣,10014130,延平鄉,1,38.12,3100000,81333,,,,,105Y2S
10014,臺東縣,10014140,金峰鄉,,,,,,,,,105Y2S
10014,臺東縣,10014150,達仁鄉,,,,,,,,,105Y2S
10014,臺東縣,10014160,蘭嶼鄉,,,,,,,,,105Y2S
10015,花蓮縣,10015010,花蓮市,353,12392.2,4000000,143621,5,134.54,3150000,142539,105Y2S
10015,花蓮縣,10015020,鳳林鎮,6,256.86,3100000,75004,,,,,105Y2S
10015,花蓮縣,10015030,玉里鎮,11,433,2800862,81149,,,,,105Y2S
10015,花蓮縣,10015040,新城鄉,48,2730.4,5375000,129741,,,,,105Y2S
10015,花蓮縣,10015050,吉安鄉,218,11652.83,7085000,154404,,,,,105Y2S
10015,花蓮縣,10015060,壽豐鄉,13,641.87,3268000,66389,17,724.27,3000000,67361,105Y2S
10015,花蓮縣,10015070,光復鄉,6,191.94,1750000,56831,,,,,105Y2S
10015,花蓮縣,10015080,豐濱鄉,,,,,,,,,105Y2S
10015,花蓮縣,10015090,瑞穗鄉,5,173.02,2950000,80082,,,,,105Y2S
10015,花蓮縣,10015100,富里鄉,3,96.67,3100000,92349,,,,,105Y2S
10015,花蓮縣,10015110,秀林鄉,8,250.3,1655000,68122,,,,,105Y2S
10015,花蓮縣,10015120,萬榮鄉,2,54.47,1030000,27080,,,,,105Y2S
10015,花蓮縣,10015130,卓溪鄉,1,21.23,100000,4711,,,,,105Y2S
10016,澎湖縣,10016010,馬公市,49,2483.79,4600000,112403,8,407.07,4480000,82242,105Y2S
10016,澎湖縣,10016020,湖西鄉,5,209.49,3600000,78358,,,,,105Y2S
10016,澎湖縣,10016030,白沙鄉,3,29.92,350000,52169,,,,,105Y2S
10016,澎湖縣,10016040,西嶼鄉,2,13.36,1325000,276627,,,,,105Y2S
10016,澎湖縣,10016050,望安鄉,,,,,,,,,105Y2S
10016,澎湖縣,10016060,七美鄉,,,,,,,,,105Y2S
10017,基隆市,10017010,中正區,275,7413.17,3280000,137753,32,1398.96,4425000,111077,105Y2S
10017,基隆市,10017020,七堵區,87,3652.71,5100000,164303,18,1045,8825000,168582,105Y2S
10017,基隆市,10017030,暖暖區,99,3092.29,3200000,114599,48,2016.35,5625000,134699,105Y2S
10017,基隆市,10017040,仁愛區,69,1788.48,3900000,170245,3,137.95,9000000,192739,105Y2S
10017,基隆市,10017050,中山區,96,3004.76,2540000,101058,3,105.54,3420000,106941,105Y2S
10017,基隆市,10017060,安樂區,1134,43765.02,6465000,187588,193,8661.41,8430000,215476,105Y2S
10017,基隆市,10017070,信義區,113,3446.58,3600000,133235,35,2005.04,6000000,126378,105Y2S
10018,新竹市,10018010,東區,421,16958.04,8570000,232052,483,28393.83,11800000,221173,105Y2S
10018,新竹市,10018020,北區,310,13033.46,6185000,171443,261,14472.83,8300000,178242,105Y2S
10018,新竹市,10018030,香山區,112,5321.41,6325000,133065,44,1933.68,6450000,151851,105Y2S
10020,嘉義市,10020010,東區,242,8959.49,3425000,108202,22,984.98,4150000,94364,105Y2S
10020,嘉義市,10020020,西區,271,12021.84,4100000,109242,38,1784.86,4250000,93719,105Y2S
63000,臺北市,63000010,松山區,257,7915.16,18100000,672565,54,3269.51,35750000,663957,105Y2S
63000,臺北市,63000020,信義區,243,6651.21,15680000,631934,47,2309.77,23166667,693868,105Y2S
63000,臺北市,63000030,大安區,291,8884.1,21000000,800629,69,3590.34,25000000,761338,105Y2S
63000,臺北市,63000040,中山區,478,12632.09,11300000,602751,126,6129.08,23000000,645883,105Y2S
63000,臺北市,63000050,中正區,195,5525.11,13650000,685244,38,2189.66,35690000,746661,105Y2S
63000,臺北市,63000060,大同區,158,3462.71,9940000,527567,39,2860.2,21000000,546548,105Y2S
63000,臺北市,63000070,萬華區,725,16026.36,12510000,678402,66,2956.65,24000000,523185,105Y2S
63000,臺北市,63000080,文山區,287,9942.13,12000000,450405,163,8544.13,21830000,429993,105Y2S
63000,臺北市,63000090,南港區,128,4709.18,13780000,475645,93,6987.24,28880000,558685,105Y2S
63000,臺北市,63000100,內湖區,355,13992.21,14000000,494984,177,10889.98,26150000,528303,105Y2S
63000,臺北市,63000110,士林區,274,8469.27,14900000,542387,59,3459.47,32500000,574776,105Y2S
63000,臺北市,63000120,北投區,290,9406.57,12575000,472011,242,13862.73,10675141,180635,105Y2S
64000,高雄市,64000010,鹽埕區,78,1828.85,810000,72927,3,190.21,17000000,247091,105Y2S
64000,高雄市,64000020,鼓山區,274,10599.39,6115000,203499,430,26854.58,15340000,245666,105Y2S
64000,高雄市,64000030,左營區,319,13032.32,5850000,179814,301,14717.08,7800000,194993,105Y2S
64000,高雄市,64000040,楠梓區,548,21734.81,5050000,157650,248,10871.04,6375000,148034,105Y2S
64000,高雄市,64000050,三民區,661,23042.87,4500000,152600,384,26343.75,8065000,180117,105Y2S
64000,高雄市,64000060,新興區,203,6054.21,5860000,185388,13,793.32,10500000,209013,105Y2S
64000,高雄市,64000070,前金區,72,2550.04,5317500,164431,130,49212.74,168367347,346316,105Y2S
64000,高雄市,64000080,苓雅區,279,8194.35,3800000,151448,83,5770.71,11500000,202323,105Y2S
64000,高雄市,64000090,前鎮區,257,9855.14,4177000,135881,110,5816.18,9400000,187096,105Y2S
64000,高雄市,64000100,旗津區,6,622.16,1751550,111100,,,,,105Y2S
64000,高雄市,64000110,小港區,290,12031.37,3990000,123356,98,4357.87,6505000,129140,105Y2S
64000,高雄市,64000120,鳳山區,718,29936.36,4700000,147251,340,14914.32,6980000,159368,105Y2S
64000,高雄市,64000130,林園區,99,5281.85,3500000,89025,1,39.55,2300000,58147,105Y2S
64000,高雄市,64000140,大寮區,206,12987.97,4280000,102671,20,828.66,3135000,76655,105Y2S
64000,高雄市,64000150,大樹區,56,2861.16,3940000,101705,5,373.91,3200000,76333,105Y2S
64000,高雄市,64000160,大社區,43,2711,4200000,107428,4,153.13,3525000,90320,105Y2S
64000,高雄市,64000170,仁武區,260,13546.53,8325000,170186,96,4419.12,8225000,189285,105Y2S
64000,高雄市,64000180,鳥松區,107,6412.68,10880000,178933,28,1061.67,6690000,187157,105Y2S
64000,高雄市,64000190,岡山區,162,8682.52,5700000,131458,22,1191.74,3790000,93178,105Y2S
64000,高雄市,64000200,橋頭區,124,5430.34,6325000,159679,3,157,7750000,120564,105Y2S
64000,高雄市,64000210,燕巢區,35,1732.58,5100000,133305,,,,,105Y2S
64000,高雄市,64000220,田寮區,1,134.11,11500000,85748,,,,,105Y2S
64000,高雄市,64000230,阿蓮區,16,622.32,2800000,74206,,,,,105Y2S
64000,高雄市,64000240,路竹區,29,1746.68,8300000,185286,,,,,105Y2S
64000,高雄市,64000250,湖內區,77,3652.99,6300000,112185,2,80.43,2700000,66823,105Y2S
64000,高雄市,64000260,茄萣區,45,2443.79,4700000,74187,,,,,105Y2S
64000,高雄市,64000270,永安區,9,367.69,3200000,78021,,,,,105Y2S
64000,高雄市,64000280,彌陀區,17,1099.08,8300000,116214,,,,,105Y2S
64000,高雄市,64000290,梓官區,41,2054.62,5475000,88828,,,,,105Y2S
64000,高雄市,64000300,旗山區,56,2502.26,1837500,46441,,,,,105Y2S
64000,高雄市,64000310,美濃區,26,1351.62,7050000,118516,,,,,105Y2S
64000,高雄市,64000320,六龜區,5,198.85,2000000,51668,,,,,105Y2S
64000,高雄市,64000330,甲仙區,2,49.71,3200000,95762,,,,,105Y2S
64000,高雄市,64000340,杉林區,4,120.73,1488200,55548,,,,,105Y2S
64000,高雄市,64000350,內門區,3,119.7,2622108,57941,,,,,105Y2S
64000,高雄市,64000360,茂林區,,,,,,,,,105Y2S
64000,高雄市,64000370,桃源區,,,,,,,,,105Y2S
64000,高雄市,64000380,那瑪夏區,1,46.5,300000,6452,,,,,105Y2S
65000,新北市,65000010,板橋區,699,18119.17,8800000,372087,144,7933.9,17880000,386134,105Y2S
65000,新北市,65000020,三重區,519,15349.51,8580000,368934,144,7811.96,15540000,344770,105Y2S
65000,新北市,65000030,中和區,717,23636.14,10000000,370201,198,10882.95,15350000,343684,105Y2S
65000,新北市,65000040,永和區,321,9406.42,10800000,426340,65,2959.27,17580000,412321,105Y2S
65000,新北市,65000050,新莊區,581,22218.67,9000000,325373,226,11609,13600000,320530,105Y2S
65000,新北市,65000060,新店區,573,18419.76,9250000,350619,282,16387.53,15300000,304630,105Y2S
65000,新北市,65000070,樹林區,191,6806.95,6600000,252144,135,7232.19,11500000,250715,105Y2S
65000,新北市,65000080,鶯歌區,94,3280.49,5750000,179511,28,1341.42,7650000,168269,105Y2S
65000,新北市,65000090,三峽區,171,5148.55,5880000,203581,118,5698.45,10700000,229471,105Y2S
65000,新北市,65000100,淡水區,767,26344.04,6800000,195210,294,14504.84,9050000,202703,105Y2S
65000,新北市,65000110,汐止區,389,13871.54,7800000,296861,186,8920.45,10800000,250569,105Y2S
65000,新北市,65000120,瑞芳區,45,1224.87,2000000,85561,,,,,105Y2S
65000,新北市,65000130,土城區,351,15798.41,8600000,308462,71,4500,13950000,289163,105Y2S
65000,新北市,65000140,蘆洲區,234,7509.73,9770000,340707,118,5846.04,14350000,337450,105Y2S
65000,新北市,65000150,五股區,90,3361.12,7000000,240337,90,4028.65,9395000,281165,105Y2S
65000,新北市,65000160,泰山區,85,3189.53,7500000,261055,60,2655.96,10500000,267240,105Y2S
65000,新北市,65000170,林口區,325,21296.78,14600000,314655,309,17686.02,12250000,242329,105Y2S
65000,新北市,65000180,深坑區,31,915.92,6100000,239455,19,1067.86,13100000,260006,105Y2S
65000,新北市,65000190,石碇區,,,,,1,55.05,7200000,130800,105Y2S
65000,新北市,65000200,坪林區,,,,,,,,,105Y2S
65000,新北市,65000210,三芝區,83,2514.86,2400000,100435,17,606.22,2550000,77312,105Y2S
65000,新北市,65000220,石門區,,,,,,,,,105Y2S
65000,新北市,65000230,八里區,52,1769.19,5975000,230016,26,1263.88,7605000,186086,105Y2S
65000,新北市,65000240,平溪區,,,,,,,,,105Y2S
65000,新北市,65000250,雙溪區,8,263.97,2185000,68056,,,,,105Y2S
65000,新北市,65000260,貢寮區,8,253.36,2200000,65934,,,,,105Y2S
65000,新北市,65000270,金山區,23,730.86,2600000,112991,1,32.26,3500000,108478,105Y2S
65000,新北市,65000280,萬里區,21,449.53,1180000,49126,2,48.05,2620000,107696,105Y2S
65000,新北市,65000290,烏來區,2,21.72,1250000,115717,,,,,105Y2S
66000,臺中市,66000010,中區,91,1773.79,1175000,103443,3,143.44,8570000,195356,105Y2S
66000,臺中市,66000020,東區,116,5092.33,6830000,165101,64,2934.23,8050000,156357,105Y2S
66000,臺中市,66000030,南區,249,8530.31,4128000,140934,175,7751.2,7100000,169638,105Y2S
66000,臺中市,66000040,西區,221,7558.84,4500000,159011,157,8026.31,9900000,214792,105Y2S
66000,臺中市,66000050,北區,390,11969.4,4000000,151334,156,8744.31,8300000,187277,105Y2S
66000,臺中市,66000060,西屯區,574,27437.1,5390000,213892,448,28217.88,10300000,224401,105Y2S
66000,臺中市,66000070,南屯區,198,10501.95,10200000,245474,331,17619.98,9100000,201996,105Y2S
66000,臺中市,66000080,北屯區,519,23728.07,7300000,199930,453,21500.06,7200000,166132,105Y2S
66000,臺中市,66000090,豐原區,191,9968.31,8125000,175109,26,1069.1,5190000,135399,105Y2S
66000,臺中市,66000100,東勢區,24,1213.76,5250000,110372,,,,,105Y2S
66000,臺中市,66000110,大甲區,62,4268.54,6650000,139906,7,474.67,15700000,172411,105Y2S
66000,臺中市,66000120,清水區,87,5172.6,8870000,144292,3,142.83,2953613,77149,105Y2S
66000,臺中市,66000130,沙鹿區,211,12222.9,9600000,172203,12,523.29,5240000,132506,105Y2S
66000,臺中市,66000140,梧棲區,119,6231.39,7000000,154604,8,345.7,3175600,80098,105Y2S
66000,臺中市,66000150,后里區,53,2923.46,8000000,160605,2,73.45,6075000,165396,105Y2S
66000,臺中市,66000160,神岡區,46,2690.5,7675000,173070,7,277.6,4500000,114074,105Y2S
66000,臺中市,66000170,潭子區,137,5724.13,5000000,146625,52,2076.09,5390000,136096,105Y2S
66000,臺中市,66000180,大雅區,137,6282.73,8800000,197639,29,1292.02,7120000,153743,105Y2S
66000,臺中市,66000190,新社區,7,365.27,7200000,122802,,,,,105Y2S
