COUNTY_ID,COUNTY,TOWN_ID,TOWN,LINF01_T,LINF02_T,LINF03_T,LINF04_T,LINF05_T,LINF06_T,LINF07_T,LINF08_T,INFO_TIME
10007,彰化縣,10007230,芳苑鄉,7,376,2520000,51341,,,,,106Y1S
10007,彰化縣,10007240,大城鄉,2,316.95,5780000,40476,,,,,106Y1S
10007,彰化縣,10007250,竹塘鄉,5,232.56,2300000,59803,,,,,106Y1S
10007,彰化縣,10007260,溪州鄉,11,542.4,3980000,95685,,,,,106Y1S
10008,南投縣,10008010,南投市,98,5185.51,6000000,134958,5,235.58,3550000,84663,106Y1S
10008,南投縣,10008020,埔里鎮,75,3721.98,5100000,134613,1,83.34,5620000,67436,106Y1S
10008,南投縣,10008030,草屯鎮,176,7875.6,5150000,149923,7,333.13,4400000,99733,106Y1S
10008,南投縣,10008040,竹山鎮,87,4486.8,3888000,88498,,,,,106Y1S
10008,南投縣,10008050,集集鎮,7,338.45,4500000,93290,,,,,106Y1S
10008,南投縣,10008060,名間鄉,31,1424.47,4600000,120829,,,,,106Y1S
10008,南投縣,10008070,鹿谷鄉,7,333.57,4500000,81169,,,,,106Y1S
10008,南投縣,10008080,中寮鄉,9,393.71,2800000,73781,,,,,106Y1S
10008,南投縣,10008090,魚池鄉,13,278.13,280000,53575,,,,,106Y1S
10008,南投縣,10008100,國姓鄉,13,568.87,3500000,67964,,,,,106Y1S
10008,南投縣,10008110,水里鄉,6,255.75,2750000,86064,,,,,106Y1S
10008,南投縣,10008120,信義鄉,,,,,,,,,106Y1S
10008,南投縣,10008130,仁愛鄉,2,98.12,19195000,298941,,,,,106Y1S
10009,雲林縣,10009010,斗六市,190,8703.37,4650000,115433,23,916.81,2680000,73020,106Y1S
10009,雲林縣,10009020,斗南鎮,58,2402.3,3790000,87599,3,113.4,2850000,72901,106Y1S
10009,雲林縣,10009030,虎尾鎮,138,7171.57,6465000,120408,10,404.33,3687500,90572,106Y1S
10009,雲林縣,10009040,西螺鎮,51,2788.55,6000000,107838,2,108.8,3460000,62914,106Y1S
10009,雲林縣,10009050,土庫鎮,16,869.28,4150000,76076,,,,,106Y1S
10009,雲林縣,10009060,北港鎮,31,1491.79,4650000,100187,4,206.22,2900000,55667,106Y1S
10009,雲林縣,10009070,古坑鄉,17,716.29,3080000,77588,1,56.82,5600000,98549,106Y1S
10009,雲林縣,10009080,大埤鄉,7,408.96,2620000,57816,,,,,106Y1S
10009,雲林縣,10009090,莿桐鄉,25,1407.13,5800000,101172,,,,,106Y1S
10009,雲林縣,10009100,林內鄉,6,278.15,2250000,40849,,,,,106Y1S
10009,雲林縣,10009110,二崙鄉,5,257.28,3070000,58689,,,,,106Y1S
10009,雲林縣,10009120,崙背鄉,4,227.63,2675000,36390,,,,,106Y1S
10009,雲林縣,10009130,麥寮鄉,21,1085.94,6300000,111414,1,33.78,2500000,74015,106Y1S
10009,雲林縣,10009140,東勢鄉,8,494.73,3588500,60591,,,,,106Y1S
10009,雲林縣,10009150,褒忠鄉,5,299.81,3580000,71891,,,,,106Y1S
10009,雲林縣,10009160,臺西鄉,,,,,,,,,106Y1S
10009,雲林縣,10009170,元長鄉,16,913.39,5760000,101006,,,,,106Y1S
10009,雲林縣,10009180,四湖鄉,2,111.32,3325000,59769,,,,,106Y1S
10009,雲林縣,10009190,口湖鄉,1,40.92,1550000,37880,,,,,106Y1S
10009,雲林縣,10009200,水林鄉,5,358.85,3203040,47999,,,,,106Y1S
10010,嘉義縣,10010010,太保市,101,4173.78,5660000,112630,3,122.57,2650000,57786,106Y1S
10010,嘉義縣,10010020,朴子市,60,2894.09,7240000,123481,,,,,106Y1S
10010,嘉義縣,10010030,布袋鎮,8,355.35,1750000,34960,,,,,106Y1S
10010,嘉義縣,10010040,大林鎮,30,1843.44,3125000,87309,3,166.57,8200000,144859,106Y1S
10010,嘉義縣,10010050,民雄鄉,122,6210.65,3910000,95221,3,96.46,2220000,73359,106Y1S
10010,嘉義縣,10010060,溪口鄉,5,194.25,1200000,35807,,,,,106Y1S
10010,嘉義縣,10010070,新港鄉,7,361.15,5200000,104277,,,,,106Y1S
10010,嘉義縣,10010080,六腳鄉,5,951.49,3000000,61372,,,,,106Y1S
10010,嘉義縣,10010090,東石鄉,17,888.5,3739200,56438,,,,,106Y1S
10010,嘉義縣,10010100,義竹鄉,2,67.72,3102925,94505,,,,,106Y1S
10010,嘉義縣,10010110,鹿草鄉,2,102.06,6030000,118124,,,,,106Y1S
10010,嘉義縣,10010120,水上鄉,78,3432.05,4300000,108638,3,124.51,1880000,53809,106Y1S
10010,嘉義縣,10010130,中埔鄉,16,730.21,3425000,76685,,,,,106Y1S
10010,嘉義縣,10010140,竹崎鄉,14,703.74,4350000,88143,,,,,106Y1S
10010,嘉義縣,10010150,梅山鄉,5,246.62,3121000,69637,,,,,106Y1S
10010,嘉義縣,10010160,番路鄉,8,213.18,1400000,63946,,,,,106Y1S
10010,嘉義縣,10010170,大埔鄉,3,108.38,1880000,61717,,,,,106Y1S
10010,嘉義縣,10010180,阿里山鄉,,,,,,,,,106Y1S
10013,屏東縣,10013010,屏東市,337,14517.73,3550000,98066,38,1816,3540000,77917,106Y1S
10013,屏東縣,10013020,潮州鎮,117,5401.06,3650000,96922,6,248.26,2360000,58428,106Y1S
10013,屏東縣,10013030,東港鎮,50,2682.36,5060000,103908,2,119.41,10800000,151286,106Y1S
10013,屏東縣,10013040,恆春鎮,76,1640.79,1500000,112677,,,,,106Y1S
10013,屏東縣,10013050,萬丹鄉,40,2234.67,5700000,103133,6,278.11,3800000,82525,106Y1S
10013,屏東縣,10013060,長治鄉,29,3383.88,6100000,128705,2,71.58,2550000,71271,106Y1S
10013,屏東縣,10013070,麟洛鄉,6,290.12,3400000,86722,,,,,106Y1S
10013,屏東縣,10013080,九如鄉,14,618.9,2725000,67229,,,,,106Y1S
10013,屏東縣,10013090,里港鄉,23,2139.06,4200000,69087,,,,,106Y1S
10013,屏東縣,10013100,鹽埔鄉,8,507.55,3375000,91635,,,,,106Y1S
10013,屏東縣,10013110,高樹鄉,12,551.55,2065000,56262,,,,,106Y1S
10013,屏東縣,10013120,萬巒鄉,8,491.77,2500100,51700,,,,,106Y1S
10013,屏東縣,10013130,內埔鄉,98,8337.15,2550000,68119,3,78.23,1750000,77104,106Y1S
10013,屏東縣,10013140,竹田鄉,8,322.68,2275000,56497,,,,,106Y1S
10013,屏東縣,10013150,新埤鄉,5,173.57,1550000,38850,,,,,106Y1S
10013,屏東縣,10013160,枋寮鄉,9,398.81,2050000,55438,,,,,106Y1S
10013,屏東縣,10013170,新園鄉,25,1504.99,3000000,84621,,,,,106Y1S
10013,屏東縣,10013180,崁頂鄉,10,2188.93,5761534,94673,,,,,106Y1S
10013,屏東縣,10013190,林邊鄉,12,481.27,2750000,65615,1,29.93,1930000,64492,106Y1S
10013,屏東縣,10013200,南州鄉,4,143.83,3757000,103577,,,,,106Y1S
10013,屏東縣,10013210,佳冬鄉,4,165.5,2040000,47187,,,,,106Y1S
10013,屏東縣,10013220,琉球鄉,1,44.78,2000000,44664,,,,,106Y1S
10013,屏東縣,10013230,車城鄉,8,150.46,618000,54929,,,,,106Y1S
10013,屏東縣,10013240,滿州鄉,1,19.62,2000000,101936,,,,,106Y1S
10013,屏東縣,10013250,枋山鄉,,,,,,,,,106Y1S
10013,屏東縣,10013260,三地門鄉,,,,,,,,,106Y1S
10013,屏東縣,10013270,霧臺鄉,,,,,,,,,106Y1S
10013,屏東縣,10013280,瑪家鄉,1,51.45,2400000,46648,,,,,106Y1S
10013,屏東縣,10013290,泰武鄉,1,112.29,10000000,89057,,,,,106Y1S
10013,屏東縣,10013300,來義鄉,,,,,,,,,106Y1S
10013,屏東縣,10013310,春日鄉,,,,,,,,,106Y1S
10013,屏東縣,10013320,獅子鄉,1,33.12,281700,8505,,,,,106Y1S
10013,屏東縣,10013330,牡丹鄉,2,82.32,100000,5990,,,,,106Y1S
10014,臺東縣,10014010,臺東市,180,8389.86,5500000,125018,,,,,106Y1S
10014,臺東縣,10014020,成功鎮,5,308.85,3000000,76100,,,,,106Y1S
10014,臺東縣,10014030,關山鎮,4,133.79,3836000,97119,,,,,106Y1S
10014,臺東縣,10014040,卑南鄉,17,525.44,2100000,74375,,,,,106Y1S
10014,臺東縣,10014050,鹿野鄉,8,616.2,5500000,92896,,,,,106Y1S
10014,臺東縣,10014060,池上鄉,2,65.62,3650000,117632,,,,,106Y1S
10014,臺東縣,10014070,東河鄉,4,189.01,3203273,126056,,,,,106Y1S
10014,臺東縣,10014080,長濱鄉,3,133.65,1132167,30801,,,,,106Y1S
10014,臺東縣,10014090,太麻里鄉,4,185.6,2475000,70926,,,,,106Y1S
10014,臺東縣,10014100,大武鄉,2,102.62,1908000,36735,,,,,106Y1S
10014,臺東縣,10014110,綠島鄉,,,,,,,,,106Y1S
10014,臺東縣,10014120,海端鄉,,,,,,,,,106Y1S
10014,臺東縣,10014130,延平鄉,1,61.23,2000000,32666,,,,,106Y1S
10014,臺東縣,10014140,金峰鄉,1,19.8,3000000,151549,,,,,106Y1S
10014,臺東縣,10014150,達仁鄉,,,,,,,,,106Y1S
10014,臺東縣,10014160,蘭嶼鄉,,,,,,,,,106Y1S
10015,花蓮縣,10015010,花蓮市,292,10336.73,4300000,147578,6,184.85,3800000,130213,106Y1S
10015,花蓮縣,10015020,鳳林鎮,4,137.34,2000000,58029,,,,,106Y1S
10015,花蓮縣,10015030,玉里鎮,24,1547.18,2245000,54148,,,,,106Y1S
10015,花蓮縣,10015040,新城鄉,42,1842.68,3450000,122531,,,,,106Y1S
10015,花蓮縣,10015050,吉安鄉,162,8652.63,7150000,157276,2,78.86,5425000,138247,106Y1S
10015,花蓮縣,10015060,壽豐鄉,19,1016.38,5880000,135670,5,228.04,3350000,71609,106Y1S
10015,花蓮縣,10015070,光復鄉,6,285.74,3550000,70418,,,,,106Y1S
10015,花蓮縣,10015080,豐濱鄉,,,,,,,,,106Y1S
10015,花蓮縣,10015090,瑞穗鄉,10,357.99,3250000,87923,,,,,106Y1S
10015,花蓮縣,10015100,富里鄉,1,13.35,7000000,524490,,,,,106Y1S
10015,花蓮縣,10015110,秀林鄉,5,252.14,5200000,168376,,,,,106Y1S
10015,花蓮縣,10015120,萬榮鄉,,,,,,,,,106Y1S
10015,花蓮縣,10015130,卓溪鄉,,,,,,,,,106Y1S
10016,澎湖縣,10016010,馬公市,40,1629.84,4100000,128888,,,,,106Y1S
10016,澎湖縣,10016020,湖西鄉,5,163.88,2500000,82553,,,,,106Y1S
10016,澎湖縣,10016030,白沙鄉,3,84.52,1200000,50676,,,,,106Y1S
10016,澎湖縣,10016040,西嶼鄉,2,43.01,1520850,87738,,,,,106Y1S
10016,澎湖縣,10016050,望安鄉,,,,,,,,,106Y1S
10016,澎湖縣,10016060,七美鄉,,,,,,,,,106Y1S
10017,基隆市,10017010,中正區,145,3898.18,2600000,113601,29,1241.12,4500000,104280,106Y1S
10017,基隆市,10017020,七堵區,69,2221.91,5000000,169432,11,546.14,8000000,181570,106Y1S
10017,基隆市,10017030,暖暖區,79,2554.92,3000000,108525,34,1676.59,6600000,138277,106Y1S
10017,基隆市,10017040,仁愛區,71,1765.71,2560000,138640,4,189.56,8240000,170755,106Y1S
10017,基隆市,10017050,中山區,54,1578.41,2400000,96114,9,432.12,4500000,109976,106Y1S
10017,基隆市,10017060,安樂區,178,6305.38,3910000,133586,47,2059.68,5000000,120514,106Y1S
10017,基隆市,10017070,信義區,93,2907.6,3200000,114431,23,1219.03,5460000,133496,106Y1S
10018,新竹市,10018010,東區,320,20813.46,9965000,237456,253,13693.44,10900000,215923,106Y1S
10018,新竹市,10018020,北區,219,8546.04,7200000,183628,117,5632.53,6900000,165944,106Y1S
10018,新竹市,10018030,香山區,210,8771.89,7990000,195397,29,1284.61,6600000,158254,106Y1S
10020,嘉義市,10020010,東區,276,12833.89,5000000,129359,21,660.45,3650000,89321,106Y1S
10020,嘉義市,10020020,西區,247,11564.05,4400000,112825,43,1893.92,3800000,95826,106Y1S
63000,臺北市,63000010,松山區,205,6810.76,18600000,659458,37,2411.12,35000000,607653,106Y1S
63000,臺北市,63000020,信義區,235,6699.51,15000000,628391,52,2623.2,25650000,673476,106Y1S
63000,臺北市,63000030,大安區,282,9295.68,22000000,771771,40,2432.84,43000000,798791,106Y1S
63000,臺北市,63000040,中山區,494,16971.48,13800000,634022,106,5150.53,25000000,698527,106Y1S
63000,臺北市,63000050,中正區,170,5258.05,15000000,666209,51,3085.92,30500000,721812,106Y1S
63000,臺北市,63000060,大同區,128,3394.09,9750000,476264,22,1125.88,25400000,532501,106Y1S
63000,臺北市,63000070,萬華區,257,6200.21,9500000,442428,33,1885.18,23890000,465992,106Y1S
63000,臺北市,63000080,文山區,244,7308.52,12100000,465789,99,5175.53,21000000,426377,106Y1S
63000,臺北市,63000090,南港區,125,5132.26,14500000,503974,50,3636.33,25625000,519194,106Y1S
63000,臺北市,63000100,內湖區,272,10710.08,15190000,489263,208,16284.57,34190000,458351,106Y1S
63000,臺北市,63000110,士林區,234,8021.24,14730000,516707,42,2265.53,26025000,575755,106Y1S
63000,臺北市,63000120,北投區,296,8687.1,11285000,446721,76,3446.67,14440000,337668,106Y1S
64000,高雄市,64000010,鹽埕區,48,1364.7,2880000,103114,6,315.48,8250000,151227,106Y1S
64000,高雄市,64000020,鼓山區,203,7791.77,5300000,183922,273,16607.96,12500000,228262,106Y1S
64000,高雄市,64000030,左營區,255,10756.29,5420420,166085,232,12073.23,8425000,189345,106Y1S
64000,高雄市,64000040,楠梓區,421,20794.45,4400000,151039,228,10859,7350000,156162,106Y1S
64000,高雄市,64000050,三民區,586,20731.7,4400000,138174,255,12350.84,7660000,173485,106Y1S
64000,高雄市,64000060,新興區,174,5487.22,3692733,127649,30,2227.84,14635000,207097,106Y1S
64000,高雄市,64000070,前金區,89,3206.74,4920000,173013,22,1296.96,9280000,246468,106Y1S
64000,高雄市,64000080,苓雅區,300,10881.87,3865000,151163,86,5198.2,10265000,217734,106Y1S
64000,高雄市,64000090,前鎮區,286,11052.33,4300000,134748,122,6541.41,8500000,180251,106Y1S
64000,高雄市,64000100,旗津區,3,86.35,1480000,50270,,,,,106Y1S
64000,高雄市,64000110,小港區,242,10117.65,3850000,128621,87,4218.71,6700000,131637,106Y1S
64000,高雄市,64000120,鳳山區,650,22812.89,4200000,144072,286,12908.34,6855000,159547,106Y1S
64000,高雄市,64000130,林園區,90,5116.37,4070000,81295,1,33.22,2000000,60209,106Y1S
64000,高雄市,64000140,大寮區,200,8847.53,3790000,135528,21,932.63,2600000,71276,106Y1S
64000,高雄市,64000150,大樹區,32,1489.93,3700000,86955,2,73.56,2425000,67945,106Y1S
64000,高雄市,64000160,大社區,78,2863.47,2910000,90271,10,342.07,2855000,77131,106Y1S
64000,高雄市,64000170,仁武區,235,13009.35,8700000,181955,27,1499.72,8630000,184141,106Y1S
64000,高雄市,64000180,鳥松區,80,4504.88,5500000,148959,33,1301.79,4500000,138307,106Y1S
64000,高雄市,64000190,岡山區,125,5827.4,5200000,129356,17,804.13,3200000,95338,106Y1S
64000,高雄市,64000200,橋頭區,64,3020.49,7610000,165881,4,212.93,6705000,116022,106Y1S
64000,高雄市,64000210,燕巢區,35,1848.06,4150000,109589,,,,,106Y1S
64000,高雄市,64000220,田寮區,,,,,,,,,106Y1S
64000,高雄市,64000230,阿蓮區,20,3241.93,3080000,73016,,,,,106Y1S
64000,高雄市,64000240,路竹區,52,3052.84,7850000,125280,1,33.29,3000000,90109,106Y1S
64000,高雄市,64000250,湖內區,65,3965.2,6100000,93023,4,155.32,2390000,60886,106Y1S
64000,高雄市,64000260,茄萣區,39,1976.77,3000000,60149,5,194.88,1500000,38217,106Y1S
64000,高雄市,64000270,永安區,6,281.58,3060000,64032,,,,,106Y1S
64000,高雄市,64000280,彌陀區,8,360.28,3950000,123372,,,,,106Y1S
64000,高雄市,64000290,梓官區,60,2762.87,4550000,106731,,,,,106Y1S
64000,高雄市,64000300,旗山區,30,1477.14,3400000,74183,,,,,106Y1S
64000,高雄市,64000310,美濃區,19,930.2,3550000,109391,1,119.86,18000000,150172,106Y1S
64000,高雄市,64000320,六龜區,3,89.6,3300000,111418,,,,,106Y1S
64000,高雄市,64000330,甲仙區,4,103.72,1425000,52555,,,,,106Y1S
64000,高雄市,64000340,杉林區,1,140.35,13000000,92627,,,,,106Y1S
64000,高雄市,64000350,內門區,3,134.25,1300000,48318,,,,,106Y1S
64000,高雄市,64000360,茂林區,,,,,,,,,106Y1S
64000,高雄市,64000370,桃源區,,,,,,,,,106Y1S
64000,高雄市,64000380,那瑪夏區,,,,,,,,,106Y1S
65000,新北市,65000010,板橋區,560,16496.47,10000000,386847,125,6370.12,16500000,400468,106Y1S
65000,新北市,65000020,三重區,439,12617.85,8900000,373290,94,5088.56,16450000,342803,106Y1S
65000,新北市,65000030,中和區,589,19615.86,9500000,359904,113,5938.36,16500000,338849,106Y1S
65000,新北市,65000040,永和區,266,8508.01,11000000,427873,34,1680.68,18890000,424923,106Y1S
65000,新北市,65000050,新莊區,701,26301.02,9650000,334925,157,8265.03,14000000,311375,106Y1S
65000,新北市,65000060,新店區,477,17705.84,10000000,337925,185,9995.52,15680000,310862,106Y1S
65000,新北市,65000070,樹林區,141,5743.01,7550000,256461,100,5360.9,11910000,236453,106Y1S
65000,新北市,65000080,鶯歌區,123,4371.32,5700000,181445,25,1149.33,7050000,162606,106Y1S
65000,新北市,65000090,三峽區,132,4158.1,5475000,216777,94,4896.64,10400000,226462,106Y1S
65000,新北市,65000100,淡水區,614,21576.09,6985000,207601,315,17096.49,9700000,192590,106Y1S
65000,新北市,65000110,汐止區,366,13673.41,8200000,292729,186,9311.31,11190000,255728,106Y1S
65000,新北市,65000120,瑞芳區,28,961.93,2500000,88821,3,207.94,11200000,163530,106Y1S
65000,新北市,65000130,土城區,315,9994.55,8140000,310757,66,3394.57,13625000,287291,106Y1S
65000,新北市,65000140,蘆洲區,231,7602.36,10000000,326379,90,4361.46,15545000,358835,106Y1S
65000,新北市,65000150,五股區,102,7692.89,8465000,254177,50,2626.79,10000000,227961,106Y1S
65000,新北市,65000160,泰山區,92,3132.87,8925000,300347,40,1829.23,10750000,257271,106Y1S
65000,新北市,65000170,林口區,180,8815.34,9705000,291909,193,12310.91,12700000,237637,106Y1S
65000,新北市,65000180,深坑區,27,919.2,7600000,254798,23,1475.43,13900000,229627,106Y1S
65000,新北市,65000190,石碇區,,,,,,,,,106Y1S
65000,新北市,65000200,坪林區,,,,,,,,,106Y1S
65000,新北市,65000210,三芝區,50,1376.43,2525000,99393,23,1176.45,3500000,76767,106Y1S
65000,新北市,65000220,石門區,2,279.14,60275000,245034,,,,,106Y1S
65000,新北市,65000230,八里區,45,1488.01,6000000,193138,19,847.17,8500000,187431,106Y1S
65000,新北市,65000240,平溪區,,,,,,,,,106Y1S
65000,新北市,65000250,雙溪區,,,,,,,,,106Y1S
65000,新北市,65000260,貢寮區,5,171.87,2200000,46930,,,,,106Y1S
65000,新北市,65000270,金山區,21,843.08,5380000,117108,3,108.03,2900000,72773,106Y1S
65000,新北市,65000280,萬里區,30,536.11,1605000,92348,,,,,106Y1S
65000,新北市,65000290,烏來區,,,,,,,,,106Y1S
66000,臺中市,66000010,中區,72,1560.85,1285000,112707,1,84.57,19400000,229396,106Y1S
66000,臺中市,66000020,東區,119,5908.33,7260000,171088,24,1048.66,6350000,161924,106Y1S
66000,臺中市,66000030,南區,286,9504.44,5300000,190251,153,6315.44,6280000,162451,106Y1S
66000,臺中市,66000040,西區,241,14641.52,6000000,187252,111,6722.32,10700000,189844,106Y1S
66000,臺中市,66000050,北區,377,10663.58,3500000,149119,127,6483.73,7500000,185371,106Y1S
66000,臺中市,66000060,西屯區,505,24857.37,6200000,206526,350,20124.29,9275000,213496,106Y1S
66000,臺中市,66000070,南屯區,231,12851.32,11570000,236491,231,12366.93,9300000,200123,106Y1S
66000,臺中市,66000080,北屯區,562,25399.99,7635000,195830,351,16069.9,7125000,162229,106Y1S
66000,臺中市,66000090,豐原區,167,7778.18,5750000,169740,32,1278.3,5250000,150928,106Y1S
66000,臺中市,66000100,東勢區,48,2239.99,5309000,113992,1,59.14,7800000,131900,106Y1S
66000,臺中市,66000110,大甲區,70,4629.24,9450000,172470,1,45.76,4500000,98334,106Y1S
66000,臺中市,66000120,清水區,57,4085.12,8750000,151221,8,401.92,4900000,92656,106Y1S
66000,臺中市,66000130,沙鹿區,174,8583,8700000,159505,14,613.99,6250000,148796,106Y1S
66000,臺中市,66000140,梧棲區,67,3637.2,6000000,127481,10,711.19,4025000,82060,106Y1S
66000,臺中市,66000150,后里區,46,2104.08,7400000,156342,1,53.42,8800000,164746,106Y1S
66000,臺中市,66000160,神岡區,49,2867.94,11000000,188818,3,124.79,5150000,117358,106Y1S
66000,臺中市,66000170,潭子區,142,8106.81,7000000,173243,50,2053.93,5025000,140801,106Y1S
