COUNTY_ID,COUNTY,TOWN_ID,TOWN,LINF01_T,LINF01_C1,LINF01_C2,LINF01_C3,LINF01_C4,LINF01_C5,LINF01_C6,LINF01_C7,LINF01_C8,LINF02_T,LINF02_C1,LINF02_C2,LINF02_C3,LINF02_C4,LINF02_C5,LINF02_C6,LINF02_C7,LINF02_C8,LINF03_T,LINF03_C1,LINF03_C2,LINF03_C3,LINF03_C4,LINF03_C5,LINF03_C6,LINF03_C7,LINF03_C8,LINF04_T,LINF04_C1,LINF04_C2,LINF04_C3,LINF04_C4,LINF04_C5,LINF04_C6,LINF04_C7,LINF04_C8,LINF05_T,LINF05_C1,LINF05_C2,LINF05_C3,LINF05_C4,LINF05_C5,LINF05_C6,LINF05_C7,LINF05_C8,LINF06_T,LINF06_C1,LINF06_C2,LINF06_C3,LINF06_C4,LINF06_C5,LINF06_C6,LINF06_C7,LINF06_C8,LINF07_T,LINF07_C1,LINF07_C2,LINF07_C3,LINF07_C4,LINF07_C5,LINF07_C6,LINF07_C7,LINF07_C8,LINF08_T,LINF08_C1,LINF08_C2,LINF08_C3,LINF08_C4,LINF08_C5,LINF08_C6,LINF08_C7,LINF08_C8,INFO_TIME
10002,宜蘭縣,10002010,宜蘭市,186,55,9,13,51,24,7,,27,7328.99,2684.06,431.53,550.82,1951.37,805.39,257.05,,648.77,6325000,10100000,4480000,4300000,4800000,5290000,8000000,,10219064,184660,220896,144134,163131,132390,164820,210459,,369626,32,,9,9,14,,,,,1599.65,,506.65,403.94,689.06,,,,,5954098,,5968742,7230000,5445000,,,,,122151,,109224,157428,123302,,,,,"107Y1S"
10002,宜蘭縣,10002020,羅東鎮,129,21,2,7,56,19,18,3,3,4880.44,964.10,132.06,331.02,1867.27,675.51,701.82,129.72,78.95,5000000,5000000,18700000,5800000,4400000,5203000,6325000,6000000,30000000,177951,278721,283224,158067,149125,143938,241594,209813,538109,20,8,2,2,8,,,,,587.81,164.65,88.43,85.01,249.73,,,,,6000000,6000000,7725000,7640000,4150000,,,,,183973,292591,174803,176478,145192,,,,,"107Y1S"
10002,宜蘭縣,10002030,蘇澳鎮,53,15,,2,13,12,8,3,,3237.83,778.57,,76.98,1758.87,287.48,283.14,52.79,,3550000,6950000,,2800000,2383333,2940000,4525000,680000,,96273,139033,,72181,54267,70167,109506,104555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y1S"
10002,宜蘭縣,10002040,頭城鎮,48,36,,1,1,7,1,,2,1693.21,1287.20,,53.45,36.89,256.62,29.42,,29.64,6906030,8141918,,5300000,4800000,3900000,1880000,,5400000,279479,289074,,99160,130128,122618,63913,,399220,1,,,1,,,,,,73.18,,,73.18,,,,,,6850000,,,6850000,,,,,,93604,,,93604,,,,,,"107Y1S"
10002,宜蘭縣,10002050,礁溪鄉,115,44,13,11,28,15,1,,3,3861.57,1997.26,374.95,264.59,695.23,424.69,6.73,,98.12,6400000,11625000,6700000,4500000,3800000,3200000,27650000,,6255650,210478,336762,296551,202222,175002,132108,4108088,,387698,6,,,2,4,,,,,135.01,,,48.80,86.21,,,,,3275000,,,3750000,3275000,,,,,181308,,,168150,181308,,,,,"107Y1S"
10002,宜蘭縣,10002060,壯圍鄉,33,16,1,,11,5,,,,2018.63,1070.90,55.13,,659.87,232.73,,,,8600000,10900000,8600000,,3850000,3820000,,,,149630,169230,155985,,74520,85488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y1S"
10002,宜蘭縣,10002070,員山鄉,27,8,7,1,2,9,,,,1338.29,603.48,399.65,63.27,55.77,216.11,,,,8500000,12350000,9100000,7500000,9718333,3100000,,,,171734,170173,180379,118532,382687,148832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y1S"
10002,宜蘭縣,10002080,冬山鄉,110,49,9,10,14,14,11,,3,4971.08,2054.10,463.84,944.32,618.52,533.46,304.51,,52.33,6400000,6790000,8000000,8400000,5025000,4000000,5880000,,12128800,165121,241171,145836,136247,117363,121790,185159,,695293,19,17,,1,1,,,,,511.53,437.23,,42.04,32.26,,,,,6360000,6430000,,4800000,2450000,,,,,254852,255177,,114165,75949,,,,,"107Y1S"
10002,宜蘭縣,10002090,五結鄉,74,27,4,5,25,9,2,1,1,3186.73,1591.48,354.03,199.37,628.66,301.04,62.76,28.30,21.10,5503000,11100000,13050000,4000000,2100000,4000000,5625000,13000000,9962308,141847,180903,150165,84724,109736,130316,179762,459431,472229,9,3,,4,2,,,,,410.71,158.78,,173.75,78.19,,,,,4560000,10800000,,3990000,4380000,,,,,128094,171022,,118921,112024,,,,,"107Y1S"
10002,宜蘭縣,10002100,三星鄉,25,11,5,5,4,,,,,1654.73,765.16,249.59,417.06,222.92,,,,,9750000,11880000,9750000,11200000,4775000,,,,,158555,163556,234641,157438,83554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y1S"
10002,宜蘭縣,10002110,大同鄉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y1S"
10002,宜蘭縣,10002120,南澳鄉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y1S"
10004,新竹縣,10004010,竹北市,385,264,34,43,27,4,5,,8,22160.34,14251.10,1451.46,2284.80,1044.21,128.94,2659.07,,340.76,11200000,12445000,9000000,8930000,5000000,5950000,10250000,,8250000,246493,254659,261497,219024,156388,204466,202657,,188084,320,112,101,93,14,,,,,18683.67,7399.24,6019.31,4670.96,594.17,,,,,9790000,11975000,10500000,8680000,5460000,,,,,192074,195451,205388,185882,135078,,,,,"107Y1S"
10004,新竹縣,10004020,竹東鎮,107,16,5,16,34,5,,,31,4573.05,1058.83,328.00,915.66,1169.15,138.81,,,962.60,4600000,9390000,12000000,7925000,3275000,3380000,,,4300000,132501,191336,172999,143917,111419,105530,,,130374,65,15,6,14,29,,,,1,2832.11,772.13,241.55,487.80,1279.05,,,,51.58,5180000,7650000,5950000,4300000,4300000,,,,6150000,130922,149502,194417,131945,101665,,,,119234,"107Y1S"
10004,新竹縣,10004030,新埔鎮,25,9,2,2,6,3,2,,1,1314.78,390.34,136.97,143.51,246.57,212.25,117.58,,67.55,6250000,4850000,13390000,16300000,3890000,8000000,5750000,,6250000,196773,217752,189145,224621,92364,196773,103205,,92526,1,,,,1,,,,,58.84,,,,58.84,,,,,6000000,,,,6000000,,,,,101967,,,,101967,,,,,"107Y1S"
10004,新竹縣,10004040,關西鎮,52,41,,1,7,1,,,2,2250.88,1753.21,,42.60,328.61,38.51,,,87.94,6540000,6680000,,4100000,3100000,6300000,,,6000000,152934,155550,,96235,82494,163576,,,135787,2,,,,2,,,,,92.81,,,,92.81,,,,,3250000,,,,3250000,,,,,68117,,,,68117,,,,,"107Y1S"
10004,新竹縣,10004050,湖口鄉,206,85,12,49,36,7,1,1,15,9842.68,4019.52,634.02,3160.85,1285.44,238.91,12.91,61.89,429.14,4665000,7420000,4600000,3800000,3400000,3200000,3460000,8000000,4500000,151299,172570,156723,122421,108999,107509,267995,129265,139210,64,56,,3,5,,,,,2185.80,1809.29,,168.11,208.39,,,,,5800000,5800000,,4200000,3750000,,,,,183374,186842,,89573,87727,,,,,"107Y1S"
10004,新竹縣,10004060,新豐鄉,153,65,14,21,21,12,2,,18,6476.52,2533.00,664.97,1202.28,824.35,321.60,126.61,,803.71,6050000,6350000,8930000,8380000,3380000,2743756,7000000,,5510000,156937,182508,165566,155524,88669,121237,117577,,133691,8,2,3,1,2,,,,,395.48,54.33,216.41,37.53,87.22,,,,,5125000,5060000,11000000,4950000,3350000,,,,,157880,186446,162359,131901,75863,,,,,"107Y1S"
10004,新竹縣,10004070,芎林鄉,11,,,5,1,,,,5,528.24,,,218.32,142.65,,,,167.27,4500000,,,2550000,32500000,,,,4500000,111851,,,93889,227826,,,,111851,6,,,2,4,,,,,174.32,,,83.17,91.15,,,,,1316667,,,4110000,933333,,,,,67381,,,90563,63643,,,,,"107Y1S"
10004,新竹縣,10004080,橫山鄉,3,,,2,,,,1,,317.91,,,267.31,,,,50.60,,12480000,,,13815000,,,,5500000,,108697,,,106855,,,,108697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y1S"
10004,新竹縣,10004090,北埔鄉,3,1,,,1,,,,1,195.65,69.58,,,102.91,,,,23.17,8600000,8600000,,,15100000,,,,5000000,146729,123608,,,146729,,,,215839,1,,,,1,,,,,40.00,,,,40.00,,,,,6800000,,,,6800000,,,,,170002,,,,170002,,,,,"107Y1S"
10004,新竹縣,10004100,寶山鄉,16,5,2,3,6,,,,,1042.00,191.21,254.07,328.27,268.45,,,,,7325000,6750000,23400000,14100000,5440000,,,,,174602,183263,190810,185837,104842,,,,,6,2,,,4,,,,,256.62,88.51,,,168.11,,,,,4300000,7200000,,,3850000,,,,,110606,162204,,,95892,,,,,"107Y1S"
10004,新竹縣,10004110,峨眉鄉,2,,,,,2,,,,74.43,,,,,74.43,,,,3050000,,,,,3050000,,,,83067,,,,,83067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y1S"
10004,新竹縣,10004120,尖石鄉,1,,,,1,,,,,44.82,,,,44.82,,,,,9500000,,,,9500000,,,,,211938,,,,211938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y1S"
10004,新竹縣,10004130,五峰鄉,1,,,,,,,,1,26.85,,,,,,,,26.85,600000,,,,,,,,600000,22349,,,,,,,,22349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y1S"
10005,苗栗縣,10005010,苗栗市,124,31,3,11,45,15,3,4,12,5432.14,1376.96,265.25,391.61,2036.52,701.23,80.47,144.05,436.04,4000000,7800000,10000000,2500000,3320000,3600000,3400000,5572422,3450000,118292,166456,176318,121106,86142,103826,137913,259385,116909,18,10,,4,4,,,,,739.62,422.84,,162.88,153.89,,,,,5575000,6440000,,4340000,3475000,,,,,138664,161469,,108066,90509,,,,,"107Y1S"
10005,苗栗縣,10005020,苑裡鎮,34,3,2,3,10,6,1,1,8,1638.90,170.71,103.11,157.36,357.39,392.26,22.87,37.69,397.52,5000000,8600000,7000000,5500000,1950000,3950000,5150000,4950000,4750000,102155,135593,135497,104807,67115,100422,225196,131329,111589,2,,,,2,,,,,64.81,,,,64.81,,,,,3500000,,,,3500000,,,,,108712,,,,108712,,,,,"107Y1S"
10005,苗栗縣,10005030,通霄鎮,20,1,,,5,6,4,,4,817.70,163.28,,,188.35,217.87,129.07,,119.13,2804285,12500000,,,2760000,2800000,3010000,,2389285,71815,76554,,,70141,92583,68754,,79850,3,,,,3,,,,,89.66,,,,89.66,,,,,1525000,,,,1525000,,,,,71855,,,,71855,,,,,"107Y1S"
10005,苗栗縣,10005040,竹南鎮,189,139,6,10,14,15,4,,1,17574.86,7330.74,335.51,8680.48,572.08,480.34,133.97,,41.76,7200000,8680000,11100000,8250000,3600000,3200000,4312954,,5700000,160943,167343,180335,139308,104362,103306,161478,,136504,48,32,4,1,11,,,,,2110.17,1397.44,157.10,71.58,484.05,,,,,5515000,6030000,5800000,9700000,4000000,,,,,137813,153851,144492,135506,100054,,,,,"107Y1S"
10005,苗栗縣,10005050,頭份市,178,60,14,20,50,21,10,1,2,8107.38,2837.56,1096.61,979.77,1874.82,786.61,408.98,69.04,54.01,5725000,6720000,10450000,6700000,3575000,3800000,4880000,8700000,9472850,144432,164569,161521,149946,97903,117117,184168,126020,310907,54,31,3,9,11,,,,,2212.99,1461.27,106.31,340.08,305.33,,,,,5950000,7500000,6220000,3850000,2350000,,,,,138444,150730,157171,131992,107252,,,,,"107Y1S"
10005,苗栗縣,10005060,後龍鎮,18,9,,2,,6,,,1,1057.48,613.12,,205.45,,233.68,,,5.23,6618100,6736200,,12900000,,3855000,,,46850,103438,102426,,127114,,103533,,,8952,1,1,,,,,,,,34.07,34.07,,,,,,,,6280000,6280000,,,,,,,,184323,184323,,,,,,,,"107Y1S"
10005,苗栗縣,10005070,卓蘭鎮,4,,1,,1,,1,1,,195.28,,67.14,,42.40,,49.37,36.37,,5005000,,6380000,,3300000,,3630000,6500000,,86430,,95021,,77839,,73529,178706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y1S"
10005,苗栗縣,10005080,大湖鄉,7,,,1,4,,,2,,360.10,,,26.40,285.37,,,48.33,,4320000,,,1760000,3412500,,,5560000,,66676,,,66676,38498,,,228805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y1S"
10005,苗栗縣,10005090,公館鄉,15,,2,1,9,2,,,1,817.17,,113.71,51.81,479.79,106.27,,,65.59,5980000,,13550000,6750000,5800000,5500000,,,7380000,112520,,280351,130293,103874,119724,,,112520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y1S"
10005,苗栗縣,10005100,銅鑼鄉,22,11,,1,1,2,1,,6,1474.84,535.65,,58.30,45.84,90.22,22.41,,722.43,6165000,6150000,,5900000,3380000,5750000,1170000,,21750000,141704,146461,,101199,73738,114494,52211,,141704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y1S"
10005,苗栗縣,10005110,南庄鄉,1,,,,,,,1,,38.28,,,,,,,38.28,,7000000,,,,,,,7000000,,182871,,,,,,,182871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y1S"
10005,苗栗縣,10005120,頭屋鄉,3,,,,,3,,,,115.03,,,,,115.03,,,,2200000,,,,,2200000,,,,54461,,,,,54461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y1S"
10005,苗栗縣,10005130,三義鄉,15,,,,4,6,,,5,1696.46,,,,1185.20,253.12,,,258.14,5600000,,,,56500000,2550000,,,6000000,107988,,,,238415,70058,,,107988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y1S"
10005,苗栗縣,10005140,西湖鄉,1,,,,,,,,1,53.46,,,,,,,,53.46,3600000,,,,,,,,3600000,67343,,,,,,,,67343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y1S"
10005,苗栗縣,10005150,造橋鄉,18,,,10,3,5,,,,932.52,,,111.91,153.96,666.66,,,,1150000,,,322500,2700000,2500000,,,,48706,,,45692,52612,61055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y1S"
10005,苗栗縣,10005160,三灣鄉,4,2,,,,1,1,,,241.45,107.05,,,,91.37,43.03,,,6100000,6950000,,,,5500000,1500000,,,92398,130301,,,,60193,34861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y1S"
10005,苗栗縣,10005170,獅潭鄉,1,,,,,,1,,,44.25,,,,,,44.25,,,4000000,,,,,,4000000,,,90396,,,,,,90396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y1S"
10005,苗栗縣,10005180,泰安鄉,3,1,,1,1,,,,,233.24,149.66,,38.80,44.78,,,,,3500000,19416000,,3500000,800000,,,,,90209,129732,,90209,17864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y1S"
10007,彰化縣,10007010,彰化市,211,24,7,15,64,60,34,6,1,9790.92,1586.73,492.73,1000.89,3187.50,2144.53,1180.28,172.32,25.94,6200000,13100000,18600000,10100000,5240000,4625000,5950000,5064850,8300000,155347,209464,275779,172576,116390,147925,164498,231139,319940,46,2,9,7,28,,,,,2476.41,191.00,493.72,365.14,1426.55,,,,,5790000,24660000,7200000,6400000,4925000,,,,,126649,257333,129617,154654,122318,,,,,"107Y1S"
10007,彰化縣,10007020,鹿港鎮,58,13,4,5,12,16,6,2,,4573.51,2583.18,265.59,335.74,514.17,531.66,191.01,152.17,,6800000,7000000,10990000,8080000,4110000,3600000,4040000,16000000,,129029,125916,203832,131190,107635,110633,157086,210296,,5,,,3,2,,,,,220.04,,,144.53,75.51,,,,,3900000,,,3800000,4050000,,,,,80543,,,79076,107266,,,,,"107Y1S"
10007,彰化縣,10007030,和美鎮,84,16,6,8,21,24,7,2,,4593.23,1010.56,403.53,384.33,1285.16,888.27,541.23,80.15,,7475000,9810000,11550000,7900000,6900000,5100000,4750000,9200000,,156521,169065,166219,166317,126259,126524,197267,192412,,3,,,,3,,,,,182.26,,,,182.26,,,,,5100000,,,,5100000,,,,,80081,,,,80081,,,,,"107Y1S"
10007,彰化縣,10007040,線西鄉,13,8,,,3,1,,,1,562.47,382.82,,,113.92,31.01,,,34.73,6000000,6120000,,,3100000,1229500,,,3500000,124292,124930,,,74336,39653,,,100786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y1S"
10007,彰化縣,10007050,伸港鄉,49,24,1,3,6,13,2,,,2981.18,1424.68,42.99,191.51,307.14,922.74,92.11,,,7280000,8000000,8180000,4320000,3855000,4000000,7350000,,,120870,136376,190258,75464,91963,107331,159801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y1S"
10007,彰化縣,10007060,福興鄉,76,50,3,2,7,13,1,,,3668.68,2556.46,185.74,55.58,377.67,463.64,29.59,,,6655000,6680000,8420000,6086540,4700000,3925000,4100000,,,136611,137392,153656,763294,96259,108509,138572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y1S"
10007,彰化縣,10007070,秀水鄉,28,9,4,5,8,2,,,,1681.78,534.10,256.46,253.52,484.97,152.73,,,,9250000,11800000,15500000,7000000,6174600,9250000,,,,151608,206705,193582,132475,119309,121127,,,,1,,,1,,,,,,61.01,,,61.01,,,,,,8000000,,,8000000,,,,,,131136,,,131136,,,,,,"107Y1S"
10007,彰化縣,10007080,花壇鄉,43,13,,10,8,8,4,,,6660.52,653.04,,4660.19,379.24,241.26,726.80,,,7450000,7800000,,7731400,7975000,2600000,685267,,,148584,157619,,166488,134110,82769,2922,,,19,19,,,,,,,,941.28,941.28,,,,,,,,7400000,7400000,,,,,,,,147608,147608,,,,,,,,"107Y1S"
10007,彰化縣,10007090,芬園鄉,10,1,,2,4,3,,,,522.87,37.58,,206.20,168.38,110.72,,,,4550000,10000000,,9250000,4175000,2850000,,,,106899,266123,,106988,106899,72259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y1S"
10007,彰化縣,10007100,員林市,161,69,7,8,40,17,19,1,,8071.61,4350.59,418.63,434.22,1595.52,612.25,640.24,20.16,,7300000,12600000,12500000,7725000,3650000,4200000,5500000,17380000,,169760,205622,214250,163508,111453,136449,205453,862163,,21,11,,,10,,,,,925.76,585.17,,,340.59,,,,,7200000,7550000,,,2150000,,,,,158911,162133,,,122739,,,,,"107Y1S"
10007,彰化縣,10007110,溪湖鎮,46,24,2,3,4,13,,,,2240.80,1280.28,151.33,193.53,143.61,472.04,,,,7225000,7840000,12300000,8000000,3990000,4060000,,,,142102,151880,158329,136638,117400,113664,,,,1,,,1,,,,,,47.21,,,47.21,,,,,,4300000,,,4300000,,,,,,91092,,,91092,,,,,,"107Y1S"
10007,彰化縣,10007120,田中鎮,37,12,1,2,13,6,2,1,,1820.66,679.03,56.25,103.44,638.59,236.51,39.72,67.13,,4680000,6540000,7500000,7000000,3600000,4330000,2515000,3468000,,125179,127334,133341,135224,89590,124543,132137,51660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y1S"
10007,彰化縣,10007130,大村鄉,34,18,1,8,3,2,2,,,1790.48,967.18,33.33,549.49,118.90,87.47,34.10,,,7165000,7550000,3150000,7025000,6000000,3000000,3250000,,,142691,146926,94502,131684,139289,69749,190594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y1S"
10007,彰化縣,10007140,埔鹽鄉,9,1,,1,3,4,,,,326.52,59.03,,8.17,98.16,161.15,,,,4006000,9000000,,5600000,4006000,2890000,,,,97103,152473,,685137,104169,74674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y1S"
10007,彰化縣,10007150,埔心鄉,43,16,1,4,6,8,8,,,4553.01,873.08,38.21,244.57,270.34,213.37,2913.43,,,7000000,7730000,6660000,9335000,4640000,2787300,73883313,,,139352,145323,174278,116159,105465,115060,197658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y1S"
10007,彰化縣,10007160,永靖鄉,12,1,1,2,4,2,2,,,728.03,249.94,33.82,74.77,248.15,76.62,44.73,,,5150000,24460000,13000000,3100000,5600000,4175000,6300000,,,104625,97863,384394,83169,96071,111212,401223,,,1,,,,,,1,,,53.61,,,,,,53.61,,,5000000,,,,,,5000000,,,93268,,,,,,93268,,,"107Y1S"
10007,彰化縣,10007170,社頭鄉,30,15,,3,4,8,,,,1475.42,713.03,,201.07,230.70,330.62,,,,7500000,7800000,,10000000,5670000,4350000,,,,147721,165486,,116913,121090,115437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y1S"
