COUNTY_ID,COUNTY,TOWN_ID,TOWN,LINF01_T,LINF01_C1,LINF01_C2,LINF01_C3,LINF01_C4,LINF01_C5,LINF01_C6,LINF01_C7,LINF01_C8,LINF02_T,LINF02_C1,LINF02_C2,LINF02_C3,LINF02_C4,LINF02_C5,LINF02_C6,LINF02_C7,LINF02_C8,LINF03_T,LINF03_C1,LINF03_C2,LINF03_C3,LINF03_C4,LINF03_C5,LINF03_C6,LINF03_C7,LINF03_C8,LINF04_T,LINF04_C1,LINF04_C2,LINF04_C3,LINF04_C4,LINF04_C5,LINF04_C6,LINF04_C7,LINF04_C8,LINF05_T,LINF05_C1,LINF05_C2,LINF05_C3,LINF05_C4,LINF05_C5,LINF05_C6,LINF05_C7,LINF05_C8,LINF06_T,LINF06_C1,LINF06_C2,LINF06_C3,LINF06_C4,LINF06_C5,LINF06_C6,LINF06_C7,LINF06_C8,LINF07_T,LINF07_C1,LINF07_C2,LINF07_C3,LINF07_C4,LINF07_C5,LINF07_C6,LINF07_C7,LINF07_C8,LINF08_T,LINF08_C1,LINF08_C2,LINF08_C3,LINF08_C4,LINF08_C5,LINF08_C6,LINF08_C7,LINF08_C8,INFO_TIME
縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,不含車位_各屋齡合計棟數,不含車位_屋齡未滿5年棟數,不含車位_屋齡5至未滿10年棟數,不含車位_屋齡10至未滿20年棟數,不含車位_屋齡20至未滿30年棟數,不含車位_屋齡30至未滿40年棟數,不含車位_屋齡40至未滿50年棟數,不含車位_屋齡50年以上棟數,不含車位_屋齡不詳棟數,不含車位_各屋齡合計面積,不含車位_屋齡未滿5年面積,不含車位_屋齡5至未滿10年面積,不含車位_屋齡10至未滿20年面積,不含車位_屋齡20至未滿30年面積,不含車位_屋齡30至未滿40年面積,不含車位_屋齡40至未滿50年面積,不含車位_屋齡50年以上面積,不含車位_屋齡不詳面積,不含車位_各屋齡整體中位數房價,不含車位_屋齡未滿5年中位數房價,不含車位_屋齡5至未滿10年中位數房價,不含車位_屋齡10至未滿20年中位數房價,不含車位_屋齡20至未滿30年中位數房價,不含車位_屋齡30至未滿40年中位數房價,不含車位_屋齡40至未滿50年中位數房價,不含車位_屋齡50年以上中位數房價,不含車位_屋齡不詳中位數房價,不含車位_各屋齡整體交易單價中位數,不含車位_屋齡未滿5年交易單價中位數,不含車位_屋齡5至未滿10年交易單價中位數,不含車位_屋齡10至未滿20年交易單價中位數,不含車位_屋齡20至未滿30年交易單價中位數,不含車位_屋齡30至未滿40年交易單價中位數,不含車位_屋齡40至未滿50年交易單價中位數,不含車位_屋齡50年以上交易單價中位數,不含車位_屋齡不詳交易單價中位數,含車位_各屋齡合計棟數,含車位_屋齡未滿5年棟數,含車位_屋齡5至未滿10年棟數,含車位_屋齡10至未滿20年棟數,含車位_屋齡20至未滿30年棟數,含車位_屋齡30至未滿40年棟數,含車位_屋齡40至未滿50年棟數,含車位_屋齡50年以上棟數,含車位_屋齡不詳棟數,含車位_各屋齡合計面積,含車位_屋齡未滿5年面積,含車位_屋齡5至未滿10年面積,含車位_屋齡10至未滿20年面積,含車位_屋齡20至未滿30年面積,含車位_屋齡30至未滿40年面積,含車位_屋齡40至未滿50年面積,含車位_屋齡50年以上面積,含車位_屋齡不詳面積,含車位_各屋齡整體中位數房價,含車位_屋齡未滿5年中位數房價,含車位_屋齡5至未滿10年中位數房價,含車位_屋齡10至未滿20年中位數房價,含車位_屋齡20至未滿30年中位數房價,含車位_屋齡30至未滿40年中位數房價,含車位_屋齡40至未滿50年中位數房價,含車位_屋齡50年以上中位數房價,含車位_屋齡不詳中位數房價,含車位_各屋齡整體交易單價中位數,含車位_屋齡未滿5年交易單價中位數,含車位_屋齡5至未滿10年交易單價中位數,含車位_屋齡10至未滿20年交易單價中位數,含車位_屋齡20至未滿30年交易單價中位數,含車位_屋齡30至未滿40年交易單價中位數,含車位_屋齡40至未滿50年交易單價中位數,含車位_屋齡50年以上交易單價中位數,含車位_屋齡不詳交易單價中位數,資料時間
10002,宜蘭縣,10002010,宜蘭市,174,46,6,26,46,33,8,3,6,7106.94,2839.43,467.96,764.89,1508.64,928.01,230.76,169.05,198.21,4725000,12760000,12350000,3450000,4100000,3650000,7350000,12300000,7700000,159753,198223,192102,165083,128096,132045,224828,156258,283147,18,1,,5,12,,,,,757.58,58.12,,248.56,450.9,,,,,5110000,5979249,,6000000,4850000,,,,,120283,102879,,122339,121607,,,,,"105Y1S"
10002,宜蘭縣,10002020,羅東鎮,104,6,3,13,49,23,9,1,,4357.44,437.82,180.66,482.28,1584.12,1187.51,475.07,9.98,,4344000,15675000,13200000,5000000,4200000,2900000,7300000,1800000,,152010,242864,231030,147787,150223,117352,290424,180316,,9,,1,1,7,,,,,315.92,,46.31,26.73,242.87,,,,,4800000,,7400000,4400000,4800000,,,,,154142,,159783,164616,151206,,,,,"105Y1S"
10002,宜蘭縣,10002030,蘇澳鎮,33,11,1,1,3,12,4,,1,1525.07,727.23,71.14,40.18,123.53,437.07,106.87,,19.06,4380000,6360000,7500000,2800000,3760000,3540000,1360000,,3500000,99692,121346,105432,69690,71202,86900,49740,,183655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y1S"
10002,宜蘭縣,10002040,頭城鎮,22,8,,7,3,4,,,,725.89,217.86,,195.34,181.27,131.42,,,,5350000,6600000,,2100000,6050000,4736283,,,,138311,298768,,128326,92773,133715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y1S"
10002,宜蘭縣,10002050,礁溪鄉,84,27,10,18,18,10,1,,,3050.68,1458.93,326.45,454.89,434.78,340.5,35.13,,,5550000,10500000,6200000,4289000,2700000,3525000,25000000,,,243494,346615,287760,211452,121043,220814,711717,,,2,,1,1,,,,,,42.88,,13.2,29.69,,,,,,4460000,,5700000,3220000,,,,,,270222,,431980,108464,,,,,,"105Y1S"
10002,宜蘭縣,10002060,壯圍鄉,37,19,4,1,9,4,,,,2031.82,1134.01,243.91,46.36,449.96,157.59,,,,7450000,8380000,6034200,4700000,4600000,4500000,,,,136203,159724,188344,101391,88375,116905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y1S"
10002,宜蘭縣,10002070,員山鄉,25,10,1,2,4,3,5,,,1488.36,732.02,48.27,135.02,231.11,93.29,248.65,,,10000000,14300000,7464150,11400000,6400000,2200000,10000000,,,150156,206642,154624,160371,103265,58341,150156,,,2,,,,1,,,,1,73.14,,,,37.54,,,,35.59,4065000,,,,3930000,,,,4200000,111341,,,,104679,,,,118004,"105Y1S"
10002,宜蘭縣,10002080,冬山鄉,76,37,5,7,11,11,4,1,,4118.99,2312.01,294.1,359.99,528.79,457.46,154.72,11.92,,7500000,8300000,7450000,5500000,4710000,4270000,7250000,6260000,,140946,158340,129744,122906,120750,129651,238788,524967,,1,,1,,,,,,,38.95,,38.95,,,,,,,5800000,,5800000,,,,,,,148909,,148909,,,,,,,"105Y1S"
10002,宜蘭縣,10002090,五結鄉,73,37,2,5,15,13,1,,,3528.37,2146.92,170.14,177.41,467.69,532.11,34.1,,,7450000,9550000,21500000,2650000,1700000,4500000,5500000,,,150326,168997,262399,81180,97664,125358,161301,,,12,2,4,5,1,,,,,611.06,124.96,208.16,232.12,45.82,,,,,5590000,10025000,10525000,2500000,3580000,,,,,104205,169387,212036,55739,78127,,,,,"105Y1S"
