COUNTY_ID,COUNTY,TOWN_ID,TOWN,LINF01_T,LINF01_C1,LINF01_C2,LINF01_C3,LINF01_C4,LINF01_C5,LINF01_C6,LINF01_C7,LINF01_C8,LINF02_T,LINF02_C1,LINF02_C2,LINF02_C3,LINF02_C4,LINF02_C5,LINF02_C6,LINF02_C7,LINF02_C8,LINF03_T,LINF03_C1,LINF03_C2,LINF03_C3,LINF03_C4,LINF03_C5,LINF03_C6,LINF03_C7,LINF03_C8,LINF04_T,LINF04_C1,LINF04_C2,LINF04_C3,LINF04_C4,LINF04_C5,LINF04_C6,LINF04_C7,LINF04_C8,LINF05_T,LINF05_C1,LINF05_C2,LINF05_C3,LINF05_C4,LINF05_C5,LINF05_C6,LINF05_C7,LINF05_C8,LINF06_T,LINF06_C1,LINF06_C2,LINF06_C3,LINF06_C4,LINF06_C5,LINF06_C6,LINF06_C7,LINF06_C8,LINF07_T,LINF07_C1,LINF07_C2,LINF07_C3,LINF07_C4,LINF07_C5,LINF07_C6,LINF07_C7,LINF07_C8,LINF08_T,LINF08_C1,LINF08_C2,LINF08_C3,LINF08_C4,LINF08_C5,LINF08_C6,LINF08_C7,LINF08_C8,INFO_TIME
10002,宜蘭縣          ,10002100,三星鄉          ,48,23,3,8,9,3,,,2,2898.1,1458.82,298.2,523.18,372.32,83.25,,,162.32,7425000,8620000,27000000,11125000,2400000,5000000,,,17540000,150170,157328,232751,144773,85137,164238,,,220379,1,,,1,,,,,,49.11,,,49.11,,,,,,6050000,,,6050000,,,,,,123198,,,123198,,,,,,"106Y3S"
10002,宜蘭縣          ,10002110,大同鄉          ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y3S"
10002,宜蘭縣          ,10002120,南澳鄉          ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y3S"
10004,新竹縣          ,10004010,竹北市          ,787,668,32,41,27,4,5,,10,35361.24,30415.5,1416.26,1650.48,870.96,228.79,169.43,,609.83,8100000,8230000,9550000,6500000,4500000,10150000,8300000,,6300000,215088,218944,239903,200876,132208,186406,180835,,171065,364,145,108,89,22,,,,,21362.69,9601.48,6049.18,4811.87,900.16,,,,,10580000,12000000,10920000,9250000,5500000,,,,,197210,207271,199975,188364,136761,,,,,"106Y3S"
10004,新竹縣          ,10004020,竹東鎮          ,147,25,9,22,57,2,2,,30,6807.61,1601.66,518.17,1092.72,2087.6,55.15,70.02,,1382.29,4850000,10600000,12800000,5975000,3500000,5235000,4925000,,4775000,129146,170487,201779,136911,110561,194608,140767,,127943,106,54,7,5,36,,,,4,4960.06,2788.52,354.85,261.52,1386.08,,,,169.09,6480000,8165000,9000000,5620000,4190000,,,,4500000,135543,144845,151808,131609,105610,,,,104419,"106Y3S"
10004,新竹縣          ,10004030,新埔鎮          ,35,15,1,2,9,5,1,,2,2001.64,1021.92,100.25,102.2,511.58,170.42,34.6,,60.67,10600000,14100000,25300000,8500000,5500000,3600000,4900000,,5210000,177553,203187,252358,185122,110860,133173,141619,,172283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y3S"
10004,新竹縣          ,10004040,關西鎮          ,13,1,2,4,2,1,,,3,722.12,84.86,157.8,260.56,63.93,33.4,,,121.57,3800000,14200000,15750000,3807255,2690000,2370000,,,3800000,99996,167328,193007,58340,84338,70967,,,99996,1,,,,1,,,,,44.44,,,,44.44,,,,,2800000,,,,2800000,,,,,63010,,,,63010,,,,,"106Y3S"
10004,新竹縣          ,10004050,湖口鄉          ,201,91,9,29,50,6,3,1,12,14678.47,5346.57,415.9,4321.83,1734.29,2273.41,91.53,20.75,474.2,6000000,10200000,6600000,3600000,3300000,2803905,6000000,1200000,4870000,148806,165597,143615,95158,116352,89738,201041,57836,133375,27,17,1,1,8,,,,,896.16,575.73,33.56,45.62,241.24,,,,,5030000,5750000,5300000,3600000,1975000,,,,,155413,164345,157915,78907,92846,,,,,"106Y3S"
10004,新竹縣          ,10004060,新豐鄉          ,126,51,12,23,25,6,,,9,6269.91,2719.72,761.63,1135.46,1121.1,150.48,,,381.5,6900000,8900000,8800000,6500000,3250000,3580000,,,4800000,143903,170799,146611,144084,88101,133131,,,136497,4,1,1,2,,,,,,93.47,25.38,29.54,38.55,,,,,,3875000,5620000,5000000,2750000,,,,,,155971,221436,169284,142658,,,,,,"106Y3S"
10004,新竹縣          ,10004070,芎林鄉          ,29,16,,4,5,,,,4,1513.89,1043.46,,51.99,314.78,,,,103.67,11000000,13700000,,1100000,5000000,,,,3740000,167521,222935,,94026,85179,,,,154200,4,,,1,3,,,,,136.28,,,23.91,112.37,,,,,2910000,,,1700000,3120000,,,,,78852,,,71110,84548,,,,,"106Y3S"
10004,新竹縣          ,10004080,橫山鄉          ,6,3,,1,1,1,,,,295.28,164.13,,32.06,51.5,47.59,,,,6950000,8800000,,3500000,5400000,4500000,,,,132708,157807,,109164,104859,94553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y3S"
10004,新竹縣          ,10004090,北埔鄉          ,2,,,1,1,,,,,109.3,,,46.23,63.07,,,,,4900000,,,3800000,6000000,,,,,88665,,,82190,95140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y3S"
10004,新竹縣          ,10004100,寶山鄉          ,33,18,1,4,5,,,,5,1524.42,614.95,61.86,377.68,203.53,,,,266.4,6560000,6600000,11320000,15720000,3000000,,,,6700000,174683,204380,182990,149994,80680,,,,134876,15,2,,,13,,,,,598.2,107.96,,,490.24,,,,,3660000,8225000,,,3500000,,,,,98327,152781,,,94495,,,,,"106Y3S"
10004,新竹縣          ,10004110,峨眉鄉          ,1,,,,,1,,,,39.43,,,,,39.43,,,,1850000,,,,,1850000,,,,46918,,,,,46918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y3S"
10004,新竹縣          ,10004120,尖石鄉          ,1,,,1,,,,,,49.06,,,49.06,,,,,,6800000,,,6800000,,,,,,138599,,,138599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y3S"
10004,新竹縣          ,10004130,五峰鄉          ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y3S"
10005,苗栗縣          ,10005010,苗栗市          ,166,19,9,18,52,28,10,4,26,8241.98,1095.61,792.8,700.23,2191.28,1901.01,372.94,137.34,1050.78,4120000,10880000,12800000,4100000,3250000,3775000,4780000,5750000,3900000,106229,173780,123063,112033,84112,107627,118935,243216,101188,24,21,2,1,,,,,,1072.91,897.83,131.9,43.18,,,,,,6300000,6300000,7350000,4500000,,,,,,147524,150382,113197,104210,,,,,,"106Y3S"
10005,苗栗縣          ,10005020,苑裡鎮          ,47,24,2,5,7,2,,,7,2565.87,1265.48,250.84,294.2,425.78,68.58,,,260.99,6500000,7675000,26450000,5300000,4000000,3179000,,,5800000,130279,141769,204141,114059,74778,99308,,,138858,2,,,,2,,,,,75.42,,,,75.42,,,,,2340000,,,,2340000,,,,,62719,,,,62719,,,,,"106Y3S"
10005,苗栗縣          ,10005030,通霄鎮          ,24,,,,5,5,,,14,935.33,,,,205.79,233.87,,,495.67,2525000,,,,2000000,3000000,,,2566932,64574,,,,55239,70112,,,58107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y3S"
10005,苗栗縣          ,10005040,竹南鎮          ,202,141,7,21,19,12,1,,1,13011.72,10296.3,379.17,891.43,793.39,580.2,39.8,,31.43,7100000,8500000,8000000,5900000,4150000,6150000,5000000,,3800000,156817,169245,142374,126900,101093,156294,125628,,120905,43,32,,1,10,,,,,1792.63,1328.88,,62.49,401.26,,,,,5500000,5715000,,8400000,4510000,,,,,135569,147664,,134421,106871,,,,,"106Y3S"
10005,苗栗縣          ,10005050,頭份市          ,173,63,15,22,38,23,8,1,3,7373.32,2908.44,715.46,1115.29,1405.13,824.25,232.47,25.59,146.68,5370000,7100000,9600000,6875000,3400000,3300000,3970000,7550000,4060000,140188,171942,158918,123036,100081,111146,152590,295055,144353,49,39,6,1,3,,,,,2004.23,1675.77,173.89,45.5,109.08,,,,,6140000,6300000,4560000,6500000,3300000,,,,,142432,142432,171370,142860,101216,,,,,"106Y3S"
10005,苗栗縣          ,10005060,後龍鎮          ,23,9,2,3,1,4,3,,1,1837.45,699.61,90.8,160.03,31.2,154.72,683.46,,17.63,9114000,10380000,6700000,4000000,2800000,3125000,83333330,,1800000,134923,140155,147580,92353,89744,73437,365788,,102100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y3S"
10005,苗栗縣          ,10005070,卓蘭鎮          ,8,,,,3,4,,1,,420.04,,,,192.22,196.37,,31.45,,4275000,,,,5534732,3575000,,4400000,,82366,,,,79968,79543,,139900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y3S"
10005,苗栗縣          ,10005080,大湖鄉          ,5,,,2,1,2,,,,247.1,,,79.86,43.42,123.81,,,,3500000,,,2850000,2800000,3758068,,,,65177,,,74632,64481,62287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y3S"
10005,苗栗縣          ,10005090,公館鄉          ,22,7,1,5,6,2,,,1,1186.76,453.06,58.75,264.06,301.33,70.42,,,39.13,6150000,9000000,9600000,6000000,3100000,4315000,,,850000,122158,153583,163392,161391,69761,122158,,,21722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y3S"
10005,苗栗縣          ,10005100,銅鑼鄉          ,25,11,,6,5,,2,,1,9521.82,584.22,,8676.45,160.13,,50.14,,50.87,6980000,6980000,,87758293,1700000,,4910000,,2500000,135641,138973,,111510,65839,,195842,,49146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y3S"
10005,苗栗縣          ,10005110,南庄鄉          ,6,,,1,2,,1,,2,191.58,,,29.23,91.86,,36.94,,33.55,1325000,,,6300000,7860000,,700000,,1325000,78986,,,215550,132709,,18952,,78986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y3S"
10005,苗栗縣          ,10005120,頭屋鄉          ,5,,,,1,4,,,,203,,,,64.9,138.1,,,,2000000,,,,3980000,1950000,,,,52348,,,,61327,50258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y3S"
10005,苗栗縣          ,10005130,三義鄉          ,12,,,2,7,2,1,,,1086.89,,,108.91,864.72,81.32,31.94,,,5250000,,,7440000,5500000,3300000,4280000,,,95992,,,136639,93276,82981,133984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y3S"
10005,苗栗縣          ,10005140,西湖鄉          ,2,,,,,,,,2,44.09,,,,,,,,44.09,575000,,,,,,,,575000,36843,,,,,,,,36843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y3S"
10005,苗栗縣          ,10005150,造橋鄉          ,12,,,9,2,1,,,,245.93,,,119.64,95.71,30.58,,,,430000,,,400000,2475000,1700000,,,,50361,,,49702,51538,55598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y3S"
10005,苗栗縣          ,10005160,三灣鄉          ,5,2,1,,1,1,,,,322.36,109.29,75,,64.24,73.83,,,,6300000,7075000,8500000,,4000000,6100000,,,,113326,129385,113326,,62265,82628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y3S"
10005,苗栗縣          ,10005170,獅潭鄉          ,3,,1,,1,,,1,,174.28,,52.46,,102.46,,,19.36,,5300000,,5300000,,24000000,,,3800000,,196281,,101030,,234231,,,196281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y3S"
10005,苗栗縣          ,10005180,泰安鄉          ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y3S"
10007,彰化縣          ,10007010,彰化市          ,301,50,8,26,64,109,32,11,1,14270.19,3552.22,589.21,1379.97,3414.48,3352.93,1347.13,604.21,30.04,6200000,14100000,11640000,8685000,4200000,4280000,5400000,7300000,2750000,153046,213357,204315,172284,118057,152897,161708,245061,91550,90,35,4,9,41,1,,,,4323.08,1853.32,219.37,398.71,1813.1,38.57,,,,6650000,10980000,7150000,5700000,5000000,5500000,,,,145820,203117,126027,135753,126104,142602,,,,"106Y3S"
10007,彰化縣          ,10007020,鹿港鎮          ,89,40,1,6,14,15,10,3,,4644.47,2208.49,58.24,287.76,762.27,739.51,355.78,232.41,,7000000,7100000,11150000,7250000,6000000,5600000,4500000,28800000,,137773,136205,191438,138963,119106,138054,157641,275385,,4,,,3,1,,,,,182.67,,,144.91,37.76,,,,,3800000,,,3800000,3800000,,,,,79351,,,78571,100633,,,,,"106Y3S"
10007,彰化縣          ,10007030,和美鎮          ,132,52,7,4,33,24,12,,,7762.47,3087.81,446.76,211.02,2592.69,848.04,576.16,,,7550000,8850000,11200000,7300000,5650000,3862500,4500000,,,146326,153974,207192,140546,129275,125768,174584,,,5,,,,5,,,,,208.86,,,,208.86,,,,,4500000,,,,4500000,,,,,95372,,,,95372,,,,,"106Y3S"
10007,彰化縣          ,10007040,線西鄉          ,18,12,,,4,1,,1,,975.54,636.41,,,170.57,114.79,,53.77,,6500000,6750000,,,4430000,3506000,,2080500,,120520,123292,,,118305,30544,,38693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y3S"
10007,彰化縣          ,10007050,伸港鄉          ,31,12,2,1,4,11,,1,,1627.1,685.14,101.75,53.72,161.4,569.26,,55.83,,6000000,7500000,6710000,6000000,4900000,2735000,,14758800,,129613,132542,131682,111688,102180,83116,,264341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y3S"
10007,彰化縣          ,10007060,福興鄉          ,53,28,2,4,11,8,,,,2764.16,1532.53,83.17,169.11,482.82,496.54,,,,6500000,6740000,5750000,4725000,3700000,3300000,,,,123844,125109,149516,123097,94115,87013,,,,2,,,1,1,,,,,71.8,,,33.76,38.04,,,,,3150000,,,3500000,2800000,,,,,88637,,,103667,73608,,,,,"106Y3S"
10007,彰化縣          ,10007070,秀水鄉          ,51,36,,2,7,3,3,,,3738.12,1614.76,,92.85,1827.45,111.98,91.08,,,6000000,6000000,,5530000,5100000,4900000,7200000,,,126769,127130,,119051,103123,136886,208108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y3S"
10007,彰化縣          ,10007080,花壇鄉          ,32,9,,,8,13,2,,,1710.26,652.18,,,504.04,501.4,52.64,,,5775000,9500000,,,4050000,5379820,4150000,,,152024,171385,,,110410,122986,161490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y3S"
10007,彰化縣          ,10007090,芬園鄉          ,8,,1,2,3,2,,,,574.93,,53.07,321.98,133.38,66.5,,,,3675000,,8660000,49000000,3500000,2600000,,,,97512,,163179,304369,81292,79035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y3S"
10007,彰化縣          ,10007100,員林市          ,174,70,3,11,49,23,16,2,,8038.91,4359.06,226.76,419.01,1463.84,1016.94,523.36,29.94,,6440000,12425000,6800000,6500000,2660000,6800000,5050000,7583900,,164139,193047,139893,136680,112211,173743,152030,670158,,61,36,,1,24,,,,,2454.68,1712.12,,12.51,730.06,,,,,6590000,6885000,,1700000,3025000,,,,,141616,148711,,135876,114917,,,,,"106Y3S"
10007,彰化縣          ,10007110,溪湖鎮          ,41,22,2,,10,6,,1,,1942.73,1153.95,127.56,,417.1,229.42,,14.7,,6750000,7125000,10010000,,3500000,4350000,,3700000,,137070,139338,159589,,103252,104222,,251675,,1,1,,,,,,,,64.61,64.61,,,,,,,,8600000,8600000,,,,,,,,133104,133104,,,,,,,,"106Y3S"
10007,彰化縣          ,10007120,田中鎮          ,26,2,1,1,13,7,,2,,1309.51,121.79,57.81,90.25,704.39,238.95,,96.32,,4525000,8350000,10300000,12500000,4780000,3800000,,4525000,,111117,138266,178177,138507,94672,114295,,96084,,1,,,,1,,,,,37.64,,,,37.64,,,,,2500000,,,,2500000,,,,,66424,,,,66424,,,,,"106Y3S"
10007,彰化縣          ,10007130,大村鄉          ,38,15,3,5,11,4,,,,1832.01,789.04,100.84,271.38,548.02,122.72,,,,6640000,6800000,3450000,7300000,5250000,2839546,,,,133429,151509,130536,157399,105340,92830,,,,1,,,,1,,,,,36.67,,,,36.67,,,,,4500000,,,,4500000,,,,,122729,,,,122729,,,,,"106Y3S"
10007,彰化縣          ,10007140,埔鹽鄉          ,37,30,,1,5,1,,,,1774.5,1439.44,,128.04,169.89,37.13,,,,6200000,6300000,,2840000,3200000,3700000,,,,126218,128808,,22181,90812,99637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y3S"
10007,彰化縣          ,10007150,埔心鄉          ,30,15,,3,8,3,1,,,1713.1,980.71,,242.65,389.67,71.26,28.81,,,7055000,10350000,,5250000,5095000,2860000,3200000,,,119379,168901,,83501,109575,90191,111060,,,1,,,,1,,,,,35.88,,,,35.88,,,,,2300000,,,,2300000,,,,,64109,,,,64109,,,,,"106Y3S"
10007,彰化縣          ,10007160,永靖鄉          ,8,1,1,,2,2,2,,,304.46,52.14,41.97,,63,73.55,73.8,,,4290000,3180000,6550000,,4540000,4150000,5760000,,,125967,60987,156079,,171116,114272,152728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y3S"
10007,彰化縣          ,10007170,社頭鄉          ,29,8,1,,12,7,1,,,1493.47,433.9,5.45,,744.51,295.16,14.46,,,6800000,8465000,10000000,,5880000,6800000,2200000,,,144953,150388,1836547,,105570,152723,152117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y3S"
10007,彰化縣          ,10007180,二水鄉          ,8,2,,,4,,2,,,442.35,99.08,,,239.12,,104.15,,,4250000,6090000,,,3520000,,3350000,,,72286,123559,,,63881,,63232,,,1,,,,1,,,,,68.99,,,,68.99,,,,,4100000,,,,4100000,,,,,59433,,,,59433,,,,,"106Y3S"
10007,彰化縣          ,10007190,北斗鎮          ,80,44,2,5,15,14,,,,4759.36,2642,131.06,263.58,1215.27,507.45,,,,7700000,7950000,7950000,7200000,4260000,2850000,,,,136122,138936,121208,145457,97531,85156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y3S"
10007,彰化縣          ,10007200,二林鎮          ,49,22,4,3,7,9,1,,3,3541.37,1055.48,314.41,1425.06,270.06,309,25.41,,141.95,6225000,6300000,12100000,19000000,2500000,2600000,2000000,,3100000,133419,142968,136586,75193,59805,74987,78709,,69851,3,,,,3,,,,,108.95,,,,108.95,,,,,3150000,,,,3150000,,,,,87998,,,,87998,,,,,"106Y3S"
10007,彰化縣          ,10007210,田尾鄉          ,24,16,,3,2,1,1,1,,1645.28,1133.84,,296.11,112.65,65.95,29.13,7.6,,6575000,6740000,,4800000,5475762,5500000,3200000,3350000,,140565,143739,,94485,94703,83399,109850,440508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y3S"
10007,彰化縣          ,10007220,埤頭鄉          ,32,15,,1,14,2,,,,3028.31,2148.78,,53.99,761.69,63.85,,,,6200000,7300000,,6990000,3000000,2850000,,,,121492,129770,,129468,66417,91859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y3S"
10007,彰化縣          ,10007230,芳苑鄉          ,16,2,1,6,4,3,,,,1465.01,120.98,28.14,867.21,321.47,127.21,,,,3125000,6905000,3000000,2400000,3625000,2350000,,,,61088,115428,106615,34226,87454,57492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y3S"
