COUNTY_ID,COUNTY,TOWN_ID,TOWN,LINF01_T,LINF01_C1,LINF01_C2,LINF01_C3,LINF01_C4,LINF01_C5,LINF01_C6,LINF01_C7,LINF01_C8,LINF02_T,LINF02_C1,LINF02_C2,LINF02_C3,LINF02_C4,LINF02_C5,LINF02_C6,LINF02_C7,LINF02_C8,LINF03_T,LINF03_C1,LINF03_C2,LINF03_C3,LINF03_C4,LINF03_C5,LINF03_C6,LINF03_C7,LINF03_C8,LINF04_T,LINF04_C1,LINF04_C2,LINF04_C3,LINF04_C4,LINF04_C5,LINF04_C6,LINF04_C7,LINF04_C8,LINF05_T,LINF05_C1,LINF05_C2,LINF05_C3,LINF05_C4,LINF05_C5,LINF05_C6,LINF05_C7,LINF05_C8,LINF06_T,LINF06_C1,LINF06_C2,LINF06_C3,LINF06_C4,LINF06_C5,LINF06_C6,LINF06_C7,LINF06_C8,LINF07_T,LINF07_C1,LINF07_C2,LINF07_C3,LINF07_C4,LINF07_C5,LINF07_C6,LINF07_C7,LINF07_C8,LINF08_T,LINF08_C1,LINF08_C2,LINF08_C3,LINF08_C4,LINF08_C5,LINF08_C6,LINF08_C7,LINF08_C8,INFO_TIME
縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,不含車位_各屋齡合計棟數,不含車位_屋齡未滿5年棟數,不含車位_屋齡5至未滿10年棟數,不含車位_屋齡10至未滿20年棟數,不含車位_屋齡20至未滿30年棟數,不含車位_屋齡30至未滿40年棟數,不含車位_屋齡40至未滿50年棟數,不含車位_屋齡50年以上棟數,不含車位_屋齡不詳棟數,不含車位_各屋齡合計面積,不含車位_屋齡未滿5年面積,不含車位_屋齡5至未滿10年面積,不含車位_屋齡10至未滿20年面積,不含車位_屋齡20至未滿30年面積,不含車位_屋齡30至未滿40年面積,不含車位_屋齡40至未滿50年面積,不含車位_屋齡50年以上面積,不含車位_屋齡不詳面積,不含車位_各屋齡整體中位數房價,不含車位_屋齡未滿5年中位數房價,不含車位_屋齡5至未滿10年中位數房價,不含車位_屋齡10至未滿20年中位數房價,不含車位_屋齡20至未滿30年中位數房價,不含車位_屋齡30至未滿40年中位數房價,不含車位_屋齡40至未滿50年中位數房價,不含車位_屋齡50年以上中位數房價,不含車位_屋齡不詳中位數房價,不含車位_各屋齡整體交易單價中位數,不含車位_屋齡未滿5年交易單價中位數,不含車位_屋齡5至未滿10年交易單價中位數,不含車位_屋齡10至未滿20年交易單價中位數,不含車位_屋齡20至未滿30年交易單價中位數,不含車位_屋齡30至未滿40年交易單價中位數,不含車位_屋齡40至未滿50年交易單價中位數,不含車位_屋齡50年以上交易單價中位數,不含車位_屋齡不詳交易單價中位數,含車位_各屋齡合計棟數,含車位_屋齡未滿5年棟數,含車位_屋齡5至未滿10年棟數,含車位_屋齡10至未滿20年棟數,含車位_屋齡20至未滿30年棟數,含車位_屋齡30至未滿40年棟數,含車位_屋齡40至未滿50年棟數,含車位_屋齡50年以上棟數,含車位_屋齡不詳棟數,含車位_各屋齡合計面積,含車位_屋齡未滿5年面積,含車位_屋齡5至未滿10年面積,含車位_屋齡10至未滿20年面積,含車位_屋齡20至未滿30年面積,含車位_屋齡30至未滿40年面積,含車位_屋齡40至未滿50年面積,含車位_屋齡50年以上面積,含車位_屋齡不詳面積,含車位_各屋齡整體中位數房價,含車位_屋齡未滿5年中位數房價,含車位_屋齡5至未滿10年中位數房價,含車位_屋齡10至未滿20年中位數房價,含車位_屋齡20至未滿30年中位數房價,含車位_屋齡30至未滿40年中位數房價,含車位_屋齡40至未滿50年中位數房價,含車位_屋齡50年以上中位數房價,含車位_屋齡不詳中位數房價,含車位_各屋齡整體交易單價中位數,含車位_屋齡未滿5年交易單價中位數,含車位_屋齡5至未滿10年交易單價中位數,含車位_屋齡10至未滿20年交易單價中位數,含車位_屋齡20至未滿30年交易單價中位數,含車位_屋齡30至未滿40年交易單價中位數,含車位_屋齡40至未滿50年交易單價中位數,含車位_屋齡50年以上交易單價中位數,含車位_屋齡不詳交易單價中位數,資料時間
10002,宜蘭縣,10002010,宜蘭市,277,77,17,48,58,56,5,3,13,11808.64,4324.41,908.04,2083.86,2061.76,1763.26,185.97,110.63,370.71,5850000,9900000,11600000,5130000,4325000,4925000,7800000,7500000,8500000,154170,227523,182995,134368,130347,142897,217053,156258,293383,28,2,,11,15,,,,,1217.11,110.3,,482.42,624.39,,,,,5725000,7650000,,6300000,5300000,,,,,132664,139761,,136626,129524,,,,,"104Y3S"
10002,宜蘭縣,10002020,羅東鎮,157,15,5,38,40,40,14,,5,6389.55,1181.74,640.05,1244.48,1499.29,1240.52,472.72,,110.74,4450000,15600000,6180000,4375000,4100000,3940000,4475000,,3800000,159571,188750,180785,151650,143578,142342,176419,,274953,24,,3,14,7,,,,,1031.4,,127.03,529.47,374.91,,,,,5551331,,6550000,5125000,5650000,,,,,141850,,155469,143081,113500,,,,,"104Y3S"
10002,宜蘭縣,10002030,蘇澳鎮,66,22,1,10,5,19,6,2,1,3694.23,1862.92,60.26,481.29,207.62,589.38,410.9,34.28,47.59,4400000,7500000,5500000,3225000,3700000,2500000,3580000,800000,4750000,95512,126056,91274,81486,71562,91735,155574,35010,99812,1,,,1,,,,,,42,,,42,,,,,,2100000,,,2100000,,,,,,50001,,,50001,,,,,,"104Y3S"
10002,宜蘭縣,10002040,頭城鎮,23,6,1,3,3,10,,,,995.71,375.57,37.7,158.76,123.25,300.42,,,,4200000,11200000,3200000,9380000,3700000,3620000,,,,140363,174639,84873,139790,79683,135975,,,,2,,1,1,,,,,,95.71,,60.18,35.53,,,,,,8950000,,13300000,4600000,,,,,,175240,,221006,129473,,,,,,"104Y3S"
10002,宜蘭縣,10002050,礁溪鄉,116,30,16,23,18,26,,,3,3759.98,1401.79,599.8,616.45,394.26,673.23,,,74.46,4830000,10000000,6085000,3500000,3850000,2800000,,,4200000,200949,303550,325458,198733,182541,139189,,,178737,12,8,1,3,,,,,,540.86,389.19,54.5,97.18,,,,,,19000000,19000000,26000000,9150000,,,,,,378548,390496,477105,241500,,,,,,"104Y3S"
10002,宜蘭縣,10002060,壯圍鄉,29,7,,4,11,7,,,,1331.02,547.56,,118.95,459.62,204.89,,,,4400000,14000000,,751500,4650000,2300000,,,,103945,180222,,42221,105243,83209,,,,1,,,1,,,,,,45.92,,,45.92,,,,,,2960000,,,2960000,,,,,,64465,,,64465,,,,,,"104Y3S"
10002,宜蘭縣,10002070,員山鄉,47,20,5,4,6,8,2,,2,2496.91,1129.34,458.05,231.11,277.39,316.22,33.61,,51.19,7200000,9155000,9250000,6000000,6700000,3880000,4851000,,5575000,147045,155843,106713,112945,165210,99985,315738,,288060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y3S"
10002,宜蘭縣,10002080,冬山鄉,124,66,6,12,11,21,4,,4,7878.54,4292.26,456.51,1045.67,977.1,839.88,161.3,,105.81,8250000,9075000,9025000,5750000,6000000,4350000,5100000,,11479450,142127,147054,138148,123118,103166,129879,164040,,406878,2,,,1,1,,,,,55.63,,,27.65,27.98,,,,,3450000,,,2400000,4500000,,,,,123813,,,86804,160822,,,,,"104Y3S"
10002,宜蘭縣,10002090,五結鄉,97,43,8,11,16,17,2,,,6483.36,2975.95,1424.41,401.46,764.96,866.04,50.54,,,7700000,8380000,11600000,3200000,3690000,3600000,3860000,,,137969,146897,163988,78655,110639,95298,160400,,,6,1,,4,1,,,,,281.55,51.2,,186.65,43.69,,,,,3255000,11300000,,3115000,4500000,,,,,69705,220685,,66368,103005,,,,,"104Y3S"
