COUNTY_ID,COUNTY,TOWN_ID,TOWN,LINF01_T,LINF02_T,LINF03_T,LINF04_T,LINF05_T,LINF06_T,LINF07_T,LINF08_T,INFO_TIME
10009,雲林縣,10009170,元長鄉,23,1766.49,5680000,89824,,,,,105Y4S
10009,雲林縣,10009180,四湖鄉,2,124.79,2900000,46959,,,,,105Y4S
10009,雲林縣,10009190,口湖鄉,3,1917.08,9000000,14735,,,,,105Y4S
10009,雲林縣,10009200,水林鄉,6,3332.21,10345000,22964,,,,,105Y4S
10010,嘉義縣,10010010,太保市,118,4825.2,4380000,106598,6,289.59,5120000,98919,105Y4S
10010,嘉義縣,10010020,朴子市,82,5687.49,4605000,100067,,,,,105Y4S
10010,嘉義縣,10010030,布袋鎮,21,1118.35,2460000,59653,,,,,105Y4S
10010,嘉義縣,10010040,大林鎮,48,2711.26,6100000,109032,,,,,105Y4S
10010,嘉義縣,10010050,民雄鄉,151,10507.34,5000000,96084,6,264.55,2375000,59535,105Y4S
10010,嘉義縣,10010060,溪口鄉,2,71.46,1350000,37480,,,,,105Y4S
10010,嘉義縣,10010070,新港鄉,10,414.09,2650000,63530,,,,,105Y4S
10010,嘉義縣,10010080,六腳鄉,6,300.11,3075000,71920,,,,,105Y4S
10010,嘉義縣,10010090,東石鄉,6,356.18,3050000,53836,,,,,105Y4S
10010,嘉義縣,10010100,義竹鄉,12,1425.51,3750000,60634,,,,,105Y4S
10010,嘉義縣,10010110,鹿草鄉,10,531.08,6197500,120557,,,,,105Y4S
10010,嘉義縣,10010120,水上鄉,90,3504.83,3000000,80750,1,35.15,1300000,36981,105Y4S
10010,嘉義縣,10010130,中埔鄉,28,1139.12,3200000,87398,,,,,105Y4S
10010,嘉義縣,10010140,竹崎鄉,14,694.7,2350000,55029,,,,,105Y4S
10010,嘉義縣,10010150,梅山鄉,9,422.83,3450000,97461,,,,,105Y4S
10010,嘉義縣,10010160,番路鄉,5,243.02,3500000,62967,,,,,105Y4S
10010,嘉義縣,10010170,大埔鄉,,,,,,,,,105Y4S
10010,嘉義縣,10010180,阿里山鄉,,,,,,,,,105Y4S
10013,屏東縣,10013010,屏東市,462,20096.56,3575000,93615,60,2958.74,3500000,73449,105Y4S
10013,屏東縣,10013020,潮州鎮,124,6358.73,4500000,91358,6,252.22,2550000,61994,105Y4S
10013,屏東縣,10013030,東港鎮,74,3982.29,4640000,106344,6,331.46,4226645,89929,105Y4S
10013,屏東縣,10013040,恆春鎮,61,3110.48,4800000,124539,,,,,105Y4S
10013,屏東縣,10013050,萬丹鄉,81,7447.42,6600000,100791,,,,,105Y4S
10013,屏東縣,10013060,長治鄉,41,2122.38,4500000,104968,3,122.07,3100000,88280,105Y4S
10013,屏東縣,10013070,麟洛鄉,11,463.15,2850000,83890,,,,,105Y4S
10013,屏東縣,10013080,九如鄉,29,2181.3,4000000,72666,,,,,105Y4S
10013,屏東縣,10013090,里港鄉,26,3085.48,3530000,68696,,,,,105Y4S
10013,屏東縣,10013100,鹽埔鄉,17,725.87,3575000,94114,1,45.2,850000,18804,105Y4S
10013,屏東縣,10013110,高樹鄉,11,594.58,2600000,56296,,,,,105Y4S
10013,屏東縣,10013120,萬巒鄉,18,804.72,2250000,55639,,,,,105Y4S
10013,屏東縣,10013130,內埔鄉,136,6930.45,2820000,140995,1,32.83,1800000,54822,105Y4S
10013,屏東縣,10013140,竹田鄉,13,812.87,2900000,54744,,,,,105Y4S
10013,屏東縣,10013150,新埤鄉,7,249.12,1850000,50684,,,,,105Y4S
10013,屏東縣,10013160,枋寮鄉,38,1824.54,2300000,66017,,,,,105Y4S
10013,屏東縣,10013170,新園鄉,22,1013.48,3700000,79800,,,,,105Y4S
10013,屏東縣,10013180,崁頂鄉,16,700.16,3435000,93818,,,,,105Y4S
10013,屏東縣,10013190,林邊鄉,12,419.3,2770000,69409,,,,,105Y4S
10013,屏東縣,10013200,南州鄉,8,371.75,3000000,67727,,,,,105Y4S
10013,屏東縣,10013210,佳冬鄉,11,591.18,2500000,53408,,,,,105Y4S
10013,屏東縣,10013220,琉球鄉,4,254.52,6425000,154386,,,,,105Y4S
10013,屏東縣,10013230,車城鄉,13,486.5,3000000,94667,,,,,105Y4S
10013,屏東縣,10013240,滿州鄉,,,,,,,,,105Y4S
10013,屏東縣,10013250,枋山鄉,2,157.47,14405000,132778,,,,,105Y4S
10013,屏東縣,10013260,三地門鄉,2,99.34,2050000,41560,,,,,105Y4S
10013,屏東縣,10013270,霧臺鄉,,,,,,,,,105Y4S
10013,屏東縣,10013280,瑪家鄉,,,,,,,,,105Y4S
10013,屏東縣,10013290,泰武鄉,2,136.29,7400000,108593,,,,,105Y4S
10013,屏東縣,10013300,來義鄉,1,45.72,500000,10936,,,,,105Y4S
10013,屏東縣,10013310,春日鄉,2,65.24,779700,24095,,,,,105Y4S
10013,屏東縣,10013320,獅子鄉,1,47.84,800000,16722,,,,,105Y4S
10013,屏東縣,10013330,牡丹鄉,1,41.71,800000,19181,,,,,105Y4S
10014,臺東縣,10014010,臺東市,200,9316.94,5000000,122946,2,113.56,2910240,51254,105Y4S
10014,臺東縣,10014020,成功鎮,4,181.29,2900000,71529,,,,,105Y4S
10014,臺東縣,10014030,關山鎮,15,671.53,4300000,87847,,,,,105Y4S
10014,臺東縣,10014040,卑南鄉,29,1966.37,2500000,68815,,,,,105Y4S
10014,臺東縣,10014050,鹿野鄉,8,400.81,2450000,52290,,,,,105Y4S
10014,臺東縣,10014060,池上鄉,5,244.21,6200000,157219,,,,,105Y4S
10014,臺東縣,10014070,東河鄉,4,139,1825000,48634,,,,,105Y4S
10014,臺東縣,10014080,長濱鄉,1,30.63,1560000,50939,,,,,105Y4S
10014,臺東縣,10014090,太麻里鄉,1,23.33,2260000,96851,,,,,105Y4S
10014,臺東縣,10014100,大武鄉,1,29.95,1023000,34160,,,,,105Y4S
10014,臺東縣,10014110,綠島鄉,1,79.15,3750000,47379,,,,,105Y4S
10014,臺東縣,10014120,海端鄉,1,30.88,150000,4857,,,,,105Y4S
10014,臺東縣,10014130,延平鄉,1,28.32,305700,10794,,,,,105Y4S
10014,臺東縣,10014140,金峰鄉,,,,,,,,,105Y4S
10014,臺東縣,10014150,達仁鄉,1,48.88,1570000,32117,,,,,105Y4S
10014,臺東縣,10014160,蘭嶼鄉,,,,,,,,,105Y4S
10015,花蓮縣,10015010,花蓮市,345,14913.99,5200000,156895,3,140.8,5900000,134431,105Y4S
10015,花蓮縣,10015020,鳳林鎮,4,197.42,4050000,65401,,,,,105Y4S
10015,花蓮縣,10015030,玉里鎮,16,593.74,3025000,99136,,,,,105Y4S
10015,花蓮縣,10015040,新城鄉,46,2064.17,4600000,125770,,,,,105Y4S
10015,花蓮縣,10015050,吉安鄉,217,10698.58,6800000,156411,1,43.05,4480000,104075,105Y4S
10015,花蓮縣,10015060,壽豐鄉,157,14640.71,8400000,92621,7,316.66,3400000,73534,105Y4S
10015,花蓮縣,10015070,光復鄉,14,613.78,3100000,72397,,,,,105Y4S
10015,花蓮縣,10015080,豐濱鄉,1,21.36,1200000,56189,,,,,105Y4S
10015,花蓮縣,10015090,瑞穗鄉,7,274.31,4500000,85876,,,,,105Y4S
10015,花蓮縣,10015100,富里鄉,3,139.37,3750000,70834,,,,,105Y4S
10015,花蓮縣,10015110,秀林鄉,,,,,,,,,105Y4S
10015,花蓮縣,10015120,萬榮鄉,1,19.34,660000,34118,,,,,105Y4S
10015,花蓮縣,10015130,卓溪鄉,,,,,,,,,105Y4S
10016,澎湖縣,10016010,馬公市,63,3148.35,4800000,120271,10,443.69,4450000,109184,105Y4S
10016,澎湖縣,10016020,湖西鄉,5,228,3800000,89584,,,,,105Y4S
10016,澎湖縣,10016030,白沙鄉,4,131.84,2080000,57362,,,,,105Y4S
10016,澎湖縣,10016040,西嶼鄉,2,98.47,3150000,59442,,,,,105Y4S
10016,澎湖縣,10016050,望安鄉,2,11.69,800000,136815,,,,,105Y4S
10016,澎湖縣,10016060,七美鄉,1,89.63,5000000,55783,,,,,105Y4S
10017,基隆市,10017010,中正區,201,5898.52,3400000,124165,49,2191.43,4350000,98562,105Y4S
10017,基隆市,10017020,七堵區,94,2951.43,4700000,161028,26,1098.03,7000000,173978,105Y4S
10017,基隆市,10017030,暖暖區,118,4568.7,3200000,105075,47,2229.69,5500000,129445,105Y4S
10017,基隆市,10017040,仁愛區,68,1739.76,2785000,144396,9,396.76,9000000,279022,105Y4S
10017,基隆市,10017050,中山區,99,3017.83,2550000,98250,17,745.09,4500000,129396,105Y4S
10017,基隆市,10017060,安樂區,238,8203.52,4300000,150863,80,3380.36,5950000,155222,105Y4S
10017,基隆市,10017070,信義區,149,4705.67,3450000,124201,22,1282.01,5750000,128391,105Y4S
10018,新竹市,10018010,東區,514,28092.56,9805000,245937,320,18387.98,10994400,207458,105Y4S
10018,新竹市,10018020,北區,319,12877.4,7500000,182598,169,7998.67,7260000,158892,105Y4S
10018,新竹市,10018030,香山區,158,10764.9,9125000,148544,40,1729.79,6400000,157398,105Y4S
10020,嘉義市,10020010,東區,256,10036.03,4000000,115014,46,3247.71,5475000,122359,105Y4S
10020,嘉義市,10020020,西區,415,19657.48,4200000,116592,36,1853.77,4460000,93868,105Y4S
63000,臺北市,63000010,松山區,275,9064.58,18000000,658644,38,2008.01,30000000,609375,105Y4S
63000,臺北市,63000020,信義區,268,8021.27,15730000,623541,49,3183.56,32750000,698609,105Y4S
63000,臺北市,63000030,大安區,378,13080.28,22000000,799463,61,3732.36,49000000,826731,105Y4S
63000,臺北市,63000040,中山區,511,16608.18,13800000,599714,67,2963.47,18600000,582952,105Y4S
63000,臺北市,63000050,中正區,245,6986.26,16300000,738762,31,2013.03,26107200,708573,105Y4S
63000,臺北市,63000060,大同區,173,4505,9800000,507642,28,1345.75,16875000,490594,105Y4S
63000,臺北市,63000070,萬華區,285,6305.12,9300000,492541,34,1521.71,20415000,465328,105Y4S
63000,臺北市,63000080,文山區,310,10203.75,12490000,465544,110,6324.07,21250000,421215,105Y4S
63000,臺北市,63000090,南港區,143,5393.12,15000000,509771,52,4915.68,31040000,515293,105Y4S
63000,臺北市,63000100,內湖區,383,17182.6,16500000,456017,222,22306.69,28000000,504202,105Y4S
63000,臺北市,63000110,士林區,286,10872.61,14030000,507018,66,3789.37,29802500,583721,105Y4S
63000,臺北市,63000120,北投區,324,9366.1,11225000,437678,119,5888.29,18960000,431021,105Y4S
64000,高雄市,64000010,鹽埕區,98,2445.76,1800000,87513,3,191.71,14500000,216382,105Y4S
64000,高雄市,64000020,鼓山區,270,10839.37,5400000,185634,298,19797.3,14500000,245824,105Y4S
64000,高雄市,64000030,左營區,342,14414.62,5400000,166279,310,15115.84,7825000,181657,105Y4S
64000,高雄市,64000040,楠梓區,494,20814.5,4550000,148075,252,11383.9,6825000,153299,105Y4S
64000,高雄市,64000050,三民區,751,26393.77,4450000,148250,438,20916.78,7630000,183934,105Y4S
64000,高雄市,64000060,新興區,201,7404.46,5300000,159472,41,2838.74,14500000,227216,105Y4S
64000,高雄市,64000070,前金區,98,2601.02,3000000,132421,23,1270.87,10360000,208386,105Y4S
64000,高雄市,64000080,苓雅區,306,11860.8,3800000,137602,83,5041.84,10000000,165336,105Y4S
64000,高雄市,64000090,前鎮區,297,12605.37,4190000,130130,207,11533.45,9100000,184814,105Y4S
64000,高雄市,64000100,旗津區,8,261.23,2425982,85043,,,,,105Y4S
64000,高雄市,64000110,小港區,290,12679.6,4180000,139820,95,4393.95,6830000,137643,105Y4S
64000,高雄市,64000120,鳳山區,828,31566.95,4500000,143628,379,16947.88,6190000,156229,105Y4S
64000,高雄市,64000130,林園區,126,5934.2,2965000,71263,,,,,105Y4S
64000,高雄市,64000140,大寮區,261,15066.41,4050000,131230,24,958.76,3705000,100876,105Y4S
64000,高雄市,64000150,大樹區,31,1454.99,3000000,76010,6,235.39,2475000,61627,105Y4S
64000,高雄市,64000160,大社區,58,2497.04,4175000,103164,9,325.42,3300000,94526,105Y4S
64000,高雄市,64000170,仁武區,318,18122.25,11650000,192505,60,3074.77,8720000,190325,105Y4S
64000,高雄市,64000180,鳥松區,98,4779.2,5525000,144607,24,906.09,5880000,139272,105Y4S
64000,高雄市,64000190,岡山區,185,12241.38,5800000,135155,50,2690.95,3110791,57268,105Y4S
64000,高雄市,64000200,橋頭區,80,3962.65,6880000,159679,8,315.14,4550000,124408,105Y4S
64000,高雄市,64000210,燕巢區,40,2299.71,5310000,103201,,,,,105Y4S
64000,高雄市,64000220,田寮區,,,,,,,,,105Y4S
64000,高雄市,64000230,阿蓮區,26,1390.6,4540000,86907,,,,,105Y4S
64000,高雄市,64000240,路竹區,59,4916.68,7520000,109288,1,40.21,3000000,74617,105Y4S
64000,高雄市,64000250,湖內區,81,4104.08,4500000,83057,3,131.3,2650000,67196,105Y4S
64000,高雄市,64000260,茄萣區,53,3531.06,7200000,122111,6,380.29,10050000,121534,105Y4S
64000,高雄市,64000270,永安區,9,643.53,4150000,95817,,,,,105Y4S
64000,高雄市,64000280,彌陀區,13,463.49,3300000,118249,,,,,105Y4S
64000,高雄市,64000290,梓官區,59,2649.45,3600000,95898,,,,,105Y4S
64000,高雄市,64000300,旗山區,31,1251.55,2600000,61264,,,,,105Y4S
64000,高雄市,64000310,美濃區,24,1148.81,3250000,76093,,,,,105Y4S
64000,高雄市,64000320,六龜區,5,140.9,2200000,51316,,,,,105Y4S
64000,高雄市,64000330,甲仙區,8,222.26,1655000,53841,,,,,105Y4S
64000,高雄市,64000340,杉林區,4,149.62,700000,17022,,,,,105Y4S
64000,高雄市,64000350,內門區,2,69.79,1980000,55877,,,,,105Y4S
64000,高雄市,64000360,茂林區,,,,,,,,,105Y4S
64000,高雄市,64000370,桃源區,,,,,,,,,105Y4S
64000,高雄市,64000380,那瑪夏區,,,,,,,,,105Y4S
65000,新北市,65000010,板橋區,817,27211.38,10819000,370318,156,8779.03,15100000,358005,105Y4S
65000,新北市,65000020,三重區,566,16344.2,8800000,360063,108,5865.19,14500000,340152,105Y4S
65000,新北市,65000030,中和區,657,19509.7,9200000,356008,148,8114.88,16075000,331295,105Y4S
65000,新北市,65000040,永和區,398,14150.13,11290000,437360,39,1805.16,15500000,399089,105Y4S
65000,新北市,65000050,新莊區,924,32830.46,10055000,325657,199,10822.7,14600000,317004,105Y4S
65000,新北市,65000060,新店區,636,22245.87,10000000,328619,320,18396.75,16885000,366228,105Y4S
65000,新北市,65000070,樹林區,278,11262.25,8360000,263164,119,6697.57,11500000,233937,105Y4S
65000,新北市,65000080,鶯歌區,234,10002.06,7075000,205805,26,1332.72,7610000,163958,105Y4S
65000,新北市,65000090,三峽區,173,5937.71,5700000,215744,105,5394.66,11280000,230842,105Y4S
65000,新北市,65000100,淡水區,894,31119.97,6800000,208377,816,43516.29,10105000,192421,105Y4S
65000,新北市,65000110,汐止區,424,18896.76,8705000,292229,227,9969.66,9760000,276868,105Y4S
65000,新北市,65000120,瑞芳區,57,2388.44,2000000,79124,1,54.83,10300000,187839,105Y4S
65000,新北市,65000130,土城區,408,13910.59,9000000,315932,78,3788.57,13000000,287783,105Y4S
65000,新北市,65000140,蘆洲區,316,10793.59,11325000,374344,109,5356.31,17680000,382477,105Y4S
65000,新北市,65000150,五股區,179,7341.21,9450000,269544,86,4657.28,9165000,198054,105Y4S
65000,新北市,65000160,泰山區,98,3288.1,7285000,262603,36,1677.46,10612500,268414,105Y4S
65000,新北市,65000170,林口區,329,16258.89,9500000,299665,265,16002.79,12500000,244026,105Y4S
65000,新北市,65000180,深坑區,37,1058.67,6370000,224592,15,687.85,10580000,262411,105Y4S
65000,新北市,65000190,石碇區,,,,,,,,,105Y4S
65000,新北市,65000200,坪林區,,,,,,,,,105Y4S
65000,新北市,65000210,三芝區,62,1907.88,2300000,97942,12,516.91,3740000,86574,105Y4S
65000,新北市,65000220,石門區,2,78.76,1990000,49014,,,,,105Y4S
65000,新北市,65000230,八里區,47,1534.21,5650000,192594,31,1384.18,6800000,168686,105Y4S
65000,新北市,65000240,平溪區,,,,,,,,,105Y4S
65000,新北市,65000250,雙溪區,2,56.05,1515000,53900,,,,,105Y4S
65000,新北市,65000260,貢寮區,,,,,,,,,105Y4S
65000,新北市,65000270,金山區,21,688.63,3120000,121732,2,77.23,4200000,109621,105Y4S
65000,新北市,65000280,萬里區,45,3723.77,1250000,68554,5,262.61,5600000,94093,105Y4S
65000,新北市,65000290,烏來區,,,,,,,,,105Y4S
66000,臺中市,66000010,中區,89,2901.39,1300000,113169,3,126.88,11600000,232041,105Y4S
66000,臺中市,66000020,東區,131,5917.65,6300000,156606,44,1756.89,5340000,156649,105Y4S
66000,臺中市,66000030,南區,287,9424,4850000,151071,161,6827.26,6800000,169552,105Y4S
66000,臺中市,66000040,西區,250,8876.97,3135000,155095,124,8367.32,9750000,185544,105Y4S
66000,臺中市,66000050,北區,478,14676.19,3300000,141859,124,5780.05,7000000,173211,105Y4S
66000,臺中市,66000060,西屯區,470,22176.8,6110000,219385,384,22929.51,8890000,202305,105Y4S
66000,臺中市,66000070,南屯區,230,15085.44,12940000,255951,288,15061.01,8940000,197008,105Y4S
66000,臺中市,66000080,北屯區,595,27144.37,7740000,185903,379,18622.85,7490000,164539,105Y4S
66000,臺中市,66000090,豐原區,194,9509.85,8230519,190366,34,1540.66,5600000,140403,105Y4S
66000,臺中市,66000100,東勢區,54,2085.8,3225000,103284,2,108.2,5000000,91131,105Y4S
66000,臺中市,66000110,大甲區,86,5303.7,5400000,124813,3,162.75,3300000,85008,105Y4S
66000,臺中市,66000120,清水區,105,6320.65,8860000,153723,12,1026.27,4650000,86170,105Y4S
66000,臺中市,66000130,沙鹿區,200,10379.74,9000000,170090,36,2000.46,4040000,104008,105Y4S
66000,臺中市,66000140,梧棲區,101,5625.08,7650000,144115,4,348.76,3775000,93624,105Y4S
66000,臺中市,66000150,后里區,41,2047.04,7000000,165382,1,39.7,5500000,138539,105Y4S
66000,臺中市,66000160,神岡區,59,4492.62,8000000,172041,10,326.13,3900000,118238,105Y4S
