COUNTY_ID,COUNTY,TOWN_ID,TOWN,LINF01_T,LINF01_C1,LINF01_C2,LINF01_C3,LINF01_C4,LINF01_C5,LINF01_C6,LINF01_C7,LINF01_C8,LINF02_T,LINF02_C1,LINF02_C2,LINF02_C3,LINF02_C4,LINF02_C5,LINF02_C6,LINF02_C7,LINF02_C8,LINF03_T,LINF03_C1,LINF03_C2,LINF03_C3,LINF03_C4,LINF03_C5,LINF03_C6,LINF03_C7,LINF03_C8,LINF04_T,LINF04_C1,LINF04_C2,LINF04_C3,LINF04_C4,LINF04_C5,LINF04_C6,LINF04_C7,LINF04_C8,LINF05_T,LINF05_C1,LINF05_C2,LINF05_C3,LINF05_C4,LINF05_C5,LINF05_C6,LINF05_C7,LINF05_C8,LINF06_T,LINF06_C1,LINF06_C2,LINF06_C3,LINF06_C4,LINF06_C5,LINF06_C6,LINF06_C7,LINF06_C8,LINF07_T,LINF07_C1,LINF07_C2,LINF07_C3,LINF07_C4,LINF07_C5,LINF07_C6,LINF07_C7,LINF07_C8,LINF08_T,LINF08_C1,LINF08_C2,LINF08_C3,LINF08_C4,LINF08_C5,LINF08_C6,LINF08_C7,LINF08_C8,INFO_TIME
10005,苗栗縣,10005090,公館鄉,25,9,3,2,9,1,,,1,1371.11,461.63,154.81,100.19,559.15,41.39,,,53.94,8300000,13980000,10000000,5400000,5380000,6730000,,,14500000,138691,281368,160230,108086,101012,162584,,,268838,1,,,,1,,,,,41.58,,,,41.58,,,,,1900000,,,,1900000,,,,,45697,,,,45697,,,,,"104Y1S"
10005,苗栗縣,10005100,銅鑼鄉,11,2,,2,1,1,,1,4,1023.67,87.46,,68.51,535.46,23.87,,8.12,300.25,5300000,4350000,,1700000,32500000,1540598,,1400000,13250000,125148,97054,,49256,60696,64549,,172433,133651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y1S"
10005,苗栗縣,10005110,南庄鄉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y1S"
10005,苗栗縣,10005120,頭屋鄉,11,5,,1,2,3,,,,592.55,292.32,,42.07,95.17,162.99,,,,7550000,9250000,,3050000,4400000,2900000,,,,95306,158217,,72506,92604,74364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y1S"
10005,苗栗縣,10005130,三義鄉,11,2,1,1,,2,1,,4,545.67,213.3,60.14,71.46,,70.8,19.86,,110.12,5900000,15740000,15000000,1103540,,2990000,12129000,,4700000,119672,138280,249430,15444,,83897,610752,,127923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y1S"
10005,苗栗縣,10005140,西湖鄉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y1S"
10005,苗栗縣,10005150,造橋鄉,16,1,,10,1,3,,,1,384.74,57.01,,172.21,5.37,97.2,,,52.96,575000,9500000,,425000,600000,2000000,,,2300000,59194,166640,,59194,111808,51782,,,43433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y1S"
10005,苗栗縣,10005160,三灣鄉,4,,,1,1,,,,2,952.94,,,800.24,44.76,,,,107.94,7050000,,,30000000,4300000,,,,6171155,78786,,,37489,96059,,,,104318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y1S"
10005,苗栗縣,10005170,獅潭鄉,3,,,1,,2,,,,168.24,,,106.18,,62.06,,,,2000000,,,8000000,,1750000,,,,75343,,,75343,,60459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y1S"
10005,苗栗縣,10005180,泰安鄉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y1S"
10007,彰化縣,10007010,彰化市,254,55,13,27,51,80,21,4,3,12311.57,4006.87,774.75,1502.31,2091.39,2829.32,822.88,230.47,53.58,6025000,10920000,11000000,6000000,4180000,4240000,4500000,15000000,3850000,148591,157958,165217,128596,117226,137373,175313,275729,293111,61,19,2,16,24,,,,,4235,1647.17,92.21,685.08,1810.54,,,,,6100000,16000000,9000000,4500000,4600000,,,,,134526,171763,196820,125704,102100,,,,,"104Y1S"
10007,彰化縣,10007020,鹿港鎮,98,65,2,10,9,10,1,1,,4877.46,3271.14,69.52,550.54,472.71,423.14,27.32,63.08,,6015000,6000000,6250000,6250000,5600000,6550000,4200000,16000000,,128069,127776,569505,95519,116362,166872,153757,253633,,13,3,,9,1,,,,,581.92,156.25,,390.42,35.24,,,,,3500000,8250000,,3500000,2900000,,,,,74810,158397,,72368,82283,,,,,"104Y1S"
10007,彰化縣,10007030,和美鎮,79,32,4,15,10,15,2,,1,4140.58,2083.24,167.08,765.33,427.89,570.4,76.44,,50.19,6380000,7150000,8930000,6000000,6440000,3800000,6900000,,68570000,127333,128491,164971,124410,133682,119410,160712,,1366104,1,1,,,,,,,,54.88,54.88,,,,,,,,3588000,3588000,,,,,,,,65383,65383,,,,,,,,"104Y1S"
10007,彰化縣,10007040,線西鄉,4,1,,,1,2,,,,138.01,13.86,,,59.66,64.49,,,,3800000,5300000,,,7700000,1950000,,,,102099,382380,,,129067,61178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y1S"
10007,彰化縣,10007050,伸港鄉,70,60,,4,,6,,,,3876.43,3365.1,,217.89,,293.44,,,,5900000,5950000,,6150000,,3690000,,,,112244,112395,,106279,,89264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y1S"
10007,彰化縣,10007060,福興鄉,17,7,,2,2,6,,,,856.29,376.57,,113.58,118.45,247.69,,,,4500000,6600000,,7750000,3750000,3550000,,,,103618,124195,,134454,67015,88977,,,,5,,,4,1,,,,,234.74,,,205.63,29.12,,,,,3150000,,,2875000,3200000,,,,,79309,,,71212,109907,,,,,"104Y1S"
10007,彰化縣,10007070,秀水鄉,11,1,2,4,3,1,,,,1239.46,78.13,743.82,264.42,144.72,8.38,,,,5800000,16080000,14805500,9135000,4500000,2089850,,,,88749,205820,39810,124616,88749,249408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y1S"
10007,彰化縣,10007080,花壇鄉,25,1,1,9,6,8,,,,1274.54,51.57,43.52,532.46,371.51,275.48,,,,5300000,7400000,5880000,6000000,5435000,2900000,,,,115174,143502,135118,119753,99586,111724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y1S"
10007,彰化縣,10007090,芬園鄉,3,,1,,1,,1,,,175.12,,25.86,,34.98,,114.28,,,8800000,,27000000,,2000000,,8800000,,,77003,,1044054,,57174,,77003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y1S"
10007,彰化縣,10007100,員林鎮,164,52,11,34,29,32,5,1,,7637.57,3447.17,683.39,1290.23,748.32,1284.5,141.99,41.96,,5600000,10900000,12100000,3740000,3400000,4500000,3448000,11750000,,146123,174343,200203,105300,135721,138861,130530,280010,,9,1,1,4,3,,,,,535.88,83.73,96.45,156.66,199.05,,,,,5600000,13880000,15880000,4250000,10250000,,,,,124747,165779,164652,116117,143256,,,,,"104Y1S"
10007,彰化縣,10007110,溪湖鎮,40,19,2,5,9,5,,,,2198.79,1034.12,166.23,222.71,550.83,224.91,,,,4730000,4110000,12175000,4680000,4900000,3200000,,,,95337,130203,142832,88815,109243,89884,,,,1,1,,,,,,,,68.73,68.73,,,,,,,,9800000,9800000,,,,,,,,142585,142585,,,,,,,,"104Y1S"
10007,彰化縣,10007120,田中鎮,32,7,1,6,7,6,1,3,1,1390.51,419.78,61.04,237.8,293.85,218.72,22.63,114.66,22.03,3600000,7250000,6200000,3230000,3800000,2759671,3600000,3250000,2300000,102989,118801,101565,73124,94066,80503,159102,76651,104412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y1S"
10007,彰化縣,10007130,大村鄉,53,27,9,6,6,5,,,,2495.55,1346.05,424.98,272.59,297.7,154.23,,,,6050000,7300000,3120000,3315000,3100000,2460000,,,,122785,146924,111618,92527,70882,80422,,,,4,,2,1,1,,,,,122.44,,37.68,44.88,39.88,,,,,3025000,,1990000,4060000,4850000,,,,,105620,,105620,90472,121619,,,,,"104Y1S"
10007,彰化縣,10007140,埔鹽鄉,14,12,,1,1,,,,,691.26,562.84,,84.37,44.05,,,,,3840000,3830000,,12800000,3500000,,,,,93201,86416,,151707,79461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y1S"
10007,彰化縣,10007150,埔心鄉,26,13,,5,6,2,,,,1290.07,648.88,,258.76,207.75,174.68,,,,5300000,5300000,,4130000,4800000,8230000,,,,115330,118786,,91809,118811,111802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y1S"
10007,彰化縣,10007160,永靖鄉,15,3,2,1,3,5,1,,,829.39,293.21,112.55,56.31,153.78,183.53,30.01,,,4600000,7750000,7330000,5200000,3460000,2523936,3744000,,,98888,98888,130857,92345,88400,69330,124767,,,1,,,,1,,,,,65.38,,,,65.38,,,,,2900000,,,,2900000,,,,,44354,,,,44354,,,,,"104Y1S"
10007,彰化縣,10007170,社頭鄉,30,3,,12,8,5,2,,,2728.82,144.08,,1897.94,361.59,249.37,75.84,,,5900000,6000000,,7750000,5290000,5500000,6100000,,,121245,125402,,112590,122119,104403,153794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y1S"
10007,彰化縣,10007180,二水鄉,5,,,1,4,,,,,289.71,,,68.22,221.49,,,,,3300000,,,4000000,2690000,,,,,55709,,,58634,55410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y1S"
10007,彰化縣,10007190,北斗鎮,34,10,2,7,6,9,,,,1611.36,574.35,103.46,311.85,330.06,291.64,,,,5850000,7880000,5250000,4880000,4040000,3750000,,,,116984,139366,101502,102569,76589,126291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y1S"
10007,彰化縣,10007200,二林鎮,22,5,,4,10,3,,,,1177.71,273.59,,241.65,575.13,87.35,,,,3660000,6450000,,3920000,3275000,1700000,,,,69890,117033,,69885,64203,68980,,,,1,,,1,,,,,,44.65,,,44.65,,,,,,2750000,,,2750000,,,,,,61596,,,61596,,,,,,"104Y1S"
10007,彰化縣,10007210,田尾鄉,16,7,,4,3,2,,,,759.93,367.98,,204.98,108.11,78.86,,,,5360000,8000000,,4830000,3750000,8840000,,,,117122,126465,,89224,100148,208054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y1S"
10007,彰化縣,10007220,埤頭鄉,11,1,2,3,5,,,,,616.74,59.35,114.63,148.64,294.12,,,,,2800000,3645000,5940000,2600000,2600000,,,,,66461,61415,103274,58842,66461,,,,,1,,,,1,,,,,72.27,,,,72.27,,,,,1880000,,,,1880000,,,,,26015,,,,26015,,,,,"104Y1S"
10007,彰化縣,10007230,芳苑鄉,17,1,1,5,6,4,,,,2569.11,56.69,593.82,202.74,1590.8,125.05,,,,2160000,6800000,24500000,1600000,5000000,1550000,,,,48349,119947,41258,42716,53198,48747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y1S"
10007,彰化縣,10007240,大城鄉,6,,,3,3,,,,,1267.58,,,142.08,1125.51,,,,,1625000,,,1750000,1425000,,,,,22261,,,39567,13383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y1S"
10007,彰化縣,10007250,竹塘鄉,1,,,1,,,,,,37.66,,,37.66,,,,,,2200000,,,2200000,,,,,,58415,,,58415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y1S"
