COUNTY_ID,COUNTY,TOWN_ID,TOWN,LINF01_T,LINF01_C1,LINF01_C2,LINF01_C3,LINF01_C4,LINF01_C5,LINF01_C6,LINF01_C7,LINF01_C8,LINF02_T,LINF02_C1,LINF02_C2,LINF02_C3,LINF02_C4,LINF02_C5,LINF02_C6,LINF02_C7,LINF02_C8,LINF03_T,LINF03_C1,LINF03_C2,LINF03_C3,LINF03_C4,LINF03_C5,LINF03_C6,LINF03_C7,LINF03_C8,LINF04_T,LINF04_C1,LINF04_C2,LINF04_C3,LINF04_C4,LINF04_C5,LINF04_C6,LINF04_C7,LINF04_C8,LINF05_T,LINF05_C1,LINF05_C2,LINF05_C3,LINF05_C4,LINF05_C5,LINF05_C6,LINF05_C7,LINF05_C8,LINF06_T,LINF06_C1,LINF06_C2,LINF06_C3,LINF06_C4,LINF06_C5,LINF06_C6,LINF06_C7,LINF06_C8,LINF07_T,LINF07_C1,LINF07_C2,LINF07_C3,LINF07_C4,LINF07_C5,LINF07_C6,LINF07_C7,LINF07_C8,LINF08_T,LINF08_C1,LINF08_C2,LINF08_C3,LINF08_C4,LINF08_C5,LINF08_C6,LINF08_C7,LINF08_C8,INFO_TIME
67000,臺南市,67000070,麻豆區,56,40,2,3,5,5,,1,,3518.28,2794.22,155.78,101.76,245.49,194.11,,26.92,,8002100,8240000,6800000,2760000,3000000,3550000,,14800000,,132412,136198,83135,75286,61621,100266,,549726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y4S"
67000,臺南市,67000080,下營區,9,5,,,1,2,,,1,411.91,286.36,,,30.1,65.84,,,29.61,5500000,5600000,,,2100000,3340000,,,1501150,102924,105751,,,69756,101241,,,50700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y4S"
67000,臺南市,67000090,六甲區,21,12,,4,4,1,,,,1827.01,702.41,,891.77,202.4,30.43,,,,5850000,6150000,,7000000,1700000,2000000,,,,111346,122034,,102966,45498,65728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y4S"
67000,臺南市,67000100,官田區,10,4,,,3,,1,1,1,436.5,224.62,,,137.04,,19.38,21.78,33.69,3700000,6130000,,,2900000,,880000,2800000,84000,107652,116292,,,62337,,45419,128540,2493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y4S"
67000,臺南市,67000110,大內區,5,,,1,2,2,,,,230.27,,,53.29,113.01,63.96,,,,2200000,,,3000000,2350000,1632500,,,,55337,,,56297,47371,50970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y4S"
67000,臺南市,67000120,佳里區,127,89,2,8,15,6,4,3,,6799.29,5027.47,128.31,397.42,758.38,276.79,172.86,38.06,,6390000,6900000,6714000,4150000,3000000,2980000,3700000,3160000,,120294,127344,104822,83181,67691,82878,154577,212150,,3,,,3,,,,,,147.39,,,147.39,,,,,,2850000,,,2850000,,,,,,59957,,,59957,,,,,,"104Y4S"
67000,臺南市,67000130,學甲區,37,9,,4,14,9,,1,,1977.33,479.18,,173.49,674.44,457.95,,192.26,,3500000,5050000,,2290000,2240000,2750000,,15816000,,62386,99858,,62434,39293,56882,,82262,,26,26,,,,,,,,1492.44,1492.44,,,,,,,,5595000,5595000,,,,,,,,100128,100128,,,,,,,,"104Y4S"
67000,臺南市,67000140,西港區,20,4,,6,5,5,,,,1124.72,319.62,,369.71,220.23,215.16,,,,3290000,7000000,,2025000,3280000,2700000,,,,71921,102373,,50140,56471,94762,,,,1,,,,1,,,,,33.73,,,,33.73,,,,,1500000,,,,1500000,,,,,44464,,,,44464,,,,,"104Y4S"
67000,臺南市,67000150,七股區,11,,,1,8,2,,,,1533.05,,,1080.64,381.98,70.43,,,,2350000,,,2553600,2425000,1530000,,,,49421,,,2363,54978,43542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y4S"
67000,臺南市,67000160,將軍區,8,3,,,1,1,2,1,,304.88,181.62,,,49.49,24.96,26.27,22.54,,2500000,7000000,,,2100000,1300000,180000,2900000,,82103,114807,,,42436,52079,13704,128682,,8,8,,,,,,,,427.75,427.75,,,,,,,,5380000,5380000,,,,,,,,104393,104393,,,,,,,,"104Y4S"
