COUNTY_ID,COUNTY,TOWN_ID,TOWN,LINF01_T,LINF01_C1,LINF01_C2,LINF01_C3,LINF01_C4,LINF01_C5,LINF01_C6,LINF01_C7,LINF01_C8,LINF02_T,LINF02_C1,LINF02_C2,LINF02_C3,LINF02_C4,LINF02_C5,LINF02_C6,LINF02_C7,LINF02_C8,LINF03_T,LINF03_C1,LINF03_C2,LINF03_C3,LINF03_C4,LINF03_C5,LINF03_C6,LINF03_C7,LINF03_C8,LINF04_T,LINF04_C1,LINF04_C2,LINF04_C3,LINF04_C4,LINF04_C5,LINF04_C6,LINF04_C7,LINF04_C8,LINF05_T,LINF05_C1,LINF05_C2,LINF05_C3,LINF05_C4,LINF05_C5,LINF05_C6,LINF05_C7,LINF05_C8,LINF06_T,LINF06_C1,LINF06_C2,LINF06_C3,LINF06_C4,LINF06_C5,LINF06_C6,LINF06_C7,LINF06_C8,INFO_TIME
10002,宜蘭縣,10002020,羅東鎮,4741.8,384.05,67.17,338.13,2125.55,921.65,812.56,92.7,0,4800000,12600000,16980000,5700000,4400000,5580000,5100000,7250000,0,153880.1,187848.11,252802.34,173222.5,144883.43,155407.16,167584.43,194505.29,0,472.88,0,0,43.81,429.08,0,0,0,0,5650000,0,0,8650000,5600000,0,0,0,0,146545.35,0,0,197465.93,144379.95,0,0,0,0,"107Y4S"
10002,宜蘭縣,10002030,蘇澳鎮,3576.15,2355.68,53.91,0,318.12,551.33,272.84,24.26,0,4800000,6950000,6270000,0,1815000,2400000,1785000,475000,0,120197.32,137946.91,116308.13,0,63626.77,84719.39,75312.35,47396.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y4S"
10015,花蓮縣,10015030,玉里鎮,1224.77,764.69,60.01,145.82,57.72,170.38,26.15,0,0,8800000,9400000,9500000,6380000,5000000,2900000,5500000,0,0,128354.57,136958.19,158307.08,110043.35,86629.59,97694.88,210340.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y4S"
10015,花蓮縣,10015100,富里鄉,36.27,0,0,0,36.27,0,0,0,0,1500000,0,0,0,1500000,0,0,0,0,41356.78,0,0,0,41356.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y4S"
10015,花蓮縣,10015090,瑞穗鄉,1578.44,1391.61,0,0,0,115.14,0,0,71.69,6900000,7300000,0,0,0,1450000,0,0,1740000,107395.7,108025.68,0,0,0,51485.8,0,0,199516.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y4S"
10015,花蓮縣,10015050,吉安鄉,8230.19,2675.62,367.31,1525.19,1822.85,736.88,427.32,14.64,660.37,7600000,14500000,13500000,8000000,6000000,6250000,4620000,3400000,15190000,153962.45,185622.84,220763.69,138352.45,131066.87,183484.84,183890.49,232224.57,151396.16,163.73,0,0,0,163.73,0,0,0,0,2575000,0,0,0,2575000,0,0,0,0,117687.96,0,0,0,117687.96,0,0,0,0,"107Y4S"
10015,花蓮縣,10015110,秀林鄉,153.95,0,61.65,0,92.3,0,0,0,0,5000000,0,6000000,0,5000000,0,0,0,0,100296.88,0,97319.62,0,109041.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y4S"
10015,花蓮縣,10015010,花蓮市,11945.72,3077.08,290.56,1317.42,3036.73,2890.99,909.66,88.06,335.21,4715577,9200000,10700000,8950000,3000000,4000000,5150000,15105000,4925000,170944.96,220827.33,194682.71,166477.16,139082.19,149028.58,205657.02,429932.93,334210.67,410.1,60.65,0,33.78,315.67,0,0,0,0,3665000,13500000,0,1650000,3700000,0,0,0,0,134070.08,222572.93,0,97699.18,134070.08,0,0,0,0,"107Y4S"
10015,花蓮縣,10015040,新城鄉,1248.91,295.19,0,266.71,191.1,420.87,60.25,14.79,0,4800000,10500000,0,8275000,6100000,3850000,1950000,7200000,0,146520.28,165770.78,0,115424.59,142904.75,148288.52,149043.88,486741.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y4S"
10015,花蓮縣,10015060,壽豐鄉,575.12,242.87,0,20.77,54.04,180.18,77.26,0,0,3350000,13800000,0,980000,4050000,3300000,5142500,0,0,146254.92,163957.1,0,94639.16,74950.62,91900.3,251620.82,0,0,269.47,0,0,269.47,0,0,0,0,0,3250000,0,0,3250000,0,0,0,0,0,73119.16,0,0,73119.16,0,0,0,0,0,"107Y4S"
10015,花蓮縣,10015070,光復鄉,517.57,0,0,29.66,206.54,241.17,13.32,26.87,0,2150000,0,0,3000000,5390000,1000000,1360000,3000000,0,59626.16,0,0,101135.58,87995.37,29830.22,102109.19,111644.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y4S"
10015,花蓮縣,10015020,鳳林鎮,175.95,0,0,0,108.77,67.17,0,0,0,3600000,0,0,0,4250000,3600000,0,0,0,99569.22,0,0,0,76613.87,107185.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y4S"
09020,金門縣,09020020,金沙鎮,105.06,105.06,0,0,0,0,0,0,0,4800000,4800000,0,0,0,0,0,0,0,214458.29,214458.29,0,0,0,0,0,0,0,43.5,43.5,0,0,0,0,0,0,0,4800000,4800000,0,0,0,0,0,0,0,110346.1,110346.1,0,0,0,0,0,0,0,"107Y4S"
09020,金門縣,09020010,金城鎮,1197.28,444.47,496.07,26.09,110.41,120.24,0,0,0,5930000,5160000,12250000,4500000,4050000,14175000,0,0,0,204534.83,226058.63,207912.3,172455.75,143011.44,233908.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y4S"
09020,金門縣,09020030,金湖鎮,2729.65,2452.06,118.55,0,72.65,86.4,0,0,0,7600000,7600000,8500000,0,10360000,9400000,0,0,0,187624.31,188729.05,186519.57,0,142610.59,220112.48,0,0,0,419.35,419.35,0,0,0,0,0,0,0,9700000,9700000,0,0,0,0,0,0,0,111225.39,111225.39,0,0,0,0,0,0,0,"107Y4S"
09020,金門縣,09020040,金寧鄉,669.5,583.,31.76,54.73,0,0,0,0,0,5100000,5100000,7200000,2500000,0,0,0,0,0,197114.25,197114.25,226682.41,45677.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y4S"
10008,南投縣,10008110,水里鄉,452.51,0,0,0,121.48,174.21,35.32,85.2,36.3,1308088,0,0,0,4075000,1200000,1550000,1713200,775000,56880.07,0,0,0,58682.52,27826.47,75208.37,101493.84,36398.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y4S"
10008,南投縣,10008050,集集鎮,398.71,0,54.3,161.05,88.84,94.52,0,0,0,4540000,0,4000000,4580000,5200000,2000000,0,0,0,87858.97,0,73666.52,94739.73,117543.18,41935.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y4S"
10008,南投縣,10008040,竹山鎮,3790.94,1566.42,0,566.02,737.63,576.27,241.41,66.03,37.16,2262000,2312000,0,4910000,2000000,2380000,1300000,1215000,2200000,121947.9,136980.51,0,104047.57,60172.04,70138.96,73713.9,36729.14,59200.06,172.98,136.17,0,0,36.81,0,0,0,0,2448000,2498500,0,0,1205000,0,0,0,0,127811.65,127888.76,0,0,32731.89,0,0,0,0,"107Y4S"
10008,南投縣,10008070,鹿谷鄉,332.05,0,0,0,183.88,67.99,80.19,0,0,4175000,0,0,0,4350000,1631875,7900000,0,0,139443.3,0,0,0,110383.64,120627.19,193618.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y4S"
10008,南投縣,10008080,中寮鄉,403.65,0,0,282.4,121.24,0,0,0,0,2500000,0,0,2500000,2850000,0,0,0,0,66248.42,0,0,54848.01,70367.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y4S"
10008,南投縣,10008060,名間鄉,973.54,365.14,61.09,178.37,185.6,183.34,0,0,0,6000000,6210000,10000000,6000000,2920000,2750000,0,0,0,130577.42,136018.15,163701.35,87100.36,96984.75,124232.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y4S"
10008,南投縣,10008010,南投市,9076.66,4803.62,233.12,929.73,1569.18,1416.34,124.67,0,0,8000000,10190000,13800000,6075000,3500000,3800000,4400000,0,0,156723.86,182292.78,194723.56,133476.98,100929.86,126785.26,154015.76,0,0,429.93,169.68,0,38.07,222.19,0,0,0,0,4185000,5800000,0,5200000,1600000,0,0,0,0,88870.91,136265.07,0,136602.69,84564.66,0,0,0,0,"107Y4S"
10008,南投縣,10008130,仁愛鄉,3.6,0,0,3.6,0,0,0,0,0,86720,0,0,86720,0,0,0,0,0,24070.33,0,0,24070.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y4S"
10008,南投縣,10008020,埔里鎮,4075.64,899.39,247.39,573.54,1573.55,686.96,94.8,0,0,4128944,10000000,8000000,5800000,3880000,3590000,2510000,0,0,107256.06,168588.6,291395.63,99935.13,105344.3,95077.57,122808.39,0,0,247.51,0,0,167.38,80.13,0,0,0,0,4950000,0,0,5325000,3350000,0,0,0,0,115061.22,0,0,125229.82,84683.89,0,0,0,0,"107Y4S"
10008,南投縣,10008100,國姓鄉,663.56,43.8,0,161.14,360.35,68.23,0,0,30.04,3200000,5000000,0,6800000,2600000,1285790,0,0,3500000,68955.82,114150.04,0,118976.07,65050.52,35771.71,0,0,116518.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y4S"
10008,南投縣,10008090,魚池鄉,92.95,5.49,0,87.46,0,0,0,0,0,4200000,4200000,0,4125000,0,0,0,0,0,139523.34,764975.07,0,79614.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y4S"
10008,南投縣,10008030,草屯鎮,8846.57,5849.53,175.22,553.13,929.77,656.35,579.61,102.97,0,7550000,8050000,8800000,8170000,4580000,5200000,4825000,9150000,0,183989.12,189782.34,160209.87,149432.78,107089.82,138484.76,154197.55,172778.06,0,1114.61,924.81,0,44.68,145.13,0,0,0,0,3400000,3500000,0,5680000,2387500,0,0,0,0,186967.01,187661.36,0,127128.37,79862.89,0,0,0,0,"107Y4S"
10013,屏東縣,10013260,三地門鄉,42.59,0,0,0,42.59,0,0,0,0,1200000,0,0,0,1200000,0,0,0,0,28174.31,0,0,0,28174.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y4S"
10013,屏東縣,10013090,里港鄉,1237.11,344.44,0,46.38,421.27,74.1,86.75,112.88,151.3,4000000,8575000,0,21000000,2950000,3150000,6100000,4500000,1500000,85545.76,153066.01,0,452758.67,62447.06,96300.75,141580.59,88044.38,21091.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y4S"
10013,屏東縣,10013110,高樹鄉,476.99,0,0,0,298.42,125.81,20.58,10.89,21.29,1300000,0,0,0,1250000,5200000,1100000,225000,1600000,48191.87,0,0,0,24912.83,71162.,53444.5,44864.23,75152.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y4S"
10013,屏東縣,10013210,佳冬鄉,1295.96,732.96,0,44.75,359.98,69.79,88.48,0,0,7600000,7800000,0,2800000,3550000,2930898,2750000,0,0,112402.46,119136.15,0,62563.02,58654.03,41997.92,51789.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y4S"
10013,屏東縣,10013250,枋山鄉,115.66,0,0,0,48.91,26.8,39.95,0,0,1430000,0,0,0,1500000,1430000,800000,0,0,30665.91,0,0,0,30665.91,53367.27,20022.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y4S"
10013,屏東縣,10013160,枋寮鄉,1334.85,269.15,291.69,0,477.06,193.47,56.94,46.55,0,2000000,8800000,2753100,0,1500000,2815000,2175000,1927873,0,59081.43,110642.03,9438.49,0,46191.69,77014.28,74187.73,91135.91,0,47.49,0,0,0,47.49,0,0,0,0,1900000,0,0,0,1900000,0,0,0,0,40008.87,0,0,0,40008.87,0,0,0,0,"107Y4S"
10013,屏東縣,10013310,春日鄉,50.14,0,0,0,0,0,50.14,0,0,880588,0,0,0,0,0,880588,0,0,17562.8,0,0,0,0,0,17562.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y4S"
10013,屏東縣,10013320,獅子鄉,51.33,0,0,0,0,0,0,0,51.33,800000,0,0,0,0,0,0,0,800000,15585.97,0,0,0,0,0,0,0,15585.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y4S"
10013,屏東縣,10013030,東港鎮,5082.46,3117.32,305.07,294.53,945.84,351.11,29.86,38.72,0,9000000,11625000,8900000,7000000,3225000,4600000,3200000,2000000,0,149280.22,167453.38,112743.28,148536.46,82231.05,117018.94,107156.73,51652.89,0,1377.49,1082.09,0,0,34.53,0,0,0,260.87,4550000,4500000,0,0,3000000,0,0,0,5888000,113793.99,113194.59,0,0,86872.42,0,0,0,115848.,"107Y4S"
10013,屏東縣,10013190,林邊鄉,932.79,476.61,0,198.68,180.28,64.15,13.07,0,0,5300000,8100000,0,13650000,2700000,2350000,300000,0,0,118680.22,136102.7,0,137204.68,60948.17,73288.07,22956.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y4S"
10013,屏東縣,10013200,南州鄉,271.12,0,0,0,116.94,0,39.2,75.8,39.17,4050000,0,0,0,4250000,0,2000000,6750000,5500000,72219.61,0,0,0,70882.54,0,51015.2,122687.55,140400.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y4S"
10013,屏東縣,10013180,崁頂鄉,397.08,53.1,0,51.59,148.92,92.52,0,0,50.94,2700000,7200000,0,6000000,2700000,1700000,0,0,563976,62104.23,135583.33,0,116298.51,52502.35,74533.62,0,0,11070.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y4S"
10013,屏東縣,10013220,琉球鄉,13.69,0,0,0,0,13.69,0,0,0,700000,0,0,0,0,700000,0,0,0,51150.52,0,0,0,0,51150.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y4S"
10013,屏東縣,10013170,新園鄉,862.82,77.69,0,0,483.82,86.12,194.04,0,21.14,2890000,12500000,0,0,3290000,2800000,2500000,0,1008328,84754.7,160899.91,0,0,65147.11,120137.07,87919.82,0,47686.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y4S"
10013,屏東縣,10013080,九如鄉,3044.08,2112.1,61.15,392.11,266.4,179.55,0,0,32.77,8700000,9670000,8700000,4850000,2600000,3150000,0,0,12800000,121649.67,136365.43,142265.19,58635.41,70473.3,86373.78,0,0,390567.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y4S"
10013,屏東縣,10013060,長治鄉,3688.35,1413.67,693.14,235.74,1272.81,31.07,41.91,0,0,7200000,10000000,7200000,5915000,2500000,1200000,6100000,0,0,106482.36,162611.67,63441.98,116410.94,72397.59,38626.51,145534.71,0,0,35.66,0,0,0,35.66,0,0,0,0,2680000,0,0,0,2680000,0,0,0,0,75144.23,0,0,0,75144.23,0,0,0,0,"107Y4S"
10013,屏東縣,10013010,屏東市,24037.12,8529.2,902.04,3008.03,4440.87,5063.72,870.92,0,1222.35,3800000,8400000,10650000,4205000,3200000,3380000,3312500,0,3345000,105517.47,153736.16,173605.8,110532.94,86332.73,106487.,129795.86,0,109139.97,3875.24,1011.25,0,1877.3,986.69,0,0,0,0,4119000,5800000,0,3880000,3900000,0,0,0,0,87858.07,158796.53,0,76025.02,99414.27,0,0,0,0,"107Y4S"
10013,屏東縣,10013050,萬丹鄉,3322.84,1838.14,40.18,373.7,730.48,322.93,0,17.41,0,6200000,7050000,25000000,5000000,3500000,3470000,0,1440000,0,115693.36,123314.82,622230.3,95487.73,76487.39,105064.03,0,82730.81,0,92.09,92.09,0,0,0,0,0,0,0,3925000,3925000,0,0,0,0,0,0,0,85239.83,85239.83,0,0,0,0,0,0,0,"107Y4S"
10013,屏東縣,10013070,麟洛鄉,420.67,183.5,0,121.74,0,115.44,0,0,0,6500000,10200000,0,6100000,0,3150000,0,0,0,128746.88,165630.26,0,103637.56,0,121539.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y4S"
10013,屏東縣,10013230,車城鄉,117.92,49.82,0,0,0,28.44,0,0,39.66,1620000,1653750,0,0,0,3500000,0,0,1300000,71567.18,66816.7,0,0,0,123087.74,0,0,67160.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y4S"
10013,屏東縣,10013040,恆春鎮,1627.58,584.33,93.84,68.95,429.07,330.57,84.88,0,35.94,3826900,17000000,33500000,29000000,1019800,3760000,4700000,0,5500000,132047.69,183171.86,356973.22,420601.8,95319.61,136891.54,149396.06,0,153045.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y4S"
10013,屏東縣,10013130,內埔鄉,7396.11,3010.55,65.66,742.68,2761.5,403.48,377.9,0,34.35,6100000,8530000,8980000,2280000,2450000,3250000,3930000,0,1825000,121500.,142800.53,136770.1,68885.83,68219.58,99616.29,107375.64,0,111768.36,45.08,0,0,0,45.08,0,0,0,0,2290000,0,0,0,2290000,0,0,0,0,50800.21,0,0,0,50800.21,0,0,0,0,"107Y4S"
10013,屏東縣,10013140,竹田鄉,862.54,0,70.83,347.05,444.67,0,0,0,0,3200000,0,10500000,9500000,3170000,0,0,0,0,60888.65,0,148241.49,27373.88,60888.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y4S"
10013,屏東縣,10013300,來義鄉,21.08,0,0,0,0,21.08,0,0,0,300000,0,0,0,0,300000,0,0,0,14228.63,0,0,0,0,14228.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y4S"
10013,屏東縣,10013150,新埤鄉,283.56,0,0,0,39.31,244.25,0,0,0,1425000,0,0,0,1900000,1350000,0,0,0,45480.84,0,0,0,48330.19,42845.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y4S"
10013,屏東縣,10013120,萬巒鄉,467.48,52.68,0,59.1,266.9,62.75,0,26.05,0,2350000,2180000,0,2640000,2925000,1250000,0,1500000,0,59135.48,41384.01,0,109195.39,63989.18,39728.47,0,57592.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y4S"
10013,屏東縣,10013020,潮州鎮,6700.28,1902.9,259.11,817.51,2472.13,786.36,343.39,118.89,0,6000000,7800000,8050000,5520000,2800000,6500000,1880000,4950000,0,126799.88,136629.46,135995.35,112357.37,71239.73,119880.25,72064.28,133657.08,0,290.5,83.36,0,0,207.13,0,0,0,0,2810000,17500000,0,0,2620000,0,0,0,0,68167.97,209925.39,0,0,67255.08,0,0,0,0,"107Y4S"
10005,苗栗縣,10005080,大湖鄉,438.95,60.17,44.32,15.13,109.11,158.28,0,51.94,0,7150000,11000000,8600000,5000000,7475000,4550000,0,4500000,0,126726.91,182814.52,194033.25,330446.33,138523.6,114696.68,0,86639.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y4S"
10005,苗栗縣,10005070,卓蘭鎮,452.75,321.61,84.08,0,47.07,0,0,0,0,7800000,7750000,34500000,0,30300000,0,0,0,0,135290.14,131088.58,410338.87,0,643735.79,0,0,0,0,42.92,0,0,0,42.92,0,0,0,0,3300000,0,0,0,3300000,0,0,0,0,76878.72,0,0,0,76878.72,0,0,0,0,"107Y4S"
