COUNTY_ID,COUNTY,TOWN_ID,TOWN,LINF01_T,LINF01_C1,LINF01_C2,LINF01_C3,LINF01_C4,LINF01_C5,LINF01_C6,LINF01_C7,LINF01_C8,LINF02_T,LINF02_C1,LINF02_C2,LINF02_C3,LINF02_C4,LINF02_C5,LINF02_C6,LINF02_C7,LINF02_C8,LINF03_T,LINF03_C1,LINF03_C2,LINF03_C3,LINF03_C4,LINF03_C5,LINF03_C6,LINF03_C7,LINF03_C8,LINF04_T,LINF04_C1,LINF04_C2,LINF04_C3,LINF04_C4,LINF04_C5,LINF04_C6,LINF04_C7,LINF04_C8,LINF05_T,LINF05_C1,LINF05_C2,LINF05_C3,LINF05_C4,LINF05_C5,LINF05_C6,LINF05_C7,LINF05_C8,LINF06_T,LINF06_C1,LINF06_C2,LINF06_C3,LINF06_C4,LINF06_C5,LINF06_C6,LINF06_C7,LINF06_C8,LINF07_T,LINF07_C1,LINF07_C2,LINF07_C3,LINF07_C4,LINF07_C5,LINF07_C6,LINF07_C7,LINF07_C8,LINF08_T,LINF08_C1,LINF08_C2,LINF08_C3,LINF08_C4,LINF08_C5,LINF08_C6,LINF08_C7,LINF08_C8,INFO_TIME
10002,宜蘭縣,10002100,三星鄉,34,18,2,5,3,5,,,1,2598.98,1326.86,119.93,873.95,126.33,139.25,,,12.66,6877150,10980000,11000000,4300000,4800000,3000000,,,2300000,125489,175921,165420,80726,88676,108421,,,181680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y2S"
10002,宜蘭縣,10002110,大同鄉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y2S"
10002,宜蘭縣,10002120,南澳鄉,1,,,,,1,,,,19.96,,,,,19.96,,,,800000,,,,,800000,,,,40070,,,,,40070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y2S"
10004,新竹縣,10004010,竹北市,351,175,72,48,32,6,2,1,15,22660.26,12276.74,3396.8,2504.86,1139.55,226.36,2580.95,32.29,502.69,11540000,15400000,6565000,8450000,4640000,11300000,199585000,9600000,5600000,219954,230176,229014,196810,138403,281295,225602,297261,168707,409,197,131,69,12,,,,,24200.2,12315.43,6961.36,4464.89,458.52,,,,,10100000,11800000,8580000,8100000,4800000,,,,,195272,202699,191766,176961,128988,,,,,"104Y2S"
10004,新竹縣,10004020,竹東鎮,207,30,15,62,42,5,,2,51,9368.84,2316.13,1054.97,2621.55,1243,204.47,,99.89,1828.82,4100000,11750000,13000000,3425000,3225000,4550000,,7100000,4500000,126805,160817,173284,115933,102296,141879,,130889,135555,55,6,3,28,16,,,,2,2169.46,471.76,92.44,958.84,559.63,,,,86.79,4100000,8940000,6000000,3200000,4200000,,,,4575000,114598,111690,165784,119334,110860,,,,105313,"104Y2S"
10004,新竹縣,10004030,新埔鎮,41,19,3,2,6,5,1,,5,2385.05,1351.87,279.09,121.96,165.93,179.26,17.42,,269.52,8800000,8800000,17000000,6550000,2083074,5000000,2000000,,8000000,122099,122099,198695,103008,80714,135188,114784,,139924,5,,,1,4,,,,,233.15,,,73.63,159.53,,,,,2450000,,,2200000,3100000,,,,,66208,,,29881,77011,,,,,"104Y2S"
10004,新竹縣,10004040,關西鎮,25,9,,8,4,1,,1,2,1139.28,420.45,,394.78,200.97,26.7,,27.88,68.49,3850000,8280000,,1200000,2275000,3750000,,4296900,5300000,106314,170096,,21610,69668,140425,,154130,154225,3,,,2,1,,,,,138.28,,,86.03,52.24,,,,,2800000,,,2800000,4430000,,,,,65093,,,65093,84793,,,,,"104Y2S"
10004,新竹縣,10004050,湖口鄉,286,114,26,57,51,15,1,,22,29460.05,5603.83,1204.65,19136.35,1949.85,752.84,43.2,,769.33,4275000,4725000,3141667,4500000,3550000,4500000,6800000,,4475000,142912,159886,152815,102413,103366,130755,157407,,151373,49,37,2,4,6,,,,,1622.25,1208.41,28.51,150.33,235.01,,,,,4800000,4870000,1975000,3800000,3600000,,,,,149965,151105,138545,102044,93347,,,,,"104Y2S"
10004,新竹縣,10004060,新豐鄉,187,77,22,44,20,8,1,,15,8863.04,4363.19,1162.74,1647.83,842.02,212.14,21.03,,614.09,6250000,9000000,6955000,3300000,3150000,2350000,5500000,,3900000,135364,153736,130159,96758,74260,102169,261496,,108656,8,,,7,1,,,,,211.09,,,183.17,27.92,,,,,2950000,,,2600000,3300000,,,,,135238,,,135238,118192,,,,,"104Y2S"
10004,新竹縣,10004070,芎林鄉,23,,3,7,6,1,,,6,1081.85,,51.19,348.36,392.89,67.01,,,222.4,5400000,,8000000,6050000,4950000,12600000,,,4750000,111818,,234974,92060,81959,188041,,,122602,3,,,1,2,,,,,127.81,,,31.58,96.23,,,,,3800000,,,3000000,3850000,,,,,83231,,,94994,80174,,,,,"104Y2S"
10004,新竹縣,10004080,橫山鄉,7,1,,2,,1,,,3,314.64,73.48,,113.14,,25.62,,,102.39,4400000,10180000,,4630000,,3500000,,,4000000,111007,138535,,81826,,136603,,,111007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y2S"
10004,新竹縣,10004090,北埔鄉,4,,1,1,,1,,,1,307.73,,129.27,101.52,,32.08,,,44.86,5050000,,15300000,6100000,,3950000,,,4000000,103764,,118357,60085,,123118,,,89171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y2S"
10004,新竹縣,10004100,寶山鄉,25,11,2,6,6,,,,,1462.59,566.32,224.64,438.66,232.96,,,,,5580000,5125000,22050000,13740000,3275000,,,,,149087,151743,193267,163319,90276,,,,,11,,,2,9,,,,,394.4,,,93.34,301.05,,,,,3400000,,,3890000,3040000,,,,,87831,,,90896,87831,,,,,"104Y2S"
10004,新竹縣,10004110,峨眉鄉,1,,1,,,,,,,93.95,,93.95,,,,,,,45000000,,45000000,,,,,,,478976,,478976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y2S"
10004,新竹縣,10004120,尖石鄉,2,,,2,,,,,,88.85,,,88.85,,,,,,2582700,,,2582700,,,,,,53034,,,53034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y2S"
10004,新竹縣,10004130,五峰鄉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y2S"
10005,苗栗縣,10005010,苗栗市,190,40,11,30,47,22,8,1,31,15810.77,1967.76,499.23,1321.38,2001.98,718.16,290.71,6.99,9004.56,4000000,7350000,4800000,3990000,3000000,3440000,5777250,300000,3600000,101349,132387,106236,96717,73092,97828,164376,42914,87155,13,6,1,5,1,,,,,558.72,231.44,35.66,208.03,83.59,,,,,4800000,5340000,4060000,3950000,5500000,,,,,115073,125416,113848,90680,65800,,,,,"104Y2S"
10005,苗栗縣,10005020,苑裡鎮,44,14,1,9,8,4,,,8,2380.68,864.07,53.99,521.73,252.92,162.18,,,525.79,4650000,7750000,5800000,4200000,2500000,3300000,,,5400000,109001,110979,107433,70129,88533,78133,,,118172,1,,,,1,,,,,34.13,,,,34.13,,,,,1800000,,,,1800000,,,,,52738,,,,52738,,,,,"104Y2S"
10005,苗栗縣,10005030,通霄鎮,14,,1,2,,5,,,6,647.6,,65.4,165.3,,197.57,,,219.34,1900000,,6380000,4250000,,1650000,,,1225000,55292,,97557,59267,,45568,,,65133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y2S"
10005,苗栗縣,10005040,竹南鎮,288,212,7,26,19,17,5,,2,17917.03,14910.03,345.24,994.35,862.89,578.98,135.03,,90.51,9800000,11525000,7200000,3925000,3000000,2550000,3930000,,5250000,159108,165967,127227,117856,89201,90104,257520,,116948,48,31,1,13,3,,,,,2417.19,1634.17,39.29,623.49,120.24,,,,,5100000,5500000,6400000,3600000,3400000,,,,,138600,155931,162884,98202,87214,,,,,"104Y2S"
10005,苗栗縣,10005050,頭份鎮,190,53,29,38,41,25,3,,1,9243.99,3218.25,1389.32,1763.16,1804.65,869.98,155.45,,43.18,5200000,9000000,4730000,4675000,4000000,3400000,4000000,,7900000,128300,162129,153606,106444,103369,111667,108470,,182960,72,53,8,4,7,,,,,2699.9,2079.39,237.5,141.45,241.56,,,,,5450000,5640000,4365000,3650000,4200000,,,,,144538,146490,147638,101081,118366,,,,,"104Y2S"
10005,苗栗縣,10005060,後龍鎮,18,2,2,3,4,3,2,,2,913.47,146.4,88.9,199.92,234.7,109.98,69.77,,63.8,4250000,10700000,4750000,4500000,5303000,4000000,6875000,,2950000,111625,144704,106305,75779,100937,119905,189903,,92062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y2S"
10005,苗栗縣,10005070,卓蘭鎮,6,,,1,3,2,,,,426.37,,,54.9,201.36,170.11,,,,6250000,,,5000000,5700000,7750000,,,,86122,,,91068,67737,90971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y2S"
10005,苗栗縣,10005080,大湖鄉,9,,1,2,5,,1,,,516.17,,44.91,85.17,368.59,,17.5,,,4560000,,6900000,4750000,4560000,,3000000,,,83799,,153654,121350,54987,,171403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y2S"
10005,苗栗縣,10005090,公館鄉,32,6,1,5,16,1,1,,2,2232.73,394.61,59.25,375.85,1213.41,31.66,46.66,,111.29,6365000,7125000,6500000,11500000,4825000,2600000,3200000,,5525000,97821,116994,109709,129038,83587,82123,68580,,98974,1,,,,1,,,,,36.98,,,,36.98,,,,,2200000,,,,2200000,,,,,59486,,,,59486,,,,,"104Y2S"
10005,苗栗縣,10005100,銅鑼鄉,26,3,1,10,5,4,1,1,1,15181.91,164.08,48.56,14354.79,282.27,203.26,41.35,21.13,66.48,6250000,3500000,6500000,141142857,4500000,4398328,3800000,4700000,13800000,69349,58259,133846,69349,92548,120276,91895,222468,207570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y2S"
10005,苗栗縣,10005110,南庄鄉,5,,1,1,,2,,1,,375.57,,25.62,110.58,,201.92,,37.45,,8000000,,8780000,3500000,,9900000,,2000000,,71525,,342637,31652,,101270,,53410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y2S"
10005,苗栗縣,10005120,頭屋鄉,11,2,,1,2,4,,,2,980.23,116.93,,92.73,127.96,193.01,,,449.59,5600000,9225000,,5600000,3050000,4319000,,,55808226,101838,157789,,60388,51031,87732,,,545571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y2S"
10005,苗栗縣,10005130,三義鄉,14,,2,2,3,5,,,2,684.93,,130.33,104.39,105.42,223.7,,,121.09,5350000,,10640000,4900000,6000000,5200000,,,8500000,125944,,156954,94455,155835,136321,,,129782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y2S"
10005,苗栗縣,10005140,西湖鄉,2,,,2,,,,,,81.06,,,81.06,,,,,,7275000,,,7275000,,,,,,208360,,,208360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y2S"
10005,苗栗縣,10005150,造橋鄉,11,,,10,,1,,,,380.94,,,344.27,,36.66,,,,2200000,,,2650000,,1900000,,,,63695,,,66098,,51823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y2S"
10005,苗栗縣,10005160,三灣鄉,3,,1,,,1,,1,,209.08,,75,,,76.01,,58.06,,5500000,,5950000,,,5500000,,2950000,,72357,,79328,,,72357,,50808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y2S"
10005,苗栗縣,10005170,獅潭鄉,2,,,,,1,,1,,81.38,,,,,40.56,,40.82,,1700000,,,,,3150000,,250000,,41894,,,,,77664,,6125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y2S"
10005,苗栗縣,10005180,泰安鄉,4,,,3,1,,,,,671.71,,,492.29,179.42,,,,,2940000,,,4000000,1200000,,,,,17723,,,24860,6688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y2S"
10007,彰化縣,10007010,彰化市,553,141,188,43,60,83,30,7,1,24659.46,12120.63,3669.11,2190.85,2459.83,3037.24,980.48,139.47,61.84,4500000,13500000,1044304,4800000,4025000,4100000,4080000,6446000,31500000,131776,165371,106105,113905,114984,144562,157255,314504,509378,99,33,19,20,27,,,,,6037.13,2082.79,1084.3,1687.25,1182.78,,,,,6200000,7000000,5200000,5200000,4580000,,,,,125750,142865,95897,124364,108550,,,,,"104Y2S"
10007,彰化縣,10007020,鹿港鎮,94,41,8,10,11,15,5,4,,11791.24,2335.89,4390.98,3858.31,513.41,463.51,148.65,80.5,,6125000,6500000,19637681,3440000,3250000,3700000,5390000,4025000,,115481,128653,26403,78929,78028,118275,193959,283419,,8,3,,5,,,,,,387.08,162.79,,224.29,,,,,,3550000,8250000,,3500000,,,,,,94313,158397,,72732,,,,,,"104Y2S"
10007,彰化縣,10007030,和美鎮,181,114,8,16,12,23,8,,,11106.67,6376.15,482.42,1980.14,581.29,877.4,809.27,,,6980000,7225000,7925000,7140000,5025000,4200000,12190000,,,134565,136953,132353,149406,110184,122850,120123,,,8,1,,6,1,,,,,302.9,55.84,,210.56,36.5,,,,,4040000,11200000,,3815000,4500000,,,,,114353,200579,,112330,123279,,,,,"104Y2S"
10007,彰化縣,10007040,線西鄉,12,,,10,2,,,,,3179.36,,,3064.81,114.55,,,,,28750000,,,28750000,3090000,,,,,77162,,,77162,58117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y2S"
10007,彰化縣,10007050,伸港鄉,43,29,,3,5,6,,,,2446.45,1478.16,,117.99,308.35,541.94,,,,6000000,6360000,,2560000,5638000,7360000,,,,112935,112935,,76070,100216,95508,,,,1,,,1,,,,,,41.7,,,41.7,,,,,,2700000,,,2700000,,,,,,64749,,,64749,,,,,,"104Y2S"
10007,彰化縣,10007060,福興鄉,25,9,1,4,4,6,1,,,1857.06,653.9,56.8,241.97,172.65,515.56,216.18,,,5000000,5100000,6050000,3440000,3700000,6440000,150000000,,,99852,115297,106519,79699,77468,82570,693871,,,1,,,,1,,,,,27.65,,,,27.65,,,,,2900000,,,,2900000,,,,,104877,,,,104877,,,,,"104Y2S"
10007,彰化縣,10007070,秀水鄉,44,20,7,7,5,4,1,,,2202.28,941.79,403.84,339.29,333.33,128.85,55.18,,,6200000,6250000,7300000,4430000,7370000,4107575,8250000,,,134837,136257,129891,83721,131952,174693,149522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y2S"
10007,彰化縣,10007080,花壇鄉,51,21,1,7,4,15,3,,,2222.46,1064.93,42.8,420.94,156.08,451.15,86.57,,,6500000,7600000,23999998,7400000,4000000,3030000,2680000,,,142872,150167,560778,102041,106137,105955,103620,,,1,1,,,,,,,,66.12,66.12,,,,,,,,8550000,8550000,,,,,,,,129304,129304,,,,,,,,"104Y2S"
10007,彰化縣,10007090,芬園鄉,11,1,,3,6,,1,,,523.5,66.01,,164.87,280.1,,12.52,,,3800000,9880000,,11300000,3550000,,6500000,,,136478,149671,,136478,83921,,519024,,,1,,,1,,,,,,51.22,,,51.22,,,,,,5880000,,,5880000,,,,,,114800,,,114800,,,,,,"104Y2S"
10007,彰化縣,10007100,員林鎮,204,59,15,32,41,39,18,,,10013.75,3776.52,969.38,1232.11,1549.9,1527.23,958.6,,,5952000,9200000,10750000,4400000,4170000,4980000,6225000,,,143894,160595,179603,121804,116560,143905,166444,,,24,11,3,5,5,,,,,1802.82,821.8,135.06,188.42,657.55,,,,,8500000,12000000,3750000,3500000,5000000,,,,,148769,167569,144039,93930,111878,,,,,"104Y2S"
10007,彰化縣,10007110,溪湖鎮,48,30,2,4,7,4,1,,,2815.78,1887.1,124.31,326.81,342.28,115.24,20.04,,,7500000,8100000,6775000,10850000,5660000,2550000,3020000,,,136207,141699,110090,139921,111007,100839,150717,,,3,1,,1,1,,,,,141.96,68.73,,32.94,40.28,,,,,3600000,9360000,,2750000,3600000,,,,,89366,136183,,83479,89366,,,,,"104Y2S"
10007,彰化縣,10007120,田中鎮,43,25,1,2,6,4,5,,,2586.52,1446.07,50.97,106.25,270.49,136.78,575.96,,,6660000,7150000,7200000,3200000,3840000,2215000,18040000,,,115022,119977,141248,59509,85249,67447,106906,,,1,,,,1,,,,,36.26,,,,36.26,,,,,1500000,,,,1500000,,,,,41367,,,,41367,,,,,"104Y2S"
10007,彰化縣,10007130,大村鄉,45,18,8,8,7,4,,,,2382.16,1087.69,270.72,544.97,373.51,105.27,,,,5600000,7990000,3675000,4925000,5200000,3325000,,,,135248,147245,124055,100617,70252,144459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y2S"
10007,彰化縣,10007140,埔鹽鄉,5,1,,2,2,,,,,586.5,37.05,,69.68,479.77,,,,,2600000,7000000,,2000000,2389650,,,,,61503,188933,,54675,43318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y2S"
10007,彰化縣,10007150,埔心鄉,23,5,,5,7,6,,,,1088.18,235.91,,229.09,240.15,383.03,,,,4800000,6700000,,6700000,4500000,3450000,,,,125977,133582,,154973,114202,102959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y2S"
10007,彰化縣,10007160,永靖鄉,15,2,1,3,6,,1,2,,1130.94,28.74,442.67,205.38,362.03,,38.04,54.08,,5300000,6234000,36600000,5300000,5425000,,3900000,6500000,,102517,443636,82681,103776,87805,,102517,282641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y2S"
10007,彰化縣,10007170,社頭鄉,41,13,2,7,13,5,1,,,2087.59,736.44,140.21,354.48,643.43,181.75,31.28,,,5200000,8100000,16485000,4000000,4700000,3400000,6200000,,,101716,132875,201331,93768,101716,104644,198219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y2S"
10007,彰化縣,10007180,二水鄉,9,,,2,3,1,2,1,,386.63,,,141.13,125.88,71.23,17.59,30.8,,2600000,,,4180000,2500000,3900000,1550000,160000,,59840,,,59254,59840,54755,154717,5194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y2S"
10007,彰化縣,10007190,北斗鎮,65,26,2,8,18,11,,,,3278.22,1624.31,107.69,380.1,828.9,337.23,,,,5300000,9500000,6575000,4050000,4600000,3000000,,,,113315,145206,122222,89883,88609,104835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y2S"
10007,彰化縣,10007200,二林鎮,36,14,2,7,10,3,,,,1687.29,785.04,130.04,265.95,381.11,125.15,,,,4950000,5800000,5790000,2460000,2150000,4260000,,,,89083,103808,89083,64638,55976,79929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y2S"
10007,彰化縣,10007210,田尾鄉,25,9,1,8,5,2,,,,1970.98,797.86,214.67,476.73,226.88,254.84,,,,5100000,7290000,25000000,4730000,3950000,15780000,,,,95323,123935,116457,90732,78888,122041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y2S"
10007,彰化縣,10007220,埤頭鄉,20,3,1,5,9,2,,,,819.22,140.55,60.26,195.35,348.12,74.93,,,,2920500,2970000,5700000,3150000,2520000,13905970,,,,66125,62824,94589,66674,65576,315027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y2S"
10007,彰化縣,10007230,芳苑鄉,14,,1,2,6,5,,,,1040.66,,133.87,103.33,624.17,179.29,,,,2650000,,1108700,2325000,3900000,2300000,,,,54913,,8282,44064,58128,60758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y2S"
