COUNTY_ID,COUNTY,TOWN_ID,TOWN,LINF01_T,LINF01_C1,LINF01_C2,LINF01_C3,LINF01_C4,LINF01_C5,LINF01_C6,LINF01_C7,LINF01_C8,LINF02_T,LINF02_C1,LINF02_C2,LINF02_C3,LINF02_C4,LINF02_C5,LINF02_C6,LINF02_C7,LINF02_C8,LINF03_T,LINF03_C1,LINF03_C2,LINF03_C3,LINF03_C4,LINF03_C5,LINF03_C6,LINF03_C7,LINF03_C8,LINF04_T,LINF04_C1,LINF04_C2,LINF04_C3,LINF04_C4,LINF04_C5,LINF04_C6,LINF04_C7,LINF04_C8,LINF05_T,LINF05_C1,LINF05_C2,LINF05_C3,LINF05_C4,LINF05_C5,LINF05_C6,LINF05_C7,LINF05_C8,LINF06_T,LINF06_C1,LINF06_C2,LINF06_C3,LINF06_C4,LINF06_C5,LINF06_C6,LINF06_C7,LINF06_C8,LINF07_T,LINF07_C1,LINF07_C2,LINF07_C3,LINF07_C4,LINF07_C5,LINF07_C6,LINF07_C7,LINF07_C8,LINF08_T,LINF08_C1,LINF08_C2,LINF08_C3,LINF08_C4,LINF08_C5,LINF08_C6,LINF08_C7,LINF08_C8,INFO_TIME
縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,不含車位_各屋齡合計棟數,不含車位_屋齡未滿5年棟數,不含車位_屋齡5至未滿10年棟數,不含車位_屋齡10至未滿20年棟數,不含車位_屋齡20至未滿30年棟數,不含車位_屋齡30至未滿40年棟數,不含車位_屋齡40至未滿50年棟數,不含車位_屋齡50年以上棟數,不含車位_屋齡不詳棟數,不含車位_各屋齡合計面積,不含車位_屋齡未滿5年面積,不含車位_屋齡5至未滿10年面積,不含車位_屋齡10至未滿20年面積,不含車位_屋齡20至未滿30年面積,不含車位_屋齡30至未滿40年面積,不含車位_屋齡40至未滿50年面積,不含車位_屋齡50年以上面積,不含車位_屋齡不詳面積,不含車位_各屋齡整體中位數房價,不含車位_屋齡未滿5年中位數房價,不含車位_屋齡5至未滿10年中位數房價,不含車位_屋齡10至未滿20年中位數房價,不含車位_屋齡20至未滿30年中位數房價,不含車位_屋齡30至未滿40年中位數房價,不含車位_屋齡40至未滿50年中位數房價,不含車位_屋齡50年以上中位數房價,不含車位_屋齡不詳中位數房價,不含車位_各屋齡整體交易單價中位數,不含車位_屋齡未滿5年交易單價中位數,不含車位_屋齡5至未滿10年交易單價中位數,不含車位_屋齡10至未滿20年交易單價中位數,不含車位_屋齡20至未滿30年交易單價中位數,不含車位_屋齡30至未滿40年交易單價中位數,不含車位_屋齡40至未滿50年交易單價中位數,不含車位_屋齡50年以上交易單價中位數,不含車位_屋齡不詳交易單價中位數,含車位_各屋齡合計棟數,含車位_屋齡未滿5年棟數,含車位_屋齡5至未滿10年棟數,含車位_屋齡10至未滿20年棟數,含車位_屋齡20至未滿30年棟數,含車位_屋齡30至未滿40年棟數,含車位_屋齡40至未滿50年棟數,含車位_屋齡50年以上棟數,含車位_屋齡不詳棟數,含車位_各屋齡合計面積,含車位_屋齡未滿5年面積,含車位_屋齡5至未滿10年面積,含車位_屋齡10至未滿20年面積,含車位_屋齡20至未滿30年面積,含車位_屋齡30至未滿40年面積,含車位_屋齡40至未滿50年面積,含車位_屋齡50年以上面積,含車位_屋齡不詳面積,含車位_各屋齡整體中位數房價,含車位_屋齡未滿5年中位數房價,含車位_屋齡5至未滿10年中位數房價,含車位_屋齡10至未滿20年中位數房價,含車位_屋齡20至未滿30年中位數房價,含車位_屋齡30至未滿40年中位數房價,含車位_屋齡40至未滿50年中位數房價,含車位_屋齡50年以上中位數房價,含車位_屋齡不詳中位數房價,含車位_各屋齡整體交易單價中位數,含車位_屋齡未滿5年交易單價中位數,含車位_屋齡5至未滿10年交易單價中位數,含車位_屋齡10至未滿20年交易單價中位數,含車位_屋齡20至未滿30年交易單價中位數,含車位_屋齡30至未滿40年交易單價中位數,含車位_屋齡40至未滿50年交易單價中位數,含車位_屋齡50年以上交易單價中位數,含車位_屋齡不詳交易單價中位數,資料時間
10002,宜蘭縣,10002010,宜蘭市,247,81,11,33,45,47,6,2,22,12702.4,5800.95,914.97,1343.29,1740.12,1663.41,148.31,56.94,1034.41,8000000,15000000,12250000,5400000,4720000,5000000,7040000,8800000,7900000,179159,210923,185974,154563,130919,149253,311170,272801,170892,36,7,2,4,22,,,,1,1805.58,458.23,82.85,204.62,1021.39,,,,38.5,6200000,13613600,6700000,6900000,5700000,,,,4500000,132539,219991,162675,142800,120172,,,,116895,"105Y3S"
10002,宜蘭縣,10002020,羅東鎮,187,56,2,25,60,28,12,1,3,8234.86,3784.39,104.07,1340.87,1711.07,895.64,330.82,19.02,48.97,5710000,11600000,11500000,4480000,3900000,4850000,4776918,5710000,4500000,160525,170748,241914,163880,152642,129183,197696,300144,229073,19,,1,9,9,,,,,933.57,,43.89,372.39,517.29,,,,,5900000,,8300000,6300000,5550000,,,,,152895,,189110,157601,145983,,,,,"105Y3S"
10002,宜蘭縣,10002030,蘇澳鎮,43,12,,3,7,15,3,3,,2304.78,738.8,,126.39,331.42,745.18,91.9,271.09,,4366667,5850000,,3500000,3800000,3500000,3200000,16800000,,90487,116484,,85997,77958,79630,119546,129563,,1,,,,1,,,,,42,,,,42,,,,,3950000,,,,3950000,,,,,94050,,,,94050,,,,,"105Y3S"
10002,宜蘭縣,10002040,頭城鎮,62,27,,6,13,8,2,1,5,2634.52,656.01,,198.11,747.17,751.66,59.68,4.64,217.25,5895000,5980000,,3100000,6100000,3810000,14750000,1200000,4800000,169637,247955,,104827,98266,91803,468250,258601,100973,24,24,,,,,,,,850.99,850.99,,,,,,,,7775000,7775000,,,,,,,,219715,219715,,,,,,,,"105Y3S"
10002,宜蘭縣,10002050,礁溪鄉,155,87,14,16,25,12,,,1,5597.48,3702.3,560.64,415.62,623.68,272.26,,,22.98,6950000,8000000,11650000,4140000,3700000,3200000,,,29000000,223036,273010,343013,196406,161762,152546,,,1261750,2,,1,1,,,,,,89.75,,44.36,45.39,,,,,,13050000,,15600000,10500000,,,,,,291492,,351655,231328,,,,,,"105Y3S"
10002,宜蘭縣,10002060,壯圍鄉,47,28,2,3,10,4,,,,2907.86,1851.71,161.7,230.18,461.85,202.41,,,,8800000,10240000,16650000,7300000,4700000,3900000,,,,159211,162596,194085,224580,88359,117223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y3S"
10002,宜蘭縣,10002070,員山鄉,52,23,12,3,7,7,,,,3321.23,1695.1,932.97,204.87,289.4,198.89,,,,8700000,10300000,20600000,13700000,3500000,1500000,,,,162523,165797,227487,197745,114168,87702,,,,3,,,1,2,,,,,159.49,,,56.64,102.85,,,,,4200000,,,4200000,5765000,,,,,110110,,,74148,113108,,,,,"105Y3S"
10002,宜蘭縣,10002080,冬山鄉,112,67,4,4,13,18,5,,1,6821.93,4815.26,224.01,235.03,630.74,634.95,204.72,,77.22,8900000,9500000,7800000,10150000,5400000,4350000,5300000,,20000000,164083,169010,135840,152937,101187,126007,196332,,259013,1,,,,1,,,,,35.39,,,,35.39,,,,,6160000,,,,6160000,,,,,174078,,,,174078,,,,,"105Y3S"
10002,宜蘭縣,10002090,五結鄉,146,71,15,12,24,21,2,1,,10248.72,4425.1,2821.56,444.07,804.9,1596.22,128.42,28.45,,8370000,11880000,8750000,4850000,2800000,5500000,33500000,10600000,,154175,181967,120971,88874,123148,104484,379827,372621,,17,7,2,6,2,,,,,777.29,349.51,114.4,278,35.38,,,,,7100000,10000000,12300000,3100000,2525000,,,,,146215,217669,215042,67494,143187,,,,,"105Y3S"
