COUNTY_ID,COUNTY,TOWN_ID,TOWN,LINF01_T,LINF01_C1,LINF01_C2,LINF01_C3,LINF01_C4,LINF01_C5,LINF01_C6,LINF01_C7,LINF01_C8,LINF02_T,LINF02_C1,LINF02_C2,LINF02_C3,LINF02_C4,LINF02_C5,LINF02_C6,LINF02_C7,LINF02_C8,LINF03_T,LINF03_C1,LINF03_C2,LINF03_C3,LINF03_C4,LINF03_C5,LINF03_C6,LINF03_C7,LINF03_C8,LINF04_T,LINF04_C1,LINF04_C2,LINF04_C3,LINF04_C4,LINF04_C5,LINF04_C6,LINF04_C7,LINF04_C8,LINF05_T,LINF05_C1,LINF05_C2,LINF05_C3,LINF05_C4,LINF05_C5,LINF05_C6,LINF05_C7,LINF05_C8,LINF06_T,LINF06_C1,LINF06_C2,LINF06_C3,LINF06_C4,LINF06_C5,LINF06_C6,LINF06_C7,LINF06_C8,LINF07_T,LINF07_C1,LINF07_C2,LINF07_C3,LINF07_C4,LINF07_C5,LINF07_C6,LINF07_C7,LINF07_C8,LINF08_T,LINF08_C1,LINF08_C2,LINF08_C3,LINF08_C4,LINF08_C5,LINF08_C6,LINF08_C7,LINF08_C8,INFO_TIME
10002,宜蘭縣          ,10002100,三星鄉          ,42,17,6,2,8,7,1,1,,2370.13,1287.95,260.81,91.97,458.67,215.21,30.05,25.47,,7840000,12000000,13050000,7040000,5400000,3900000,4500000,5950000,,151831,161384,328128,154595,98597,126175,149764,233604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y4S"
10002,宜蘭縣          ,10002110,大同鄉          ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y4S"
10002,宜蘭縣          ,10002120,南澳鄉          ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y4S"
10004,新竹縣          ,10004010,竹北市          ,606,438,40,58,46,13,2,1,8,33549.81,26176.77,1571.3,3085.43,1804.28,538.08,56.93,62.11,254.9,10650000,11535000,8750000,11000000,4990000,6400000,5900000,16000000,6500000,230793,239604,231219,211937,142749,197667,207308,257598,231690,418,184,120,91,23,,,,,23898.23,10470.41,7791.02,4791.59,845.21,,,,,9950000,9875000,12585000,9000000,5300000,,,,,199714,214814,205835,185695,144069,,,,,"106Y4S"
10004,新竹縣          ,10004020,竹東鎮          ,152,40,7,13,61,2,,,29,6396.13,1933.76,332.73,734.09,2251.74,21.18,,,1122.64,4950000,8450000,8700000,8300000,3600000,1900000,,,4360000,134441,190034,143450,142365,105524,179457,,,149219,72,33,7,5,25,,,,2,3372.19,1751.37,322.57,236.52,965.21,,,,96.52,5500000,8400000,7100000,5380000,4100000,,,,5675000,137986,149654,146858,128738,104695,,,,114650,"106Y4S"
10004,新竹縣          ,10004030,新埔鎮          ,24,7,1,2,9,,1,1,3,1327.41,490.11,138.71,65.26,384.01,,120.02,24,105.29,8050000,14620000,42000000,6500000,4150000,,20000000,12600000,4980000,199199,210126,302794,199199,91253,,166643,524992,146058,3,1,,,2,,,,,121.41,36.22,,,85.18,,,,,5380000,6250000,,,5040000,,,,,125984,172536,,,118312,,,,,"106Y4S"
10004,新竹縣          ,10004040,關西鎮          ,9,2,2,,3,2,,,,533.23,144.63,170.24,,106.73,111.64,,,,4650000,11150000,18000000,,2050000,3375000,,,,81285,153930,208451,,61185,59931,,,,7,,1,4,2,,,,,417.33,,108.13,214.87,94.32,,,,,3800000,,28300000,3055000,3440000,,,,,70050,,261718,56551,72619,,,,,"106Y4S"
10004,新竹縣          ,10004050,湖口鄉          ,279,149,5,46,39,11,4,,25,14011.01,8705.06,118.05,1930.39,1464.21,519.13,124.61,,1149.56,7300000,9600000,3400000,4350000,4250000,4400000,4500000,,5500000,157240,170462,137606,120262,120090,148151,159497,,149538,38,32,,5,1,,,,,1293.47,1046.13,,200.37,46.97,,,,,4765000,4960000,,4200000,5350000,,,,,148488,149234,,91018,113904,,,,,"106Y4S"
10004,新竹縣          ,10004060,新豐鄉          ,223,124,19,21,35,7,1,,16,8695.51,4324.41,1505.95,811.04,1208.8,228.36,43.27,,573.69,5450000,5580000,10500000,4600000,2850000,6500000,7350000,,4374165,166941,216243,115805,155233,96864,188563,169865,,129496,8,1,1,3,2,,,,1,319.14,51.27,66.69,100.38,71.05,,,,29.75,3315000,7650000,8800000,2750000,3265000,,,,3300000,121447,149199,131961,143040,91998,,,,110932,"106Y4S"
10004,新竹縣          ,10004070,芎林鄉          ,35,10,,13,2,1,1,1,7,1667.53,505.44,,555.18,233.45,33.7,56.12,34.84,248.8,5550000,9300000,,3350000,13400000,8680000,2050220,8000000,3800000,125577,184625,,95744,115055,257555,36533,229608,117611,5,,,3,2,,,,,237.41,,,157.55,79.86,,,,,3650000,,,6800000,3225000,,,,,107350,,,109309,84203,,,,,"106Y4S"
10004,新竹縣          ,10004080,橫山鄉          ,11,6,1,1,1,,,,2,598.63,325.45,84.53,58.28,56.75,,,,73.62,7900000,8000000,11500000,6300000,4300000,,,,3534625,150773,164808,136045,108105,75768,,,,120842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y4S"
10004,新竹縣          ,10004090,北埔鄉          ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y4S"
10004,新竹縣          ,10004100,寶山鄉          ,35,18,2,9,5,,,,1,2033.17,624.01,184.24,933.42,209.34,,,,82.17,7730000,7090000,20100000,16000000,3500000,,,,8380000,174166,202074,211678,156658,109754,,,,101986,9,5,,,4,,,,,357.89,205.71,,,152.18,,,,,5800000,6350000,,,2995000,,,,,157186,168121,,,72975,,,,,"106Y4S"
10004,新竹縣          ,10004110,峨眉鄉          ,3,1,,,,1,,,1,401.65,29.92,,,,38.66,,,333.07,5800000,5800000,,,,2350000,,,48000000,144114,193868,,,,60787,,,144114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y4S"
10004,新竹縣          ,10004120,尖石鄉          ,3,,,2,,,,1,,187.66,,,169.36,,,,18.3,,30000000,,,30000000,,,,1200000,,354267,,,354267,,,,65591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y4S"
10004,新竹縣          ,10004130,五峰鄉          ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y4S"
10005,苗栗縣          ,10005010,苗栗市          ,151,28,9,15,47,16,9,8,19,6694.39,1540.51,682.22,718.19,1865.09,569.04,305.21,238.59,775.54,4630000,9050000,10000000,5580000,2700000,2875000,5200000,10490938,3450000,118207,171364,176318,86940,79805,81742,139675,590909,114731,28,19,,4,5,,,,,1237.29,837.11,,189.88,210.31,,,,,5770000,6380000,,4430000,3950000,,,,,140143,150347,,115998,94637,,,,,"106Y4S"
10005,苗栗縣          ,10005020,苑裡鎮          ,41,13,,7,5,6,,,10,2156.99,624.9,,373.36,304.52,338.01,,,516.19,5800000,6500000,,5800000,5000000,8590000,,,6250000,120850,129319,,103407,79520,153783,,,121026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y4S"
10005,苗栗縣          ,10005030,通霄鎮          ,16,,,1,6,,,,9,755.09,,,63.57,214.82,,,,476.69,2400000,,,8800000,2150000,,,,2400000,76241,,,138423,62080,,,,95602,2,,,,2,,,,,41.48,,,,41.48,,,,,1500000,,,,1500000,,,,,72321,,,,72321,,,,,"106Y4S"
10005,苗栗縣          ,10005040,竹南鎮          ,237,151,15,23,26,13,7,,2,11486.93,7526.61,882.06,1088.67,1240.29,421.43,224.93,,102.94,6680000,7200000,9300000,6350000,5450000,2950000,4000000,,3790000,162974,170043,153241,136202,115781,101227,204931,,54773,48,39,,,9,,,,,2196.95,1831.81,,,365.13,,,,,6030000,6130000,,,3750000,,,,,147649,160631,,,109677,,,,,"106Y4S"
10005,苗栗縣          ,10005050,頭份市          ,196,83,11,22,47,24,6,1,2,9493.57,4110.26,602.75,1194.39,2371.29,856.35,266.27,16.01,76.25,4500000,6000000,10350000,7740000,3500000,3980000,3425000,3600000,7250000,133285,152382,202395,137470,96660,131450,91749,224841,166891,72,50,3,6,13,,,,,3114.97,2327.45,76,274.97,436.54,,,,,5825000,6700000,4950000,5325000,3450000,,,,,141685,157639,191218,134222,106060,,,,,"106Y4S"
10005,苗栗縣          ,10005060,後龍鎮          ,35,21,,4,3,4,1,,2,1986.29,1325.71,,225.92,154.28,173.2,20.11,,87.07,6340000,8600000,,5300000,5200000,3825000,4700000,,1441250,120974,133126,,90787,95320,113113,233712,,33105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y4S"
10005,苗栗縣          ,10005070,卓蘭鎮          ,4,,,,1,2,,1,,129.86,,,,22.65,71.99,,35.22,,5150000,,,,4600000,5025000,,5700000,,170210,,,,203107,142045,,161826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y4S"
10005,苗栗縣          ,10005080,大湖鄉          ,10,1,,3,2,3,,1,,506.28,53.43,,144.13,71.37,218.63,,18.72,,3783700,7800000,,3850000,3050000,3717400,,2000000,,82392,145984,,77578,84461,50083,,106845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y4S"
10005,苗栗縣          ,10005090,公館鄉          ,29,5,4,3,11,4,,,2,1456.45,285.69,206.65,93.12,625.67,158.89,,,86.44,5900000,9000000,8650000,7000000,4000000,4650000,,,622550,106133,165289,183433,148813,72992,110182,,,22870,1,,,,1,,,,,573.88,,,,573.88,,,,,2000000,,,,2000000,,,,,3485,,,,3485,,,,,"106Y4S"
10005,苗栗縣          ,10005100,銅鑼鄉          ,21,9,,2,7,3,,,,2791.93,510.33,,148.11,1890.98,242.51,,,,7080000,7080000,,8150000,4500000,12090000,,,,111261,111261,,106693,103313,130232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y4S"
10005,苗栗縣          ,10005110,南庄鄉          ,6,,1,,3,1,1,,,288.21,,84.75,,139.38,52.23,11.85,,,7759400,,25000000,,11500000,2460000,2800000,,,214480,,294980,,192652,47100,236308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y4S"
10005,苗栗縣          ,10005120,頭屋鄉          ,5,1,,1,1,2,,,,236.71,23.3,,58.98,92.73,61.7,,,,3950000,3550000,,4500000,8200000,2975000,,,,88425,152370,,76303,88425,100094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y4S"
10005,苗栗縣          ,10005130,三義鄉          ,11,1,,,5,4,,,1,621.11,99.94,,,312.63,145.35,,,63.19,4300000,15080000,,,6000000,3930000,,,5000000,102560,150891,,,82596,104583,,,79124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y4S"
10005,苗栗縣          ,10005140,西湖鄉          ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y4S"
10005,苗栗縣          ,10005150,造橋鄉          ,29,,,20,4,5,,,,1893.09,,,202.09,199.69,1491.31,,,,360000,,,335000,3300000,1800000,,,,50160,,,49877,63964,40663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y4S"
10005,苗栗縣          ,10005160,三灣鄉          ,2,,,,1,,1,,,100.71,,,,72.28,,28.42,,,2925000,,,,4850000,,1000000,,,51140,,,,67098,,35183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y4S"
10005,苗栗縣          ,10005170,獅潭鄉          ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y4S"
10005,苗栗縣          ,10005180,泰安鄉          ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y4S"
10007,彰化縣          ,10007010,彰化市          ,307,76,8,29,62,89,39,4,,13880.76,5018.63,804.41,1452.19,2565.12,2762.26,1141.8,136.35,,6100000,11000000,22750000,7600000,4250000,3600000,5800000,6976600,,152731,185873,212790,164190,122232,138843,212380,441248,,57,12,6,8,31,,,,,2596.71,656.6,321.36,311.31,1307.43,,,,,5381429,8815000,5383125,5580000,4650000,,,,,127053,154803,96475,166017,122036,,,,,"106Y4S"
10007,彰化縣          ,10007020,鹿港鎮          ,101,36,4,7,24,23,7,,,6832.1,2040.99,553.62,2095.62,1207.76,762.24,171.87,,,8100000,9280000,28200000,8100000,4550000,3900000,3700000,,,162700,168467,173220,155725,140331,147527,175246,,,7,,,2,5,,,,,276.56,,,89.55,187.01,,,,,3300000,,,4300000,3200000,,,,,99291,,,97876,99291,,,,,"106Y4S"
10007,彰化縣          ,10007030,和美鎮          ,118,49,6,10,21,24,7,1,,6692.95,2881.45,279.38,1139.63,1203.99,931.93,240.53,16.03,,7500000,9850000,10050000,7975000,5350000,4100000,5800000,2600000,,147235,174288,189039,122698,104230,129552,146251,162171,,4,1,,,3,,,,,165.48,61.24,,,104.24,,,,,4725000,7100000,,,3950000,,,,,123763,115947,,,131579,,,,,"106Y4S"
10007,彰化縣          ,10007040,線西鄉          ,15,10,,,3,1,,,1,821.18,498.04,,,209.17,79.24,,,34.73,6500000,6550000,,,4750000,7090000,,,3100000,121181,122606,,,117490,89472,,,89268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y4S"
10007,彰化縣          ,10007050,伸港鄉          ,51,25,3,5,8,9,1,,,2520.39,1450.47,249.08,224.93,305.62,280.02,10.27,,,7000000,7800000,51000000,5800000,3950000,3000000,2300000,,,142050,144963,530181,117191,79064,99680,224022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y4S"
10007,彰化縣          ,10007060,福興鄉          ,65,46,1,6,3,8,1,,,3391.77,2135.38,111.4,611.74,172.18,336.11,24.97,,,5800000,5855000,20000000,5840000,5300000,3425000,3300000,,,127583,132566,179540,130774,96466,83681,132183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y4S"
10007,彰化縣          ,10007070,秀水鄉          ,41,23,1,3,10,4,,,,2388.59,1443.06,56.48,175.55,578.07,135.42,,,,10200000,10500000,7800000,8800000,5750000,3939000,,,,145863,149960,138103,145863,115895,108249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y4S"
10007,彰化縣          ,10007080,花壇鄉          ,42,4,,7,14,13,4,,,2125.2,188.02,,477.47,991.88,401.16,66.67,,,5750000,7650000,,6700000,7495000,3400000,3099000,,,137823,178068,,160908,117916,120701,209931,,,15,15,,,,,,,,738.71,738.71,,,,,,,,7200000,7200000,,,,,,,,148057,148057,,,,,,,,"106Y4S"
10007,彰化縣          ,10007090,芬園鄉          ,15,2,1,2,7,3,,,,806,176.37,75.24,118.14,341.44,94.81,,,,4680000,14850000,8800000,1900000,6000000,2000000,,,,108107,160615,116962,29347,108107,51496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y4S"
10007,彰化縣          ,10007100,員林市          ,186,85,6,10,40,30,8,7,,11681.18,6796.41,408.8,552.74,1484.57,1970.31,279.59,188.75,,10000000,12980000,11000000,9500000,3983448,5330000,5700000,11800000,,193784,227099,173446,147891,124146,138297,164956,465140,,26,13,,,13,,,,,1130.45,645.04,,,485.41,,,,,6750000,8500000,,,4500000,,,,,156815,166005,,,127977,,,,,"106Y4S"
10007,彰化縣          ,10007110,溪湖鎮          ,95,51,1,1,17,19,2,4,,4708.63,2966.45,80.77,40.82,751.31,618.32,69.05,181.92,,6350000,7300000,13600000,7550000,4780000,4000000,5110000,6175000,,136016,138717,168385,184961,114025,116897,150509,176958,,1,1,,,,,,,,70.91,70.91,,,,,,,,12000000,12000000,,,,,,,,169231,169231,,,,,,,,"106Y4S"
10007,彰化縣          ,10007120,田中鎮          ,38,12,,,15,8,2,,1,1988.63,665.06,,,880.73,338.1,80.85,,23.89,5540000,9490000,,,4800000,3550000,5175000,,3600000,122397,161345,,,108782,94069,146787,,150720,1,,,,1,,,,,43.81,,,,43.81,,,,,3360000,,,,3360000,,,,,76688,,,,76688,,,,,"106Y4S"
10007,彰化縣          ,10007130,大村鄉          ,40,15,5,2,10,6,2,,,1986.79,1001.2,148.34,82.06,493.88,193.71,67.6,,,5450000,9500000,3100000,4200000,5090000,4400000,4950000,,,131833,162607,102752,103603,100983,131833,146475,,,1,,,1,,,,,,44.88,,,44.88,,,,,,4500000,,,4500000,,,,,,100277,,,100277,,,,,,"106Y4S"
10007,彰化縣          ,10007140,埔鹽鄉          ,18,7,,4,1,6,,,,1692.72,313.02,,1051.67,32.67,295.35,,,,2670000,2700000,,2350000,2500000,2205000,,,,60383,61063,,32394,76523,47127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y4S"
10007,彰化縣          ,10007150,埔心鄉          ,68,48,1,3,8,4,4,,,3908.05,2437.45,48.78,198.72,391.02,260.2,571.87,,,6780000,7075000,7500000,6200000,5050000,5950000,45000000,,,137609,137609,153738,115333,114974,135073,314758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y4S"
10007,彰化縣          ,10007160,永靖鄉          ,11,1,,2,5,1,2,,,748.53,69.67,,155.82,269.2,164.35,89.48,,,5500000,8500000,,3365000,5000000,85000000,8250000,,,107164,121995,,61655,91204,517175,182872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y4S"
10007,彰化縣          ,10007170,社頭鄉          ,58,34,2,5,11,4,2,,,2871.81,1474.62,102.35,348.28,728.11,157.18,61.26,,,7500000,7600000,7780000,6380000,5350000,13250000,4350000,,,173708,178631,153732,125169,75331,299434,143739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y4S"
10007,彰化縣          ,10007180,二水鄉          ,7,,,,4,,2,1,,409.26,,,,282.88,,81.39,44.99,,4500000,,,,4500000,,3500000,9500000,,68154,,,,62299,,86008,211168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y4S"
10007,彰化縣          ,10007190,北斗鎮          ,57,24,,2,17,12,1,1,,2981.18,1491.31,,132.33,818.21,471.57,25.53,42.22,,7000000,9050000,,8490000,3666667,3200000,3500000,10180000,,134578,147536,,127233,87865,98424,137088,241136,,2,,,1,1,,,,,133.33,,,93.51,39.82,,,,,6200000,,,9200000,3200000,,,,,89377,,,98383,80372,,,,,"106Y4S"
10007,彰化縣          ,10007200,二林鎮          ,74,44,1,,11,14,4,,,3769.76,2419.31,65.56,,631.73,522.29,130.88,,,6200000,6290000,10200000,,3500000,3318402,2930000,,,108387,118059,155581,,65825,103245,86316,,,3,,,,3,,,,,118.68,,,,118.68,,,,,2980000,,,,2980000,,,,,75902,,,,75902,,,,,"106Y4S"
10007,彰化縣          ,10007210,田尾鄉          ,38,26,,3,4,4,1,,,2846.17,1040.06,,323.23,1311.04,136.74,35.11,,,6200000,6175000,,15000000,11050000,3840000,23800000,,,159131,159131,,204352,105286,110530,677788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y4S"
10007,彰化縣          ,10007220,埤頭鄉          ,42,26,,1,10,4,1,,,2280.02,1609.63,,57.18,464.95,130.68,17.58,,,7100000,8300000,,11000000,3200000,3500000,3823000,,,133843,135307,,192390,74052,102135,217410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y4S"
